postcode,epc,hpr
TN37 6HJ,60.7,0.68
TN38 0QE,56.5,0.7
TN38 0FS,81.2,1.11
TN34 3LP,63.6,0.72
TN34 2QQ,60.5,0.94
TN37 6DX,55.2,0.62
TN34 3RZ,61.2,0.78
TN34 2JZ,60.4,0.85
TN38 0BQ,65.2,0.85
TN34 3LQ,60.3,0.72
TN37 7LS,63.6,0.94
TN37 6RX,59.4,0.69
TN37 6HU,57.0,0.72
TN37 6EB,62.2,0.67
TN34 2FU,83.0,1.12
TN34 3SH,61.2,0.74
TN38 0LN,60.6,0.71
TN35 5DT,38.1,0.74
TN35 4LE,63.6,0.87
TN37 6HP,61.5,0.69
TN38 9SB,68.1,0.97
TN34 2LS,71.3,0.99
TN38 8EH,77.5,1.0
TN38 0QH,60.4,0.64
TN34 3UA,60.7,0.88
TN38 9HE,62.7,0.9
TN34 2EX,69.1,0.84
TN37 6HY,61.4,0.69
TN34 1TE,63.0,0.74
TN35 5JR,55.3,0.71
TN37 7JY,61.3,0.83
TN38 8AR,57.5,0.76
TN37 6AJ,56.3,0.63
TN34 2EQ,67.4,0.82
TN34 3RS,55.9,0.63
TN37 6DB,61.6,0.71
TN38 9DG,77.8,0.91
TN34 3JD,66.9,0.9
TN38 9TB,70.7,0.96
TN38 0LF,65.7,0.81
TN37 6QU,58.4,0.72
TN34 1HL,49.2,0.69
TN34 2EG,61.4,0.69
TN35 5AU,63.4,0.87
TN38 0RD,67.8,0.79
TN38 0LA,54.4,0.64
TN34 1DH,84.0,1.18
TN34 1SJ,61.2,0.68
TN34 1JL,63.5,0.83
TN34 1LP,50.7,0.63
TN38 0YS,67.7,0.86
TN37 7JL,52.2,0.73
TN38 9EP,61.3,0.9
TN38 9SF,62.1,0.89
TN37 7JF,62.5,0.88
TN34 1SG,69.6,0.9
TN38 0EJ,62.3,0.66
TN34 2RL,70.1,1.01
TN34 2AX,67.1,0.96
TN34 1JE,72.0,0.82
TN34 3PS,63.3,0.87
TN34 3AU,43.4,0.58
TN34 1LQ,57.1,0.76
TN37 7BY,77.7,0.98
TN34 2SG,74.8,0.97
TN34 3LB,60.3,0.71
TN37 6PB,67.2,0.96
TN37 7HT,66.4,0.89
TN38 0XL,66.1,0.95
TN37 7TQ,69.1,1.03
TN34 3RP,56.3,0.67
TN37 7HQ,63.0,0.93
TN34 3FD,81.4,1.15
TN34 1DT,62.2,0.72
TN35 4JY,67.5,0.89
TN35 5LG,56.9,0.78
TN37 7AL,73.7,0.91
TN37 6SE,61.9,0.69
