district,epc,hpr
N16,65.7,0.73
E9,68.5,0.8
E5,67.7,0.77
N4,71.6,0.84
E8,70.0,0.83
E2,72.9,0.88
N1,73.0,0.87
E1,64.6,0.74
N5,65.9,0.68
EC2,74.4,0.87
N15,67.3,0.75
EC1,71.7,0.83
E20,83.2,1.08
BN25,82.0,1.13
E15,85.0,1.04
SW19,66.0,0.89
E6,77.0,0.97
