district,epc,hpr
M46,65.1,0.9
WN7,64.4,0.89
WN2,64.0,0.89
WN6,64.1,0.9
WN3,64.6,0.91
WN5,63.2,0.89
WN4,61.5,0.87
M28,69.5,0.97
M29,64.7,0.91
WN1,62.1,0.85
WA3,65.6,0.93
WA12,38.0,0.54
HP19,86.0,1.05
