district,epc,hpr
M28,67.2,0.94
M3,73.9,0.98
M38,68.6,0.95
M7,66.4,0.87
M6,67.3,0.87
M44,65.8,0.91
M27,65.1,0.9
M50,77.3,1.01
M5,74.3,0.98
M30,66.4,0.89
M8,80.8,1.08
WA3,35.7,0.79
E14,83.0,1.09
