sector,epc,hpr,lat,long
LA2 8,53.4,0.8,-2.4997355303030298,54.10751026767677
LA1 4,63.4,0.84,-2.7913959342105272,54.03126506250001
LA4 6,59.6,0.84,-2.8353470871369293,54.07318261410787
LA1 2,63.6,0.87,-2.80487170762712,54.06118083474576
LA3 2,64.2,0.91,-2.893075658362989,54.04341939145906
LA3 3,61.7,0.92,-2.856924280542987,54.04607119004526
LA4 4,61.1,0.84,-2.866341045643153,54.06579168879667
LA1 5,65.9,0.9,-2.814203923357666,54.046942518248215
LA4 5,58.6,0.77,-2.855248096899223,54.07159064728679
LA5 9,61.8,0.86,-2.768790904059041,54.13689134686347
LA3 1,55.6,0.73,-2.883670103734441,54.060907414937766
LA1 3,64.3,0.82,-2.786084347457628,54.04949618220341
LA4 1,78.7,1.01,nan,nan
LA2 0,58.3,0.87,-2.799026004901961,53.990804264705865
LA2 6,62.8,0.91,-2.785459970873789,54.08360232038835
LA1 1,65.9,0.84,-2.800551101626016,54.04857022764233
LA5 8,60.8,0.88,-2.793096885496184,54.10417716793894
LA6 2,52.8,0.82,-2.597662659836065,54.204815856557325
LA6 1,58.0,0.88,-2.7241390493827167,54.16261137448561
LA2 7,81.3,1.08,-2.515078295597483,54.11728369182387
LA2 9,57.6,0.85,-2.710210166666668,54.04516656190478
LA5 0,57.1,0.84,-2.8289600233918133,54.18625316959066
LA2 3,82.3,1.14,nan,nan
PR3 6,73.0,1.1,-2.904311078651685,53.9093384719101
PR3 0,60.0,1.0,-2.80127815434084,53.8823914340836
LA3 4,60.0,0.97,nan,nan
