sector,epc,hpr,lat,long
AL7 2,68.1,0.93,-0.1711192352941177,51.79985941176471
AL7 4,70.9,0.95,-0.1910509628099173,51.78655945041324
AL10 8,66.5,0.87,-0.2276534103585655,51.75408711155379
EN6 1,60.3,0.8,-0.1833878095238095,51.70200113227512
AL6 9,67.2,0.94,-0.2188410987654319,51.8321440288066
AL7 1,70.0,0.96,-0.189216794520548,51.80679524657532
AL6 0,62.8,0.9,-0.1823805187969925,51.83222731954888
AL8 7,63.1,0.88,-0.2110714258373205,51.80912848803828
AL9 6,59.3,0.85,-0.1663661981981982,51.7459668018018
AL9 7,63.0,0.85,-0.2080094232804232,51.728725571428576
AL10 0,67.9,0.9,-0.2277589313304721,51.766634060085806
AL9 5,65.4,0.89,-0.2092548267716534,51.766566889763794
AL10 9,71.0,0.93,-0.2414104249999998,51.76029541785713
AL8 6,64.6,0.88,-0.2124955694444442,51.79820246296293
SG3 6,67.8,0.94,-0.182317443902439,51.86019717560974
SG13 8,53.8,0.84,-0.0900251650485437,51.77674021844658
EN6 4,61.7,0.84,-0.1253611621621621,51.70971291891894
AL7 3,69.7,0.95,-0.1911979786324786,51.79471427777783
AL4 0,53.8,0.73,-0.2855123044982699,51.74772977854676
EN6 3,46.5,0.73,-0.2177380909090908,51.69728534265734
AL4 9,50.3,0.8,-0.303024881118881,51.77057360839166
SG4 8,8.0,0.61,-0.2778563018867924,51.86696781509432
AL10 7,77.0,1.0,nan,nan
EN2 8,64.0,0.91,-0.1011916619047619,51.661895114285706
