postcode,epc,hpr
S42 7JJ,57.1,0.86
S45 9AQ,68.6,0.99
S42 6HJ,58.1,0.85
S42 5JW,61.4,0.8
S18 2FH,61.0,0.86
DE55 6FZ,64.4,0.95
S45 9QU,60.7,0.94
S42 5DZ,63.0,0.9
S18 1NZ,61.1,0.79
S45 0AU,54.5,0.77
DE55 6AE,75.2,1.07
S18 3AF,57.3,0.7
S18 8PL,61.9,0.89
S18 1PP,39.0,0.72
S21 4AB,66.4,0.96
S42 5QD,63.4,0.94
S18 3BX,59.3,0.9
S21 4ES,65.7,0.98
S45 9QD,59.9,0.76
S18 3AD,55.7,0.77
S21 3WT,70.8,0.98
S18 1RX,60.5,0.91
S42 5SG,63.0,0.99
S21 1JB,64.5,1.0
S21 4DQ,65.4,0.76
S45 8EJ,59.9,0.82
S42 5NG,53.6,0.75
S21 4AY,62.5,0.82
S42 6UU,60.2,0.84
S42 6TS,59.3,0.95
S44 5BY,63.5,0.92
S21 1HZ,63.0,0.89
S45 9DW,74.7,0.84
S42 6EG,73.2,1.04
S21 1JT,69.4,1.01
DE55 6JF,61.3,0.83
S42 5QE,79.1,1.11
S44 5QU,60.4,0.92
S21 4GZ,64.1,0.9
S42 5NX,55.5,0.67
S42 5FU,82.2,1.17
S44 5BP,61.9,0.95
S18 8XU,66.7,0.88
S18 2GB,55.7,0.87
S18 2GP,56.0,0.75
S18 8QP,59.7,0.86
S18 8YB,66.2,0.94
S21 4HS,66.1,0.91
S44 5FH,83.4,1.18
S18 1PX,51.5,0.69
DE55 6GW,63.3,0.92
S21 3WU,63.1,0.93
S21 1HF,69.9,0.99
S21 4FD,54.1,0.66
S42 5HR,61.8,0.82
S21 1AB,58.2,0.81
S42 5EH,63.2,0.94
S18 3DA,65.0,0.9
S42 6LW,54.6,0.89
S42 6DT,61.3,0.94
S42 5SF,69.1,1.01
S21 1EU,63.6,0.91
S45 9HJ,64.5,0.94
S45 8HN,60.5,0.9
S42 6LX,68.1,0.97
S21 1FL,61.2,0.9
DE55 6HN,59.1,0.77
S42 5PU,53.0,0.76
S21 4YF,64.7,0.99
DE55 6EA,58.4,0.84
DE55 6HZ,60.8,0.9
S45 9HW,65.0,0.96
S44 5RF,63.7,0.91
S45 9PX,61.4,0.99
S42 6TJ,58.0,0.86
S44 5XQ,43.1,0.84
S18 3AP,60.3,0.88
S45 9SN,59.6,0.87
S21 4DB,59.3,0.86
S45 8HP,57.7,0.87
S18 2EX,57.0,0.81
S42 6UP,63.4,0.92
S44 5JL,68.7,1.0
S21 4HJ,67.7,0.92
S21 4BG,71.7,0.96
S21 3UG,60.5,0.82
S42 5LF,59.1,0.71
S21 1JR,64.2,0.97
S18 7WX,62.8,0.88
S21 1AR,75.0,0.96
DE55 6AY,60.7,0.95
S21 3YF,56.3,0.83
S45 8DN,78.1,1.09
S21 1GA,55.8,0.83
S42 5EE,67.2,0.97
DE55 6JT,56.2,0.75
S42 6JN,83.9,1.18
S21 4FB,60.3,0.9
S21 1JY,62.7,0.92
S18 1SH,54.2,0.82
S21 2DJ,59.6,0.88
S42 6FQ,84.3,1.18
S45 0JD,52.0,0.92
S45 9PA,83.8,1.07
S18 8ZY,60.2,0.93
S21 1FW,65.2,0.97
S45 9DZ,57.1,0.87
S42 5FG,81.9,1.17
S18 1TF,59.6,0.92
S21 4DW,64.8,0.98
S18 8QA,59.2,0.85
S42 5TE,60.7,0.98
S21 1GP,62.8,0.86
S42 5SW,58.5,0.86
S42 7AG,64.4,0.88
S42 5PL,67.5,1.06
S42 6EW,61.6,0.9
S42 5PY,59.0,0.84
S42 6PB,61.9,0.92
DE55 6HX,81.7,1.15
S44 5JJ,60.8,0.87
S42 6FE,83.3,1.18
S42 5RR,73.8,1.04
S21 4EZ,46.9,0.77
S42 6HS,62.3,0.92
S42 5AA,68.0,0.91
S18 7WQ,65.4,0.91
S18 2FU,67.3,0.86
S18 8PN,64.0,0.94
S42 5JZ,62.7,0.96
DE55 6AA,58.6,0.8
S18 1UG,57.4,0.81
S21 4AD,59.5,0.9
S18 1XX,62.6,0.91
S21 4AQ,61.1,0.92
S21 4DU,51.5,0.77
S18 1UX,58.6,0.85
S45 9DY,45.6,0.53
S42 5HH,61.6,0.92
S45 8AR,44.3,0.79
S45 9HD,54.6,0.81
S12 3XF,58.6,0.8
S18 1SY,64.1,0.93
S42 5LX,66.7,0.97
S12 3XY,53.5,0.77
S45 9LQ,70.8,0.93
S45 9NQ,55.2,0.7
S45 8BD,62.5,0.88
S42 6FY,83.8,1.18
S45 0EA,47.8,0.74
S18 2FY,85.8,1.05
S44 5AY,67.8,0.94
DE55 6FX,58.8,0.85
S42 6FB,70.6,1.03
S45 9JF,70.6,1.02
S21 3TF,62.0,0.8
S45 9DX,51.2,0.7
S18 8UA,63.0,0.93
S21 4JX,82.2,1.17
S18 2ET,63.1,0.71
S42 5HE,63.1,0.96
S18 8QD,62.6,0.98
S42 5AT,54.0,0.63
S18 2LN,52.8,0.71
S21 4BF,61.5,0.97
S21 1EB,65.0,0.85
S21 1EJ,64.1,0.86
S18 8ZB,65.5,0.97
S18 2GT,55.7,0.73
DE55 6JH,62.6,0.91
S21 4HP,62.7,0.95
S45 8EA,64.5,0.99
S17 3SB,84.4,1.18
S42 5TP,70.6,0.98
S18 2FN,58.8,0.88
S42 6BW,63.7,0.95
S42 5NS,59.3,0.82
S42 5TL,73.2,1.08
S45 9AS,53.0,0.74
S18 3AY,65.1,0.93
S21 4GA,63.6,0.93
S42 5DW,65.8,0.95
S21 4GP,64.8,0.92
S42 6NQ,62.2,0.81
S44 5JQ,55.8,0.85
S18 4DB,60.3,0.9
S44 5TS,64.1,0.97
S18 2HA,62.5,0.9
S18 1RG,69.0,1.0
S18 1SD,62.0,0.9
DE55 6EP,69.5,1.02
S45 9DE,76.4,1.05
S45 8JE,67.5,1.0
S21 3YB,50.8,0.79
S45 9ND,65.0,1.0
DE55 6BS,61.3,0.86
S42 7AD,57.2,0.77
S21 3WJ,60.6,0.84
S42 6QA,62.9,0.95
S42 5HX,56.2,0.87
S44 5AN,59.4,0.93
S45 8BG,57.2,0.81
S21 4GE,63.6,0.98
S45 9NB,58.8,0.77
S44 5BX,60.2,0.87
S21 4JE,63.0,0.93
S21 2DR,58.5,0.79
S45 9DH,76.1,1.02
S18 2GN,60.3,0.89
S42 6TT,65.1,0.92
S18 3BS,57.6,0.87
S21 4AF,58.7,0.89
DE55 6NF,83.9,1.18
S18 8QJ,52.7,0.92
S45 9DB,63.3,0.95
S42 5QZ,62.6,0.93
S42 7DY,68.7,0.97
S42 5LS,64.3,0.98
S42 6YF,67.6,0.97
S42 6NS,64.2,1.01
S21 1JH,68.9,1.01
S42 6EU,61.0,0.88
S42 6QG,61.5,0.91
S18 8PD,62.6,0.9
S21 4HU,63.9,0.94
S42 5FE,83.6,1.17
DE55 6JN,83.9,1.18
S45 9NP,73.1,1.01
S45 9BT,69.4,0.92
S42 6XZ,61.1,0.85
S42 6QJ,64.0,0.93
S21 1HL,66.6,0.95
S21 1BZ,62.3,0.87
S42 5UP,59.4,0.99
S21 1GR,68.3,0.98
S18 7SP,54.1,0.7
S42 7EQ,62.3,1.01
S18 2LP,51.5,0.69
S42 5TR,68.9,1.02
