district,epc,hpr
WS15,60.3,0.91
DE14,64.2,0.88
DE13,63.5,0.92
DE15,63.5,0.89
ST14,63.3,0.93
DE6,53.6,0.84
ST10,51.2,0.86
ST18,46.3,0.79
