district,epc,hpr
RG45,65.7,0.94
RG41,68.4,0.96
RG7,71.5,1.0
RG6,64.6,0.93
RG5,66.3,0.93
RG40,68.1,0.95
RG10,63.1,0.89
RG4,61.0,0.85
RG2,72.9,1.01
RG9,57.8,0.82
RG42,38.8,0.69
RG27,58.1,0.85
RG1,33.8,0.47
