district,epc,hpr
PO33,61.4,0.85
PO38,57.3,0.83
PO31,62.1,0.85
PO32,67.6,0.93
PO37,62.3,0.87
PO40,63.6,0.9
PO30,63.5,0.9
PO36,63.4,0.88
PO35,62.6,0.89
PO39,63.1,0.9
PO41,58.2,0.86
PO34,56.0,0.83
SE1,84.0,0.97
