district,epc,hpr
SW6,66.1,0.72
W14,65.1,0.66
W12,66.8,0.73
W6,66.7,0.73
W3,75.0,0.89
SW10,77.2,1.0
NW10,67.2,0.79
W11,72.9,0.81
W4,61.7,0.79
W10,73.6,0.9
