district,epc,hpr
L34,68.2,0.93
L33,68.9,0.95
L35,65.2,0.92
L10,64.7,0.91
L14,65.8,0.9
L32,68.2,0.95
L36,66.5,0.92
L28,66.3,0.94
L26,66.8,0.93
L25,68.3,0.94
WA8,68.6,0.98
L16,65.1,0.93
L31,67.0,1.01
WA10,40.7,0.76
LE32,87.0,1.18
