postcode,epc,hpr
HP9 1BG,65.5,0.94
SL1 7BL,64.9,0.95
HP9 2DF,80.1,1.11
SL0 9QF,54.8,0.74
HP9 2JW,51.2,0.62
SL6 0BN,83.9,1.1
SL9 8HY,85.2,1.07
HP9 2DZ,62.5,0.91
SL3 6RA,71.6,0.97
SL1 7HT,56.1,0.86
SL3 6JN,40.1,0.71
SL0 0EZ,62.1,0.99
SL2 3YD,67.4,0.91
HP9 2BX,60.3,0.87
HP9 1QT,64.3,0.82
SL2 4JJ,60.0,0.76
UB9 4BT,81.0,1.06
SL1 7BQ,65.6,0.91
SL6 0DT,53.8,0.7
SL0 9RB,65.4,0.89
HP9 1RB,64.4,0.95
SL3 6BH,64.2,0.86
HP9 1AB,83.1,1.07
SL0 0HY,64.1,0.98
SL3 6HL,60.0,0.84
SL1 8HP,62.2,0.8
UB9 5AY,57.9,0.75
HP9 1AE,70.2,0.96
HP9 2UG,53.7,0.78
SL2 4DP,62.8,0.92
SL0 0PY,74.2,0.92
SL1 7AP,67.8,0.94
HP9 1AD,72.8,0.89
SL0 9NH,51.5,0.75
SL0 9BY,75.5,0.98
SL2 4JH,51.5,0.83
SL9 7NJ,60.0,0.86
SL2 3BG,59.6,0.91
SL1 8HE,71.7,0.95
SL0 0BS,58.8,0.8
SL9 7EJ,64.9,0.96
HP9 2PY,58.4,0.86
SL2 4LJ,61.8,0.92
UB9 4EE,60.2,0.8
SL2 4JT,66.7,0.96
SL3 6JQ,47.7,0.89
HP9 1DU,66.1,0.98
HP9 1BX,85.8,1.15
SL2 4EA,63.0,0.92
HP9 1AW,67.0,0.9
SL6 0NF,66.2,0.91
SL2 4LR,75.5,0.94
SL9 8PR,61.2,0.72
SL0 0DD,70.0,1.01
SL6 0NZ,66.7,0.86
HP9 2NE,57.5,0.81
SL2 3LR,55.3,0.78
SL0 0JR,49.5,0.7
SL9 7NB,64.2,0.92
SL0 9NQ,68.0,0.89
SL1 7ND,56.8,0.79
SL1 7NX,68.3,1.0
HP9 1BD,60.7,0.85
SL9 7RN,46.6,0.53
UB9 5FH,79.3,1.08
SL0 0SB,65.6,0.96
SL1 8HT,64.6,0.75
HP9 1GA,70.9,1.0
SL0 9NG,60.7,0.84
SL9 7EN,59.4,0.9
SL0 9DB,52.7,0.71
SL2 3SF,60.8,0.9
SL9 7PB,63.6,0.95
SL9 7EE,52.3,0.65
SL9 8AR,55.2,0.75
SL2 4BT,54.0,0.74
UB9 5LE,65.3,0.72
SL2 3NQ,69.9,0.93
SL0 0AL,64.5,0.93
SL1 7PE,60.8,0.86
UB9 4BS,79.9,1.02
SL2 3DT,62.9,0.9
SL6 0LB,57.5,0.85
SL6 0NB,67.4,0.86
SL0 0JQ,55.1,0.74
SL2 4FP,85.3,1.18
HP9 2PE,69.9,0.95
SL1 7PH,69.6,0.94
UB9 5NF,57.5,0.68
SL9 7ED,57.3,0.91
SL1 7DL,51.9,0.84
SL4 5NZ,82.2,1.17
SL1 7AG,62.6,0.93
SL2 3BY,59.6,0.91
HP9 2JD,51.5,0.67
SL1 7LD,58.3,0.89
SL1 8BG,73.6,0.95
HP9 1ED,77.1,0.99
SL6 0AA,50.6,0.57
UB9 5JR,61.4,0.8
HP9 2LB,57.6,0.62
SL6 0XW,85.5,1.18
SL2 4JU,68.5,0.94
SL1 7JZ,57.4,0.83
SL2 4QA,67.2,0.98
UB9 5JH,58.6,0.8
SL2 4EY,65.9,0.82
SL0 9LH,54.0,0.65
UB9 4BX,66.1,0.98
SL1 8BA,63.0,0.98
SL2 3NH,69.9,0.86
HP9 1EL,67.8,1.01
SL6 0DH,52.0,0.65
SL0 9EJ,49.6,0.71
SL1 7EW,65.8,0.92
SL2 3ED,54.6,0.85
SL2 3GW,78.7,1.04
SL1 8AP,46.9,0.57
HP9 1EA,65.6,0.95
SL2 3HT,65.8,0.96
SL2 3NZ,58.4,0.89
UB9 5EZ,68.1,0.81
SL2 3DW,78.3,1.05
UB9 5NP,80.6,1.03
SL1 7EA,69.9,0.82
SL2 4PX,66.7,0.97
HP9 1NL,59.8,0.61
SL0 9AE,54.6,0.67
SL6 0HL,39.4,0.71
UB9 4AS,45.6,0.66
SL1 8BQ,71.5,0.94
SL9 8HZ,65.1,0.97
SL9 8SQ,59.0,0.85
SL0 0LJ,56.0,0.89
SL6 0HA,59.0,0.69
SL2 4FQ,85.2,1.18
SL0 0HB,61.1,0.84
UB9 5LF,62.3,0.8
HP9 2DQ,64.6,1.0
HP9 2DS,40.0,0.48
HP9 1BE,62.0,0.89
SL1 8DF,58.0,0.64
SL9 8DA,70.9,0.98
SL0 0RX,67.2,0.94
SL2 4BU,62.9,0.79
SL9 7AW,70.9,1.02
SL1 7JX,56.3,0.85
SL1 7ET,65.9,0.95
SL2 4LH,65.0,0.94
UB9 5HY,66.2,0.79
SL2 3SP,63.5,0.83
SL0 9JU,52.5,0.81
SL2 4JR,54.2,0.7
SL2 3QD,49.9,0.77
SL0 9BU,75.8,1.04
HP9 1DH,63.1,0.92
SL3 6NS,59.6,0.8
