sector,epc,hpr,lat,long
SN2 2,67.6,0.91,-1.8079122317073175,51.57522409756097
SN3 4,66.8,0.94,-1.7418644069400635,51.581319861198736
SN5 7,67.8,0.98,-1.8209136769230767,51.56084627692309
SN25 2,78.8,1.08,-1.8192034668769697,51.60553818296528
SN26 7,71.2,1.0,-1.7819366086956523,51.6137295652174
SN1 2,64.8,0.83,-1.7735989341317366,51.56413697005989
SN1 5,63.1,0.78,-1.790829274809159,51.5587447557252
SN1 4,68.5,0.91,-1.7874827086092706,51.549763788079474
SN25 1,73.8,1.02,-1.8165694450867051,51.59435953757225
SN5 8,68.1,0.95,-1.828997182741117,51.55179181725886
SN5 5,66.9,0.98,-1.8367297058823528,51.57199040756299
SN2 1,64.2,0.84,-1.7869079078947363,51.574884254385935
SN3 1,66.1,0.92,-1.7645701658767765,51.549675848341245
SN5 6,65.4,0.96,-1.841942541353382,51.55726231578947
SN2 5,66.2,0.85,-1.7828117187499988,51.593515781249984
SN4 0,63.8,0.91,-1.729633280172413,51.52736159482757
SN25 4,68.9,1.0,-1.7945302312500004,51.59894818124999
SN1 3,62.8,0.78,-1.780401474358975,51.55474686538457
SN2 7,65.4,0.91,-1.766206794117646,51.58833089411765
SN26 8,76.5,1.07,-1.798282130434783,51.61408008695651
SN3 6,72.1,1.0,-1.7316648645161286,51.54500448387098
SN25 3,63.9,0.9,-1.798339184210526,51.58608565789472
SN3 5,64.1,0.92,-1.727385690909092,51.56274150909088
SN1 7,81.1,1.11,-1.7975046500000005,51.54309988333335
SN6 7,62.9,0.87,-1.7140817427184458,51.63323424757282
SN3 2,67.7,0.89,-1.7496120276497695,51.55422735483869
SN6 8,51.0,0.85,-1.6468679915966384,51.59171423949578
SN4 9,62.9,0.89,-1.809288201086957,51.51574066847829
SN1 1,69.3,0.9,-1.7818771489361696,51.561382510638296
SN3 3,67.5,0.91,-1.749582169014084,51.56282254460095
SN2 8,64.9,0.82,-1.769738278481012,51.57407387341773
SN6 6,64.1,0.86,-1.871857693779904,51.64378334449763
SN8 2,50.7,0.89,-1.6385217319148933,51.45622278297874
SN25 6,77.1,1.11,-1.7539894285714286,51.597519857142856
SN5 3,59.3,0.76,-1.861906,51.5711388275862
SN25 5,65.2,0.91,-1.77485575,51.59954775
NR30 5,83.0,1.15,1.7218666215139444,52.65159616733065
SN4 7,83.0,1.15,-1.902770438775511,51.532701392857135
PO19 6,95.0,1.16,-0.7716866954314722,50.84715892893399
CM17 9,85.0,1.06,0.1387672841726618,51.76445235251799
SN1 0,85.0,1.18,nan,nan
