district,epc,hpr
LU7,67.7,0.95
SG18,68.5,0.96
MK45,66.5,0.95
MK43,69.0,0.98
SG16,69.6,0.98
SG15,67.1,0.92
SG19,65.6,0.93
LU6,65.4,0.9
SG5,71.2,0.99
LU5,67.8,0.94
MK17,64.8,0.91
SG17,70.0,0.98
LU2,66.6,0.98
LU3,65.6,0.97
LU1,65.2,0.92
MK44,64.1,0.92
LU4,71.6,0.99
HP4,51.5,0.86
AL5,73.1,1.01
PE19,44.5,0.9
MK42,85.3,1.17
AL3,60.5,0.78
LU20,63.0,0.69
IP14,78.0,0.91
SG7,75.5,1.17
