sector,epc,hpr,lat,long
BD9 4,53.2,0.63,-1.7775644864864872,53.8148645027027
BD12 8,61.6,0.84,-1.7712105433526002,53.7410588034682
BD8 8,54.7,0.64,-1.7722276712328773,53.80238456164385
BD20 0,63.4,0.87,-1.935170953846154,53.912025030769264
BD4 9,61.0,0.82,-1.716166379518072,53.77457819879516
BD2 1,62.6,0.88,-1.7501020847457638,53.81981738418082
BD1 5,63.8,0.9,-1.746950074626866,53.7946344477612
BD18 4,57.2,0.74,-1.79845205050505,53.8339071969697
BD18 3,56.9,0.69,-1.7823371081081083,53.83146943243244
LS29 6,64.7,0.9,-1.7381747966804977,53.889289672199176
BD3 9,53.3,0.61,-1.7340780000000002,53.79434473381297
BD21 3,51.2,0.61,-1.905723766233766,53.87045593506492
BD7 4,57.4,0.76,-1.7957124010416663,53.77607558854167
LS29 8,63.8,0.84,-1.808564909433961,53.92474064528303
BD7 3,53.9,0.63,-1.7809224822695024,53.782019872340406
BD13 2,62.4,0.85,-1.8495966182572607,53.7655528921162
BD9 5,53.7,0.65,-1.790913493750001,53.81036285624998
BD13 5,66.0,0.91,-1.8986910683760687,53.82520699145299
BD1 4,68.3,0.94,-1.7515312717391296,53.79878075000001
BD5 9,56.1,0.7,-1.7697682179487173,53.77542933333334
BD8 9,54.4,0.65,-1.7863674302325578,53.80137694767439
BD17 5,63.2,0.89,-1.7798166742081456,53.847584990950274
BD2 4,56.5,0.75,-1.737775713513514,53.811645010810814
BD21 1,55.3,0.69,-1.916427328042328,53.86005100000001
BD16 4,61.6,0.82,-1.8300705614035095,53.85198362280703
BD7 2,55.2,0.67,-1.7887969100529109,53.788207936507945
BD14 6,61.9,0.83,-1.8185382723404249,53.78216649787231
BD16 2,65.6,0.88,-1.841568651006711,53.85455859731542
LS29 9,62.1,0.83,-1.8328088436018972,53.9240719620853
BD22 7,63.0,0.85,-1.9409644574898783,53.84832574493926
BD21 2,52.8,0.66,-1.9170657796610169,53.86863611299435
BD17 6,59.3,0.84,-1.761343089201878,53.85057146009392
BD21 5,62.3,0.83,-1.9115186855345925,53.85396240251574
BD3 8,53.5,0.63,-1.7183483548387102,53.79549506451613
BD12 9,59.7,0.81,-1.764162771812081,53.73749731543624
BD6 3,62.8,0.88,-1.7971794408602162,53.76811179928316
BD10 9,65.5,0.87,-1.724472094444444,53.83348891111108
BD13 3,61.3,0.81,-1.8511735208333333,53.79239471250001
BD15 7,61.5,0.84,-1.8226766403940888,53.80181403940886
BD18 1,61.4,0.86,-1.7563977573964489,53.8308821183432
BD18 2,61.0,0.83,-1.7684365714285724,53.8285995962733
BD13 1,61.6,0.81,-1.842053358695653,53.77127078260872
BD3 0,59.3,0.74,-1.7403383181818188,53.80217629870128
BD6 2,64.3,0.9,-1.7918711791044786,53.75862461691544
BD3 7,57.5,0.73,-1.7131444148148147,53.802071637037
BD15 8,73.4,1.05,-1.836005434782608,53.80263756521739
BD22 9,58.9,0.78,-1.9455444630541885,53.82042453694581
BD10 0,68.5,0.95,-1.7159307528957524,53.83295190347492
BD5 0,61.3,0.76,-1.7600043,53.78547956666669
BD20 5,59.2,0.83,-1.8718905,53.87716328629035
BD12 0,60.6,0.83,-1.7633298349999995,53.75470204499999
BD10 8,64.7,0.9,-1.7340547368421049,53.83275037218046
BD8 7,58.4,0.7,-1.765631253731343,53.8060869925373
BD16 1,63.0,0.85,-1.8424305037594,53.83626117669173
BD16 3,64.6,0.92,-1.8194094101123583,53.85889260674156
BD4 6,65.4,0.91,-1.7225711083743842,53.76417117733992
BD5 7,56.3,0.71,-1.7565188319999998,53.77975175199999
BD4 7,54.6,0.67,-1.7381287235294116,53.782042617647065
BD4 0,65.3,0.92,-1.701836737623761,53.77406828712874
BD2 3,61.2,0.83,-1.722958919491526,53.8118481144068
BD22 8,60.6,0.78,-1.9498027487437175,53.83052098994973
BD20 6,60.0,0.82,-1.9342248275862064,53.8860508045977
LS29 7,62.3,0.87,-1.7529521120689648,53.91044978879312
BD8 0,61.2,0.85,-1.8060588275862068,53.79794297126434
BD2 2,60.8,0.79,-1.727542235772358,53.82040921951219
BD4 8,64.2,0.84,-1.7172372697674412,53.78691035813954
BD6 1,61.0,0.84,-1.769333191999999,53.76526420399999
BD15 0,63.1,0.87,-1.861638486666665,53.82125166666665
BD7 1,58.7,0.67,-1.7675564545454536,53.791056878787856
BD21 4,57.2,0.74,-1.8927441264822145,53.86664930039525
BD17 7,66.8,0.9,-1.762354481481481,53.84429379894181
BD5 8,57.9,0.73,-1.7512462914285714,53.772415165714285
BD22 6,61.9,0.85,-1.9301988210526304,53.863949663157904
BD1 2,64.3,0.87,-1.760690144329897,53.7953411340206
