district,epc,hpr
BD9,56.1,0.7
BD12,60.8,0.83
BD8,56.8,0.7
BD20,60.9,0.84
BD4,61.9,0.83
BD2,60.3,0.81
BD1,64.9,0.88
BD18,59.2,0.78
LS29,63.0,0.86
BD3,56.0,0.68
BD21,55.4,0.7
BD7,55.8,0.68
BD13,62.7,0.84
BD5,57.7,0.73
BD17,63.2,0.88
BD16,63.4,0.86
BD14,61.9,0.83
BD22,61.4,0.82
BD6,62.7,0.87
BD10,66.3,0.91
BD15,62.6,0.86
BD11,56.3,0.77
LS19,55.9,0.77
HX3,58.3,0.66
LS21,31.5,0.72
