outcode,epc,hpr,lat,long
CM18,64.1,0.83,51.7552911,0.1060047
CM17,68.6,0.95,51.7731801,0.1464635
CM20,67.7,0.87,51.7753987,0.1026721
CM19,65.4,0.84,51.7594581,0.0711651
OX12,87.0,1.14,51.5964061,-1.425191
