postcode,epc,hpr
NW6 4SP,63.8,0.72
NW8 0RH,68.1,0.82
NW3 6EH,62.5,0.69
NW5 1DS,64.2,0.7
NW3 7ED,63.2,0.69
NW3 5QY,66.5,0.64
WC1H 9QW,68.1,0.59
NW3 3LG,69.9,0.83
NW3 3AH,64.2,0.74
NW3 2TB,63.3,0.69
NW3 5RT,67.4,0.72
NW5 1DU,67.9,0.75
NW1 7EA,62.2,0.62
NW5 4DJ,73.9,0.93
NW3 2AF,71.7,0.88
NW3 1EB,60.7,0.63
NW3 6LS,70.5,0.83
W1T 6FA,83.8,1.07
WC1H 9EH,77.0,0.74
NW1 1UG,62.0,0.85
NW6 1SF,67.9,0.66
NW1 9JN,50.1,0.6
NW5 1BN,62.9,0.65
NW6 2EB,64.6,0.64
NW3 6EP,64.4,0.64
NW1 7AN,63.0,0.65
NW1 7LU,68.3,0.64
NW5 1UN,58.6,0.57
N7 0BL,66.7,0.66
NW1 0SY,67.0,0.69
NW1 9LU,72.1,0.73
NW1 2HR,67.3,0.85
WC1H 8JL,75.0,0.83
NW3 4PE,64.4,0.7
NW1 7NP,62.0,0.7
WC1N 2NT,64.9,0.59
NW1 9XZ,66.7,0.68
EC1R 4PT,70.8,0.71
NW6 4LL,67.9,0.63
NW1 7NR,61.9,0.59
NW3 7SF,77.4,0.98
NW1 7HP,73.7,0.93
NW1 9RR,63.9,0.64
NW3 7NE,74.0,0.93
NW8 0HT,62.5,0.67
WC1B 3AH,60.7,0.57
NW1 1LL,66.2,0.67
NW6 1XU,68.1,0.84
NW5 1NT,69.3,0.61
NW5 4NB,75.8,0.96
NW5 2HR,67.5,0.67
NW2 3TN,61.6,0.6
NW1 8HN,74.1,0.89
NW1 1EP,69.6,0.7
NW1 7EP,85.4,1.07
NW6 1UH,59.2,0.64
NW3 3LT,64.1,0.6
NW8 0SD,66.6,0.71
NW1 8LT,62.5,0.58
NW1 7LL,63.5,0.63
NW6 1UX,69.2,0.72
NW3 5DR,68.9,0.71
NW1 8AT,74.9,0.99
W1T 6ED,60.7,0.65
NW3 6HQ,61.3,0.56
NW6 5JA,60.0,0.64
NW1 1ST,53.0,0.62
NW3 2NS,62.7,0.58
WC1B 5HJ,58.2,0.76
WC1N 1NZ,67.1,0.58
NW3 2DT,64.3,0.57
NW2 3TJ,65.1,0.71
NW1 9PQ,73.0,0.94
NW6 4LJ,65.0,0.64
W1T 1RU,71.4,0.92
NW3 7DD,52.7,0.58
NW2 3HD,62.0,0.71
NW3 3PL,74.9,0.86
NW5 4AG,66.7,0.79
WC1A 2JA,64.5,0.62
NW1 1PN,59.5,0.64
NW3 3HU,63.5,0.62
NW2 3NJ,62.2,0.62
NW6 3PE,65.0,0.64
W1T 2HE,66.1,0.67
NW6 1HW,60.6,0.58
NW6 1AN,58.6,0.66
NW5 1EJ,66.6,0.74
NW5 3DX,60.6,0.55
NW1 7ES,60.5,0.58
NW3 6AE,58.2,0.54
NW3 7DB,59.9,0.62
NW1 2HL,63.9,0.79
WC2H 9AJ,65.3,0.76
NW6 4DR,71.1,0.76
EC1N 8TE,81.8,1.02
NW1 9XL,61.8,0.71
NW6 3JF,64.9,0.63
NW3 7EE,62.3,0.63
NW3 2AX,81.8,1.04
NW5 1QP,59.9,0.55
NW3 4DX,62.2,0.62
NW6 3HA,66.3,0.71
WC1H 9NU,63.6,0.62
NW5 4PN,70.5,0.75
NW6 5UA,82.4,1.0
EC1N 8UN,57.8,0.82
NW6 3QX,73.1,0.8
NW5 2AR,61.0,0.56
WC1E 7AX,59.7,0.59
NW5 1AS,83.5,0.96
NW1 0SG,68.3,0.74
NW5 4PJ,68.5,0.73
WC1H 0HJ,68.7,0.62
WC1B 5ER,73.0,0.85
NW6 2DQ,85.6,1.09
NW1 9LR,86.1,1.08
NW5 2EG,66.2,0.62
WC1H 0NH,77.0,0.68
NW2 3LX,56.2,0.59
NW6 2QR,65.2,0.84
WC1R 4AP,69.1,0.75
NW6 2HL,65.6,0.7
NW3 2YN,65.2,0.67
NW6 3ER,65.1,0.63
NW6 1TE,62.9,0.6
NW3 6JY,56.9,0.8
WC1H 0LU,86.0,1.01
WC1R 4PZ,65.5,0.86
NW5 3ER,61.5,0.98
NW5 4EG,56.4,0.64
NW5 1PB,66.0,0.68
N6 6AT,59.4,0.58
NW3 4BY,63.8,0.58
NW6 4TD,65.2,0.62
NW6 1LB,66.0,0.64
NW3 3EA,72.9,0.8
NW1 1EY,61.3,0.77
NW3 1RX,67.5,0.62
WC1X 9LG,65.0,0.55
N6 6JD,56.1,0.66
NW5 2JS,66.4,0.76
NW1 7AH,65.2,0.69
NW3 5PL,70.6,0.79
NW3 1ST,62.3,0.61
NW8 0RX,65.0,0.65
NW3 3AG,62.4,0.64
NW6 4AR,48.1,0.73
NW6 2ED,63.8,0.66
WC1X 8ED,53.0,0.47
NW1 1HY,68.1,0.77
NW1 7BH,70.1,0.87
NW3 5UL,54.1,0.7
NW6 1HG,63.0,0.64
NW3 2EG,61.1,0.6
NW6 2PA,63.7,0.65
NW6 3RU,60.8,0.69
NW1 1UA,67.0,0.75
NW1 8TP,62.2,0.62
WC2H 8AB,78.4,1.0
NW3 4UP,66.9,0.73
WC1X 0BU,86.4,1.07
NW5 2HU,59.5,0.64
N19 5HY,71.3,0.87
W1T 6BW,67.1,0.59
NW1 3AF,85.9,1.09
NW3 3AX,51.7,0.76
NW6 1LR,59.3,0.56
NW2 3ES,65.1,0.72
NW6 4NU,65.4,0.64
NW6 1EP,63.2,0.63
NW5 4QL,56.6,0.58
NW6 1NB,62.1,0.68
WC1N 1AP,71.0,0.74
NW3 2AT,62.1,0.65
NW2 3RU,65.2,0.74
NW1 7RD,62.9,0.66
WC2B 5EL,84.6,1.04
NW5 4PT,69.2,0.83
NW3 1PX,62.8,0.71
WC1N 1PA,64.8,0.55
NW1 1DA,64.8,0.85
NW1 8LS,61.8,0.64
WC1N 1BG,57.9,0.6
NW3 2AH,66.4,0.68
NW5 1PU,62.3,0.62
NW3 2JE,66.7,0.66
NW6 3NU,66.1,0.64
NW6 3BP,67.8,0.71
NW1 3QS,67.7,0.73
NW3 4SS,60.4,0.62
NW5 4RH,70.2,0.82
NW3 4LL,62.9,0.6
NW3 7DU,62.0,0.6
NW3 3QS,69.2,0.85
N19 5TT,63.7,0.59
NW3 4NG,61.9,0.62
WC1E 7LE,72.0,0.81
NW5 4LS,69.2,0.67
NW5 1TU,55.8,0.64
NW5 1TX,57.9,0.61
NW3 7BP,84.0,1.05
WC1H 8HZ,67.5,0.6
NW6 4NB,67.5,0.7
NW5 1SD,60.9,0.64
NW3 4HS,64.3,0.68
NW6 3SR,61.5,0.63
NW3 5SL,70.3,0.78
NW1 0AA,65.8,0.67
WC2H 9LE,67.8,0.75
NW6 1DS,61.4,0.67
WC2H 8LW,55.3,0.66
NW3 7BB,61.2,0.63
NW6 1BD,66.5,0.63
NW3 3JH,62.2,0.62
NW2 3TB,64.4,0.69
WC1E 7BS,63.6,0.76
WC2B 5PH,66.0,0.88
WC1N 2AJ,67.0,0.62
NW3 7BJ,65.1,0.76
NW3 7AG,67.1,0.74
NW5 1XH,71.3,0.88
NW1 9HG,61.9,0.6
NW3 6DH,63.5,0.66
NW6 4NE,63.8,0.62
NW1 1QU,66.0,0.67
W1T 5NZ,73.3,0.65
NW8 6NT,69.8,0.75
NW1 9YW,61.5,0.52
NW5 4BB,61.5,0.68
NW2 3PG,65.2,0.67
NW5 2AP,66.9,0.67
NW3 4TU,63.5,0.56
WC1H 0LL,69.0,0.67
NW1 8XL,64.8,0.61
NW3 4BN,65.9,0.7
N7 9QL,79.7,1.0
NW3 7BT,63.9,0.77
NW1 9TY,65.5,0.63
NW1 0TZ,75.9,0.99
NW5 2UT,66.9,0.7
NW3 6DX,65.8,0.66
NW5 4AN,65.6,0.7
NW5 3EF,75.4,0.72
W1T 4HJ,77.3,0.96
NW3 4LU,67.8,0.69
NW3 4DU,64.3,0.66
NW1 0RE,73.5,0.96
NW1 1UH,58.2,0.84
EC1R 5DQ,63.6,0.58
NW6 2HA,58.9,0.83
NW6 1QD,63.7,0.67
NW3 1LG,57.6,0.56
NW8 0BG,68.2,0.78
NW6 4EH,60.1,0.74
NW1 4AA,77.2,0.93
NW3 5PP,58.5,0.64
NW3 5QE,63.3,0.76
NW5 4LN,67.6,0.67
NW3 6AA,64.2,0.71
NW1 2NJ,67.8,0.66
NW3 1HN,53.5,0.69
WC1N 3PF,63.1,0.81
WC1A 1BH,59.7,0.69
NW6 4PW,68.8,0.7
NW1 7BJ,82.1,1.01
NW6 1HQ,81.9,1.0
NW3 2QT,68.4,0.69
NW3 4TN,64.3,0.63
NW2 3TL,62.6,0.68
WC1H 8LD,70.6,0.82
NW1 8TU,64.3,0.75
NW1 9DR,67.6,0.59
NW6 2PH,65.9,0.64
NW5 1SY,52.0,0.57
NW6 2AD,64.0,0.67
WC1R 4BD,64.8,0.59
NW6 2DT,67.5,0.68
WC1N 1AN,68.3,0.62
NW1 0HP,61.4,0.68
NW3 5AS,76.1,0.86
WC2H 8DF,59.8,0.83
NW3 2JP,58.9,0.6
NW6 3LJ,63.8,0.66
NW6 1SJ,61.8,0.63
NW3 2RE,67.1,0.68
N19 5DA,72.2,0.82
NW3 7LT,55.8,0.57
NW1 3JS,67.5,0.78
NW1 0RD,66.3,0.64
NW6 5NE,73.4,0.88
NW1 3DE,80.8,1.02
EC1R 4PA,66.1,0.61
NW1 7RG,66.2,0.6
