sector,epc,hpr,lat,long
PO9 5,68.1,0.92,-0.9749507177033492,50.869885861244015
PO7 7,68.0,0.95,-1.03296287345679,50.88152896296293
PO7 8,66.7,0.92,-1.016581080851064,50.87696660425534
PO9 2,64.7,0.91,-0.9728607769516732,50.858151669145
PO7 5,61.5,0.87,-1.0401216048951043,50.864959863636365
PO11 0,61.2,0.88,-0.9860074700460836,50.79969501843317
PO11 9,62.2,0.89,-0.9662074752066112,50.78528698347107
PO7 6,62.6,0.88,-1.059953125475285,50.89902438022813
PO9 1,63.7,0.86,-0.9857135786802032,50.85040769543147
PO8 9,66.8,0.89,-1.015343840625,50.90734567812502
PO10 7,65.5,0.92,-0.9410209415807568,50.85369583848797
PO9 4,66.3,0.88,-0.9978681743589743,50.87192909230768
PO8 8,63.4,0.89,-1.0228163486238535,50.89652937155964
PO9 3,63.9,0.89,-1.003310939655173,50.858131125000014
PO9 9,84.0,1.18,-0.9808641999999994,50.85404768571431
PO7 3,84.0,1.14,-1.0435634736842103,50.88059256140351
PO10 8,87.0,1.18,-0.9176486621160408,50.85089999999998
PO8 0,82.0,1.1,-1.0007807975077878,50.93111689096573
