sector,epc,hpr,lat,long
NN9 5,65.2,0.92,-0.6420494985590778,52.33028088760802
NN6 0,65.4,0.92,-0.7714372746781116,52.27552091416309
NN8 5,64.3,0.93,-0.7124998549618319,52.31118665648855
NN8 2,67.9,0.95,-0.7006382523809525,52.29165129047621
NN8 4,66.8,0.9,-0.6921226431226762,52.31014296282528
NN14 1,58.6,0.86,-0.7486104884488445,52.39949709240928
NN8 3,66.4,0.92,-0.7179124506437766,52.30109059656654
NN8 1,67.6,0.88,-0.6801529110169493,52.30343380508474
NN29 7,61.4,0.88,-0.6648299676258994,52.25808591007194
NN7 1,57.6,0.82,-0.7705597928571427,52.22299329999999
NN6 9,26.3,0.73,-0.874358916666667,52.34048220192306
NN8 6,70.6,1.06,-0.7238100517241377,52.31316163793101
NN9 4,77.0,1.05,nan,nan
NN15 5,60.0,0.89,-0.6860078031088082,52.37625442487042
