sector,epc,hpr,lat,long
BB7 9,67.1,0.94,-2.404451813888888,53.83020591388887
BB7 4,57.1,0.84,-2.3310997759999994,53.91353978399996
PR3 2,64.9,0.98,-2.620323755102042,53.84833577959187
BB1 9,60.0,0.87,-2.4789800052083337,53.78035835416668
PR3 3,63.9,0.89,-2.592768812260537,53.82684507279697
BB7 2,67.0,0.92,-2.3992977869565206,53.87155405652174
BD23 3,47.5,0.82,-2.0960334308943085,53.96327588211384
BB7 3,50.5,0.77,-2.4489532818181816,53.90860054545454
BB12 7,60.6,0.85,-2.3302208047619035,53.79890905714287
BB6 8,65.2,0.94,-2.453221614583333,53.81043608333334
BB7 1,65.2,0.86,-2.388423366336633,53.86753125247524
BB2 7,60.3,0.86,-2.5251275580110484,53.76905142541438
BD23 4,47.9,0.81,-2.226936564814813,54.01495905092592
BB12 9,64.8,0.69,-2.273574191082804,53.83471987898093
BB1 8,64.1,0.89,-2.486841188679246,53.76175530817608
PR3 1,58.6,0.88,-2.764894689265539,53.904335265536695
BB1 4,52.4,0.82,-2.419324885135136,53.76829114189191
BB6 7,83.7,1.18,-2.404761369402986,53.78667395522385
BB9 6,55.0,0.76,-2.2235994673366832,53.85512746231155
