sector,epc,hpr,lat,long
CO4 6,83.2,1.15,0.8924060270270271,51.91786143243242
CO3 0,68.2,0.97,0.8400375756097559,51.88311289756095
CO3 3,62.0,0.83,0.883943060085837,51.887016472102985
CO7 9,62.9,0.88,0.9611936806722692,51.86172735714286
CO7 6,56.7,0.82,1.0032729029850738,51.970017052238816
CO4 3,68.5,0.92,0.9365092111436952,51.8913985513196
CO4 9,68.1,0.99,0.9220473789473684,51.91528890526314
CO4 5,69.8,0.98,0.9056435507614208,51.92326231725889
CO6 3,61.2,0.9,0.8271553568075113,51.91542993896714
CO2 9,71.1,0.98,0.8768767104072398,51.868478226244335
CO6 4,57.1,0.91,0.8709055193798446,51.96534208139535
CO3 9,65.4,0.92,0.8455471958041956,51.887251510489534
CO6 1,61.6,0.91,0.7351311618705035,51.87875119784177
CO1 2,64.3,0.86,0.9151327186440676,51.88620066101698
CO2 8,69.2,0.96,0.9163846551724142,51.87141753918496
CO4 0,65.2,0.91,0.926719416666666,51.90169270833338
CO2 7,68.7,0.93,0.8982550496183209,51.88042979770989
CO2 0,60.6,0.9,0.8641060496453901,51.84802824822694
CO5 0,66.2,0.94,0.7481362400000005,51.81192921454544
CO1 1,68.2,0.89,0.9000004426229512,51.8927899098361
CO5 8,59.7,0.9,0.923216756862745,51.78047554117647
CO5 9,64.7,0.96,0.7210358167330677,51.83984411952193
CM9 8,51.7,0.84,0.7663686948529407,51.76889158455884
CO3 4,61.5,0.88,0.8624911703296702,51.88175569780218
CO3 8,80.4,1.13,0.8253639270833332,51.88338433333334
CO5 7,63.5,0.92,0.9225107558139534,51.8375525058139
CO6 2,57.0,0.88,0.7158191045454546,51.9294101909091
CO7 7,82.9,1.16,0.9955733399999992,51.89768329666663
CO8 5,54.5,0.85,0.765832080645161,51.973399306451626
CO2 3,81.2,1.14,nan,nan
CO17 7,82.0,1.09,nan,nan
SO22 5,80.0,1.17,-1.3378072049180325,51.06495148360655
CO01 0,80.0,1.09,nan,nan
CO5 4,63.0,0.98,nan,nan
CO3 1,41.0,0.74,nan,nan
