postcode,epc,hpr
TA6 3WF,74.7,1.02
TA6 6JY,56.9,0.87
TA7 9PY,61.6,0.81
TA7 0LH,65.0,1.02
TA8 2JY,57.3,0.91
BS25 1TG,57.1,0.79
TA6 6FH,80.4,1.13
TA8 1NL,71.4,1.04
TA8 1LN,56.5,0.83
TA9 3RS,63.9,0.97
TA6 3RN,56.7,0.79
TA7 9ER,55.4,0.95
TA9 3HA,66.2,0.95
TA6 4NH,63.7,0.93
TA9 4QA,48.6,0.81
TA6 6HY,63.1,0.91
TA6 7HU,55.8,0.77
TA6 7BZ,84.4,1.17
TA7 9RZ,57.2,1.0
TA7 0BD,60.7,0.96
TA6 7HF,55.3,0.75
TA6 4UF,62.7,0.92
BS26 2QP,56.3,0.95
TA7 8HZ,52.4,0.84
TA6 7BD,82.3,1.16
TA9 3NY,56.0,0.93
TA6 3UT,76.1,1.06
TA6 4SX,85.4,1.18
TA6 3TL,62.9,0.97
TA6 6DT,65.7,0.96
BS28 4AP,66.0,0.97
TA6 5EN,66.1,0.8
TA8 1LP,63.9,0.98
TA6 4XW,67.7,0.95
TA6 7AR,63.9,1.02
TA6 7LG,75.3,1.04
TA8 1DS,81.5,1.16
TA6 6TE,59.0,0.83
TA7 8JG,55.0,0.92
TA8 2AW,65.4,0.97
TA9 4DU,58.9,0.85
TA8 1LB,66.3,0.93
TA6 6JA,73.5,0.9
TA8 2TZ,63.2,0.93
TA8 1NX,47.1,0.62
TA8 2PT,56.2,0.89
TA6 3HS,54.9,0.65
TA6 4DF,25.0,0.44
TA6 6FG,80.1,1.11
TA6 3QG,66.3,0.96
TA7 8HD,56.1,0.98
TA6 4LR,66.5,0.94
TA8 1JU,65.8,0.97
TA6 4XF,64.3,0.96
TA6 6SR,67.1,0.97
BS27 3NR,67.4,0.96
TA6 5LA,66.7,0.96
TA8 1BU,47.2,0.81
TA6 6SD,69.5,0.89
TA6 4RF,56.2,0.8
TA8 2RS,35.5,0.75
TA6 3RS,61.5,0.7
TA6 5RD,62.5,0.92
TA8 2JF,65.5,0.95
BS28 4BT,48.9,0.92
TA9 3PL,50.4,0.83
TA6 7BU,83.8,1.18
BS27 3FL,82.1,1.15
TA6 3RL,74.6,0.89
TA6 4XB,69.1,0.97
TA6 7AQ,62.4,0.84
TA6 5BG,59.8,0.74
TA9 3EL,70.5,1.03
TA6 3JY,71.3,0.97
TA5 2LA,67.1,0.86
BS27 3NB,61.9,0.83
BS27 3DF,69.7,0.97
TA7 8DB,51.3,0.99
TA6 5LE,66.2,0.99
TA6 4FH,83.9,1.17
TA8 2HT,63.3,0.94
TA8 2AR,73.9,0.94
TA6 6GS,81.3,1.12
TA7 8BX,65.1,0.98
TA6 4NR,65.9,1.0
BS27 3PG,65.0,0.96
TA8 2BT,79.1,1.01
TA9 3JG,58.4,0.75
TA6 3TY,75.2,0.97
TA8 2EF,64.7,0.93
TA6 6RW,66.9,0.94
TA6 3RX,78.0,1.07
TA6 3PZ,66.7,0.94
BS26 2EG,53.7,0.8
TA9 4EQ,60.5,0.93
TA6 3EL,61.8,0.81
TA5 2FR,83.6,1.15
BS26 2JW,61.6,0.9
TA7 9HE,75.4,1.07
TA6 3SX,78.0,1.06
TA6 3EF,82.3,1.06
TA9 3HG,61.7,0.91
BA5 1PN,48.5,0.78
BS28 4DZ,41.3,0.84
TA8 1DQ,58.7,0.88
TA9 3DB,74.4,1.09
TA6 3TF,53.1,0.98
TA5 1DE,39.5,0.77
TA6 4PP,61.8,0.74
TA9 3DG,82.0,0.99
TA6 4JE,67.4,0.92
TA6 5ER,56.0,0.71
TA6 3TG,73.9,1.02
TA9 4EX,71.3,1.0
TA6 5PS,48.2,0.9
TA9 3FY,85.1,1.11
TA5 2FT,87.3,1.09
TA6 6RJ,65.7,0.96
BS24 0DS,63.0,0.89
TA6 6GN,81.8,1.14
BS28 4TG,45.2,0.81
TA7 9RB,84.8,1.18
TA7 0ER,48.1,0.84
BS27 3HY,65.8,0.93
BS28 4BZ,53.9,0.69
BS26 2BT,63.0,0.91
TA6 3RZ,78.6,0.98
TA6 3RG,76.6,1.01
TA8 2LT,67.4,0.95
TA5 2PY,50.0,0.85
TA7 9AB,45.0,0.87
TA6 4EF,56.6,0.88
BS27 3LZ,72.1,1.03
TA9 4NF,42.8,0.74
TA6 5EZ,59.7,0.69
TA6 3LX,47.0,0.74
TA6 3HY,66.9,0.91
TA6 6YA,62.9,0.95
BS27 3HJ,56.2,0.87
BS26 2BN,63.0,0.81
TA6 6UE,65.4,0.96
TA8 2BX,76.5,0.98
TA6 5HR,57.1,0.81
TA9 3JB,62.6,0.74
TA9 3BB,71.9,0.95
TA8 1HE,59.7,0.95
TA7 8EZ,50.1,0.92
TA9 4LA,52.3,0.87
TA6 4BT,52.6,0.67
TA6 3QR,62.8,0.94
TA6 7LR,68.5,0.96
TA8 2PA,56.0,0.86
TA8 1PR,56.6,0.68
TA5 1BY,60.6,0.95
TA7 0PG,60.6,0.95
TA6 4FL,84.1,1.17
BS26 2RD,42.7,0.71
BS28 4DN,56.9,0.88
TA8 2RR,49.9,0.87
TA6 3SW,73.1,1.05
TA6 4BG,57.9,0.73
TA6 7EZ,50.1,0.7
TA6 7PT,63.0,0.96
TA6 5HS,74.2,0.97
TA6 4FE,69.7,0.95
TA6 3UU,74.9,1.05
TA6 4NJ,60.7,0.85
TA8 1RA,74.4,1.08
TA8 2UB,60.3,0.89
TA8 1EN,54.0,0.73
TA9 3SR,84.1,1.18
TA9 4EH,50.7,0.7
TA7 8LS,47.2,0.9
TA8 1HT,61.6,0.95
TA9 3HZ,71.3,0.97
TA7 8LH,58.7,0.93
TA6 5NL,64.6,0.92
TA6 4WU,83.2,1.17
TA6 3LH,52.7,0.7
TA8 1PT,55.0,0.68
TA6 6FP,78.1,1.09
TA6 6XQ,83.9,1.18
TA6 4DQ,55.0,0.94
TA6 4AX,54.2,0.69
TA6 5BP,63.0,0.79
TA6 4DZ,56.0,0.9
TA9 3BD,72.1,0.93
TA6 7DY,55.9,0.76
TA6 4QF,58.0,0.83
TA6 4QD,60.1,0.85
TA6 3EN,50.0,0.64
TA6 4NP,75.3,0.98
TA6 3NB,71.5,0.93
TA6 7QD,63.3,0.94
TA6 6FY,77.0,1.06
TA6 7ET,66.8,0.96
TA6 4HA,67.0,0.96
TA5 2LB,56.8,0.91
BS24 0HG,59.4,0.81
BS27 3AH,68.9,0.94
TA9 4BD,54.0,0.91
TA9 3NZ,44.0,0.78
TA6 5HL,50.9,0.88
TA6 7RS,64.6,0.92
TA8 2JU,59.8,0.92
BS24 0BN,62.5,0.88
TA8 1PL,58.8,0.68
TA9 3JU,64.8,0.91
TA6 4DY,66.7,0.91
BS27 3XQ,65.1,1.0
TA6 7LW,67.0,0.93
TA5 2GZ,80.8,1.09
TA8 1ET,56.0,0.68
TA6 6UJ,66.8,0.99
BS26 2RE,43.4,0.76
TA5 2BH,49.5,0.84
TA8 1LH,55.4,0.78
TA5 2DU,49.3,0.77
TA6 3JL,57.7,0.7
BS27 3NT,65.4,0.95
TA6 7RY,63.6,1.01
TA6 7EQ,57.4,0.86
TA6 7HA,49.2,0.66
TA6 5PE,55.8,0.89
TA7 0PN,60.0,0.98
TA7 9DJ,44.2,0.77
TA6 3LZ,51.8,0.64
TA7 0HG,45.3,0.96
TA9 3RF,67.5,1.0
TA6 6ER,66.9,0.97
BS26 2HB,37.7,0.58
TA7 9QN,38.5,0.75
TA8 2EG,62.9,0.96
BS26 2JE,74.0,0.99
TA6 6AH,80.5,1.12
TA6 4UB,63.4,0.95
TA8 1AX,64.0,0.8
TA7 9AA,46.6,0.71
BS27 3NG,52.9,0.77
TA6 4EW,69.8,1.03
TA9 4BW,61.3,0.82
TA6 3UE,73.4,1.05
TA6 4UZ,71.1,1.0
TA6 6BJ,61.9,0.91
TA8 2HG,54.4,0.78
BS26 2ED,65.0,0.91
TA8 1QR,77.7,1.06
TA6 4XH,63.0,0.92
TA9 3EH,60.5,0.85
TA6 4QE,60.1,0.86
TA6 3WE,74.5,1.05
TA6 3DL,73.3,0.95
TA6 6HT,62.4,0.81
BS28 4EA,64.6,0.92
TA5 2JS,63.5,0.91
TA6 5NT,59.4,0.88
TA6 4QL,64.9,0.85
TA6 5RA,67.2,0.99
TA6 6JR,64.8,0.95
TA6 5QS,72.7,0.99
TA6 3RT,65.7,0.88
TA9 4RX,63.3,0.99
TA8 2TY,63.0,0.9
TA5 2JE,61.8,1.0
TA6 4PS,61.2,0.84
TA6 3HR,66.7,0.97
BS27 3LH,53.4,0.82
TA6 4GB,84.3,1.17
TA8 2BE,60.5,0.92
TA9 3FT,86.2,1.1
TA6 4FA,65.1,0.98
TA6 4ER,56.0,0.94
TA8 1QB,66.0,1.0
TA8 1RH,68.4,1.01
TA8 2RF,59.6,0.92
TA9 3ET,71.1,0.93
TA7 8FA,75.4,1.04
TA5 2HF,62.1,0.9
TA9 3PJ,41.8,0.79
TA9 3AQ,60.2,0.74
BS27 3JZ,65.7,0.96
TA6 3TZ,74.5,1.03
TA6 6NT,62.0,0.92
BS27 3FP,84.0,1.14
TA6 4YF,66.9,0.99
TA9 3RP,47.0,0.84
TA5 2NF,37.2,0.68
TA7 8JH,55.7,0.92
TA6 7JX,69.5,1.01
TA8 2AX,49.6,0.78
TA7 0AL,35.3,0.71
TA9 3LW,65.9,0.98
TA7 9QP,57.3,0.86
TA8 1HP,56.5,0.91
TA6 4RZ,62.9,0.98
TA7 0LW,67.1,0.99
TA6 6XG,82.9,1.17
TA7 0AX,53.8,0.9
TA8 1BQ,66.1,0.76
TA6 7NZ,61.6,0.92
TA5 2HY,66.4,1.03
TA6 4HY,65.6,0.92
TA7 8RE,54.8,0.9
TA6 3DR,77.0,1.01
TA7 9EU,58.4,1.0
BS26 2AF,58.2,0.6
TA7 9PJ,53.0,0.81
TA9 3QL,65.2,1.0
TA7 8NG,59.8,0.91
TA6 6YB,66.4,0.96
TA7 9JS,55.9,0.93
TA6 6HE,65.9,0.93
TA5 2LD,39.7,0.66
BS27 3BN,56.2,0.83
BS28 4QB,47.7,0.77
TA6 4DX,69.8,0.88
TA8 1HR,61.8,0.85
TA6 7PB,58.7,0.87
TA7 9HY,61.1,0.96
TA6 7RP,51.1,0.84
TA6 4BP,67.5,0.96
TA5 2EX,81.2,1.1
BS27 3JS,59.2,0.95
TA9 3GN,83.0,1.18
BS28 4EW,85.5,1.18
TA7 8QJ,44.2,0.83
TA9 3EG,57.1,0.81
TA6 6UZ,67.5,1.02
TA6 6XE,82.6,1.18
TA9 4LQ,48.7,0.63
TA6 6ET,67.4,0.95
TA9 4DT,57.1,0.83
TA6 3LT,76.5,0.88
TA6 4LL,69.9,0.94
TA6 6EE,62.9,0.92
TA6 4HU,63.1,0.89
TA6 5HA,57.6,0.66
TA9 3TG,78.0,1.01
TA5 2HP,49.9,0.71
BS27 3AZ,63.6,0.93
TA6 5DD,61.7,0.93
TA6 7HR,60.3,0.7
TA6 6RN,72.8,1.05
TA6 3PP,81.0,1.03
TA6 6WW,83.5,1.09
TA9 3AU,59.3,0.66
TA6 6ES,62.4,0.94
TA6 3JB,65.2,0.91
TA5 1AR,35.2,0.58
TA9 3EY,67.9,0.96
TA5 1BT,57.0,0.92
TA6 4LH,68.4,0.93
TA5 2HG,64.4,0.97
TA6 4PE,58.8,0.65
TA7 8PW,51.0,0.83
TA6 3QW,65.2,0.95
TA6 6UX,65.6,0.99
TA6 5JF,56.9,0.68
TA6 3EX,62.7,0.88
TA6 7PX,51.6,0.74
TA7 8BH,61.8,0.9
TA8 2HF,59.5,0.8
TA9 3ER,65.8,0.96
TA6 6AZ,55.4,0.79
TA8 2LG,58.2,0.94
TA5 2RN,82.3,1.15
TA9 3GW,82.8,1.18
TA6 6TJ,67.9,0.93
BS28 4ED,62.8,0.92
TA6 6PP,61.5,0.91
TA6 4SR,48.0,0.8
BS27 3DS,67.6,0.96
TA6 3BE,55.9,0.78
BS27 3HL,74.5,1.0
TA8 1HZ,65.0,0.97
TA6 6RD,60.2,0.85
TA5 1DH,64.3,0.97
TA7 0EW,45.0,0.87
TA6 4EQ,60.8,0.93
TA7 8JB,55.3,0.93
TA6 4JG,64.1,0.97
TA7 8LN,50.9,0.93
TA7 0HP,56.0,0.98
TA6 6TR,58.7,1.01
TA7 8JA,55.7,0.93
TA5 2HD,62.4,0.91
BS27 3XJ,64.5,0.97
BS26 2BA,67.8,0.88
TA7 8FN,83.8,1.17
BS26 2EZ,49.2,0.94
TA6 3JD,66.4,0.91
TA9 3FJ,81.0,1.1
TA6 6AS,50.1,0.67
TA9 3PX,58.1,0.8
TA5 2FQ,81.2,1.12
TA5 2HE,58.2,0.82
TA6 4YA,62.5,0.96
TA9 3AN,66.4,0.96
TA6 3RP,63.9,0.93
TA6 3PF,63.6,0.83
TA7 0EU,53.7,0.87
TA6 6EG,63.3,0.93
TA5 2SG,84.0,1.16
BS28 4NQ,50.2,0.86
TA6 4BY,65.5,0.8
TA6 3QY,68.7,1.01
TA8 1HL,61.8,0.92
TA6 6JJ,60.0,0.87
BS25 1SA,61.1,0.93
BS28 4UE,62.7,0.96
TA6 3SF,73.0,1.01
TA9 4PH,50.2,0.95
TA5 1PA,64.8,0.98
BS25 1SS,60.8,0.74
TA5 1EY,51.8,0.92
TA7 9BW,52.6,0.83
TA6 5EP,56.1,0.7
BS26 2DL,65.3,0.97
TA5 2QP,53.4,0.89
TA6 6WS,80.6,1.14
TA6 4NN,61.0,0.91
TA9 4HA,57.4,0.86
TA7 8BQ,59.5,0.88
TA9 3HD,76.7,1.06
TA8 1LL,58.8,0.87
TA8 1QX,68.0,1.0
TA6 7BF,81.9,1.15
BS24 0DZ,61.7,0.95
TA6 3QF,68.4,0.96
TA7 0LQ,49.3,0.79
TA6 3SD,75.2,0.95
BS28 4SN,67.0,0.88
BS27 3JH,62.6,0.94
BS27 3NY,69.0,0.93
TA6 4FP,82.8,1.16
TA9 3NH,82.2,1.17
TA9 4ED,58.3,0.78
TA6 4NB,60.2,0.8
BS26 2PQ,62.0,0.92
TA6 4BW,58.0,0.73
TA7 9PP,60.2,0.92
TA6 5EQ,59.8,0.89
