sector,epc,hpr,lat,long
KT4 7,61.0,0.79,-0.253982362385321,51.378299155963326
KT19 9,64.3,0.84,-0.2710632400000001,51.3564111890909
KT17 4,65.3,0.84,-0.2554721582278481,51.33109299367092
KT18 7,63.7,0.85,-0.276043898395722,51.326446898395744
KT17 3,62.7,0.9,-0.2392211379310345,51.3315698413793
KT17 2,58.8,0.77,-0.2437936091954023,51.35677222988507
KT19 8,69.3,0.93,-0.2763543580786027,51.3399479257642
KT17 1,66.3,0.88,-0.2536562168141593,51.34386269469027
SM2 7,56.1,0.79,-0.2162228914728681,51.34752924806205
KT19 0,58.0,0.75,-0.2589266592178771,51.36511225139667
KT18 5,62.3,0.83,-0.2486343587443945,51.318693461883406
KT19 7,69.7,0.99,-0.287431914893617,51.34499670212764
KT18 6,61.8,0.85,-0.2724977029702969,51.29110615841584
SM3 8,52.0,0.59,-0.220827,51.36273606172842
KT19 6,65.6,1.06,nan,nan
KT19 1,63.0,0.52,nan,nan
