outcode,epc,hpr,lat,long
KT4,61.0,0.79,51.3784115,-0.243017
KT19,65.1,0.86,51.3525254,-0.2707598
KT17,63.7,0.84,51.3412,-0.2495666
KT18,63.1,0.85,51.3160216,-0.2633727
SM2,56.1,0.79,51.3518298,-0.1987871
SM3,52.0,0.59,51.3712541,-0.2162485
