district,epc,hpr
RH19,64.6,0.89
RH17,61.7,0.9
RH15,67.7,0.94
RH16,68.3,0.93
BN6,66.8,0.9
RH10,69.1,0.96
RH11,74.3,1.03
BN45,51.3,0.82
BN5,46.5,0.82
RH13,54.4,0.87
BN8,47.4,0.78
BN1,46.0,0.58
