district,epc,hpr
LA9,63.7,0.89
LA8,55.0,0.85
LA23,58.2,0.82
LA21,56.1,0.83
LA7,57.1,0.85
LA12,57.4,0.83
LA22,54.4,0.78
LA6,60.5,0.87
LA17,51.7,0.78
LA11,57.8,0.84
LA10,53.3,0.78
LA5,59.0,0.84
LA20,50.8,0.76
LA13,40.8,0.77
LA15,44.1,0.77
CA17,40.0,0.77
