sector,epc,hpr,lat,long
SO41 9,67.1,0.92,-1.5473689475982528,50.76077811790394
BH25 5,64.3,0.93,-1.6537714196428577,50.76152083333332
SO45 3,65.5,0.92,-1.3966552792207787,50.8531008896104
SO45 6,67.0,0.93,-1.398775317460318,50.86743727777779
SO40 4,65.9,0.92,-1.451448274647887,50.89227235211271
SO45 2,63.9,0.92,-1.38621602739726,50.83035110958905
SP6 3,50.8,0.84,-1.8443854083769635,50.94011672774872
SO45 4,64.2,0.91,-1.410993201342282,50.854595744966446
BH24 3,59.4,0.9,-1.773494309999999,50.852053385000005
SO41 5,54.3,0.85,-1.516831044776119,50.77433395522388
SO45 5,64.4,0.92,-1.4149447878787884,50.86414497474748
BH24 1,64.0,0.91,-1.7814596418918915,50.848774719594594
SO40 9,62.3,0.89,-1.4904254792899403,50.912037840236735
BH25 6,66.2,0.93,-1.6567855758928585,50.75178836160715
SO40 8,65.9,0.95,-1.5110694860335194,50.91804707262569
BH23 8,62.5,0.93,-1.7364266618705029,50.78349148201439
SO41 0,63.9,0.92,-1.59900294516129,50.73734311612903
SP6 1,64.3,0.93,-1.799986050000001,50.93132235454545
SO41 6,61.8,0.9,-1.60807125,50.78227580434782
SO41 8,65.5,0.92,-1.558362364806867,50.758287416309
SO45 1,64.0,0.92,-1.3634821570680629,50.81629034554974
SO40 7,61.2,0.91,-1.5218723046875,50.90306765625
SO43 7,56.0,0.83,-1.5893173695652174,50.88623834782609
SO40 3,63.9,0.91,-1.496590517699115,50.923384000000006
BH25 7,62.8,0.92,-1.665648355263159,50.74105570614034
SP6 2,49.6,0.83,-1.7602280400000008,50.93954668571429
BH24 4,55.2,0.82,-1.700029151515151,50.82963437878788
SO40 2,63.1,0.9,-1.533300256983239,50.9257941620112
SO42 7,55.4,0.85,-1.5366998787878792,50.81520680606061
SO41 3,64.2,0.91,-1.5396331532258056,50.75437533870969
SO51 6,59.0,0.88,-1.573288712328767,50.97902447260272
BH23 7,46.7,0.8,-1.7603269520547946,50.757721910958864
SO40 0,84.5,1.18,-1.550898833333334,50.89029877777783
BH23 5,56.0,1.04,-1.7001585215517236,50.74483150862071
SO41 4,89.0,1.18,nan,nan
BH24 2,76.3,1.1,-1.8341424297520657,50.83167285950412
SO42 8,85.0,1.18,nan,nan
SO41 2,63.0,0.7,nan,nan
SP5 2,34.0,0.56,-1.6758343788546255,50.9870996740088
