postcode,epc,hpr
CH4 8PL,66.5,0.99
CH3 6NR,65.4,0.92
CH65 5FH,78.4,1.08
CW7 3JQ,69.7,0.9
CH1 4BY,56.8,0.63
CH4 0GS,84.7,1.18
CW7 1PD,61.5,0.87
WA6 6ER,64.0,0.75
SY14 8DY,65.3,0.92
CH64 1TU,77.5,1.07
CH64 4DU,66.1,0.88
WA6 7AX,61.8,0.76
CH2 2LY,65.3,0.93
CH64 9PE,67.3,0.92
CH66 4NN,56.4,0.84
CH66 3RZ,54.4,0.8
CH66 2NG,61.9,0.91
WA6 6RY,61.5,0.88
CH1 6PT,83.8,1.18
CH65 9ED,74.3,0.94
CH3 5HR,65.2,0.91
SY14 8QU,59.7,0.98
CH64 7TY,61.1,0.82
CH3 8HA,55.3,0.89
CW7 3UB,63.1,0.98
CH4 9LD,35.7,0.72
WA6 6QA,50.0,0.87
CW8 4QX,36.4,0.68
CW7 1NN,84.6,1.18
CH4 8DQ,61.4,0.9
CW8 4NW,59.2,0.92
CH66 2UL,69.1,0.99
CH4 8DG,58.5,0.94
CH3 6SH,83.9,1.18
CH3 5XS,68.3,0.91
CH1 5AS,73.0,1.05
CH66 2QH,66.6,0.96
CW8 3NU,66.9,0.91
CW10 0NZ,66.2,1.04
CH3 8BD,57.2,0.91
CH65 5DY,72.8,0.92
CH3 8NN,54.9,0.82
CH2 2HU,65.4,0.94
CH2 3JL,66.5,0.96
CH66 3JF,64.3,0.89
CW7 2EE,68.2,0.93
CH2 3DG,77.3,1.01
CH64 0ST,59.1,0.88
CH1 5PH,65.9,1.0
CW7 3FS,66.2,0.97
CW7 3UR,66.6,0.96
CW9 7RT,58.6,0.83
CH3 5NE,67.7,0.98
CH1 5JD,68.5,1.0
CW8 1HS,84.9,1.17
CH1 5UG,69.3,0.97
CH64 4DY,63.0,0.92
CH2 2JF,62.0,0.9
CH65 5FG,81.7,1.1
CW7 4DA,46.0,0.57
CW6 9GJ,54.2,0.92
CH65 7DA,60.4,0.88
CH1 2NA,74.6,1.04
CW8 2QN,56.4,0.9
CH66 3JN,65.4,0.92
CH1 3NL,71.5,0.99
SY14 7DX,44.5,0.75
CH66 3NW,68.7,0.99
CH1 5BB,70.5,0.97
CH3 8BR,60.6,0.92
CW8 4ZE,79.5,1.11
CH66 1SY,77.8,0.98
CH2 4RX,75.6,1.04
CH2 3FD,68.4,1.01
CW7 1EB,65.6,0.92
CH1 5BJ,60.2,0.89
CH1 5BU,57.9,0.82
CW8 2BS,83.6,1.18
CH4 8AZ,55.9,0.75
WA6 8PZ,64.8,1.02
CW7 1TH,69.2,0.97
CH3 7NF,62.2,0.97
CH65 4FH,84.5,1.18
CW9 7AT,63.2,0.89
CH65 0ET,65.8,0.94
CW7 1BL,59.2,0.94
CW9 8WX,62.5,0.98
CH4 7PR,47.8,0.74
CH66 1RN,67.3,0.87
