postcode,epc,hpr
IP3 0BB,76.9,1.0
IP3 0JQ,79.7,1.01
IP1 5AW,77.9,1.06
IP1 2EF,75.3,0.99
IP4 1LP,77.5,1.03
IP1 4AX,53.0,0.66
IP2 9NX,73.7,0.98
IP2 8JR,77.8,1.01
IP1 5HS,69.6,0.94
IP4 5LE,55.5,0.76
IP4 1PU,55.5,0.7
IP1 4LA,60.6,0.88
IP4 5RS,61.3,0.85
IP2 8FF,84.7,1.06
IP4 1NF,66.6,1.04
IP3 0HS,65.0,0.92
IP3 0PE,77.3,0.99
IP4 2LS,39.0,0.52
IP1 5AY,60.9,0.79
IP1 6NY,83.1,1.08
IP3 0QD,62.2,0.93
IP1 6JG,64.7,0.96
IP1 2JQ,64.4,0.93
IP4 4DY,60.3,0.79
IP3 9TS,71.7,1.02
IP3 8TD,72.8,0.98
IP3 0BU,76.4,1.0
IP2 9JQ,59.6,0.93
IP4 5QA,58.1,0.85
IP3 0BL,77.2,0.99
IP2 0ES,82.4,1.03
IP1 1XF,70.8,0.95
IP4 2EB,85.0,1.11
IP2 0AR,75.1,0.99
IP3 9RE,67.2,0.94
IP2 8EU,66.5,0.86
IP2 0AD,55.7,0.65
IP4 4PZ,56.8,0.76
IP1 4AP,56.1,0.67
IP3 8EY,59.6,0.71
IP1 5JN,81.0,1.17
IP3 8BZ,56.5,0.69
IP1 1TW,39.1,0.59
IP1 3TE,60.2,0.88
IP1 4EB,58.7,0.69
IP3 9GD,75.9,1.02
IP3 0EH,71.2,0.95
IP3 0LX,57.9,0.77
IP3 9GL,74.6,1.04
IP3 9DG,59.8,0.91
IP4 5GA,75.1,1.07
IP2 9LD,63.1,0.77
IP1 5HU,57.4,0.85
IP2 0NF,71.0,0.98
IP4 3LH,58.3,0.87
IP4 2PA,78.3,1.05
IP2 9SW,63.9,0.96
IP4 5DB,56.9,0.67
IP4 1FT,72.7,1.03
IP4 4RA,55.2,0.77
IP4 4DB,54.2,0.85
IP3 8XL,85.6,1.18
IP1 2FF,67.2,1.05
IP1 5AJ,73.3,1.02
IP1 4FD,76.1,1.09
IP2 9PL,76.6,0.99
IP2 8RS,64.7,0.99
IP3 9TD,70.0,1.02
IP2 9NF,64.5,0.92
IP1 5ER,56.0,0.7
IP4 1QH,68.1,1.0
IP4 3EB,54.4,0.87
IP4 1FP,74.6,1.02
IP3 0DZ,79.8,1.03
IP4 4LU,53.4,0.65
IP2 9RD,63.3,0.88
IP2 8LP,56.9,0.66
IP4 3NX,64.2,0.98
IP1 3LD,67.7,1.06
IP1 3NF,56.1,0.73
IP1 6AR,60.9,0.85
IP2 0EH,82.7,1.03
IP3 0HB,62.9,0.89
IP4 5LL,50.9,0.8
IP2 9LH,65.3,0.81
IP2 9HZ,74.1,0.96
IP2 0HP,69.2,1.02
IP4 2EG,61.5,0.79
IP2 9JH,60.8,0.95
IP2 9HX,66.3,0.88
IP1 2QE,76.8,1.01
IP4 4SY,75.3,1.04
IP4 1JH,58.6,0.87
IP3 8GF,76.4,1.04
IP2 0SE,65.8,0.91
IP3 0RE,69.5,0.91
IP3 9GE,73.1,1.05
IP3 9PY,63.5,0.88
IP4 2EU,53.6,0.66
IP1 1TS,73.5,1.02
IP1 4HD,57.8,0.75
IP4 5AH,53.7,0.61
IP1 1TF,66.0,0.87
IP4 4EY,65.5,0.92
IP4 5AJ,58.6,0.75
IP1 5HF,53.1,0.67
IP1 5AB,61.9,0.81
IP4 2DX,65.2,0.79
IP1 2LQ,61.6,0.69
IP2 8JU,75.6,1.04
IP1 5LF,63.6,0.94
IP3 8SY,58.7,0.91
IP2 8LD,57.1,0.74
IP2 9PU,64.6,0.81
IP4 5EP,65.3,0.86
IP1 5BG,69.8,0.86
IP2 9DG,63.0,0.92
IP1 2HL,62.3,0.71
IP3 8DS,70.9,0.93
IP3 9LW,74.2,1.02
IP1 2HG,50.6,0.65
IP2 8HZ,70.5,0.97
IP4 5NB,61.8,0.67
IP1 4ET,51.0,0.66
IP1 6HN,66.8,0.97
IP4 3DA,54.8,0.82
IP2 9QP,55.8,0.8
IP2 0TP,62.0,0.9
IP1 1EY,67.7,0.85
IP1 6QH,64.5,0.92
IP2 8BJ,54.8,0.67
IP3 0PF,54.3,0.97
IP2 0TZ,70.2,0.96
IP4 2QQ,55.9,0.82
IP4 3HY,64.8,0.97
IP2 8DE,75.3,0.94
IP3 0SL,62.8,0.96
IP4 4RQ,56.1,0.77
IP1 6HU,65.6,0.93
IP4 2PL,51.8,0.7
IP4 2HT,57.3,0.61
IP4 5AE,65.0,0.92
IP2 9DE,57.1,0.89
IP2 0EL,82.5,1.03
IP1 5HN,63.2,0.88
IP3 8SG,64.9,0.87
IP4 4DU,57.2,0.75
IP2 8DQ,60.2,0.65
IP2 9RN,67.5,0.95
IP3 9UE,74.6,1.03
IP3 9LB,59.1,0.82
IP2 9LN,60.7,0.83
IP4 5SL,53.2,0.87
IP3 8DU,59.2,0.78
IP3 9PU,56.4,0.71
IP3 0HN,64.5,0.9
IP1 2EY,64.3,0.87
IP1 1AF,78.1,1.01
IP3 9HB,61.6,0.84
IP4 2UW,58.2,0.81
IP3 8LF,57.3,0.84
IP4 5HG,58.6,0.87
IP4 1JZ,66.6,0.91
IP3 8AD,78.9,1.0
IP2 8LS,47.3,0.71
IP1 6DH,71.9,0.97
IP2 9JL,63.8,0.82
IP4 4QS,60.9,0.84
IP3 8JQ,55.9,0.7
IP1 5JD,60.3,0.88
IP4 1FG,68.0,1.0
IP2 8LQ,48.8,0.66
IP1 4DN,77.9,1.1
IP4 4JJ,58.4,0.89
IP3 0AG,80.1,1.05
IP4 1NY,54.7,0.7
IP1 3NE,76.8,1.0
IP2 8AB,60.1,0.84
IP3 8JJ,65.2,0.91
IP1 5DG,58.3,0.73
IP1 3SE,51.2,0.65
IP1 3LN,64.4,0.71
IP3 8HG,58.5,0.66
IP3 8QX,62.4,0.94
IP1 2HU,77.2,0.97
IP3 0FL,77.2,1.05
IP1 5JU,61.4,0.86
IP4 1AY,38.4,0.53
IP1 6EQ,72.6,0.99
IP1 3NW,60.0,0.89
IP4 2JZ,63.4,0.9
IP1 4BJ,74.6,0.98
IP3 8QW,71.0,0.98
IP2 0QG,68.5,0.94
IP3 9BX,61.5,0.86
IP3 8AJ,65.5,0.83
IP4 1FF,74.2,1.03
IP3 9NS,62.9,0.94
IP1 5HX,61.6,0.86
IP1 3RS,67.1,0.88
IP1 1JQ,64.8,0.75
IP4 5QD,66.1,0.93
IP4 2UJ,46.4,0.65
IP2 8BG,37.2,0.43
IP2 9AS,61.9,0.94
IP2 0NG,68.2,0.94
IP1 1NA,77.9,0.98
IP4 2DN,68.9,0.81
IP3 0BF,78.7,1.02
IP2 0NU,68.0,0.95
IP3 9JY,59.9,0.81
IP3 8GG,74.1,1.01
IP3 8HU,55.1,0.66
IP3 0NJ,53.6,0.69
IP4 2XG,56.5,0.73
IP4 2LH,54.1,0.71
IP2 8GR,79.5,1.04
IP1 6NE,62.6,0.89
IP4 1PN,57.7,0.71
IP3 0JB,66.5,0.91
IP1 5EU,83.2,1.18
IP1 3RP,57.5,0.76
IP4 1EB,66.5,0.72
IP4 1BS,69.4,0.95
IP3 0JU,58.8,0.84
IP2 9AD,51.9,0.74
IP3 9RL,65.7,0.91
IP2 0NX,69.9,0.93
IP1 2QB,75.6,1.01
IP3 9WE,82.1,1.16
IP3 0JY,53.1,0.69
IP2 0TF,67.2,0.91
IP3 9QE,61.5,0.89
IP3 9UX,76.9,1.1
IP3 8NL,68.1,0.82
IP2 8DS,60.1,0.68
IP2 0EN,68.3,0.93
IP1 5PL,63.1,0.91
IP2 0RQ,66.6,0.91
IP1 6QY,64.2,0.89
IP2 9HJ,72.7,0.89
IP1 2JA,75.5,0.93
IP1 5AL,80.5,1.04
IP4 5EQ,55.5,0.74
IP2 0LZ,66.5,0.93
IP4 4DL,61.4,0.86
IP1 4BU,56.2,0.71
IP2 9JN,59.2,0.78
IP1 6JF,68.5,0.98
IP2 8FD,84.0,1.06
IP1 2LD,57.4,0.69
IP3 9JA,69.6,0.95
IP1 3EW,73.2,0.89
IP2 9TR,62.4,0.96
IP1 3RY,54.9,0.85
IP3 9TR,77.5,1.05
IP2 0QN,68.1,0.98
IP2 8PS,66.7,1.0
IP2 0ED,79.9,1.0
IP2 9QE,66.1,0.9
IP1 4HJ,59.1,0.86
IP3 0RJ,60.5,0.77
IP4 5HF,57.8,0.75
IP1 5PR,78.3,1.05
IP4 5AS,56.4,0.81
IP2 8BD,60.3,0.69
IP1 2FB,83.2,1.18
IP3 8BQ,57.6,0.73
IP1 4EA,55.0,0.69
