district,epc,hpr
WD23,66.1,0.87
EN6,62.6,0.82
WD6,67.6,0.89
WD7,64.0,0.87
EN5,66.4,0.85
WD25,61.5,0.85
AL2,53.3,0.7
AL4,38.0,0.59
WD19,55.1,0.69
HA7,67.0,0.9
WD2,46.8,0.65
EN4,58.0,0.84
