outcode,epc,hpr,lat,long
WD23,66.1,0.87,51.6452717,-0.3580507
EN6,62.6,0.82,51.699489,-0.176714
WD6,67.6,0.89,51.6573773,-0.2756334
WD7,64.0,0.87,51.6870763,-0.309921
EN5,66.4,0.85,51.649944,-0.1975625
WD25,61.5,0.85,51.6870777,-0.3877274
AL2,53.3,0.7,51.7191035,-0.3354863
AL4,38.0,0.59,51.7739838,-0.295024
WD19,55.1,0.69,51.6308706,-0.390642
HA7,67.0,0.9,51.6113081,-0.3106331
WD2,46.8,0.65,nan,nan
EN4,58.0,0.84,51.6491899,-0.1605104
