district,epc,hpr
CR4,65.0,0.78
SW17,65.9,0.75
SM4,63.2,0.79
SW19,64.5,0.77
SW16,63.8,0.75
SW20,63.8,0.75
KT3,61.8,0.74
SW18,71.4,0.87
CR7,58.7,0.66
SM3,65.8,0.87
CR0,83.5,1.04
SW1,91.0,1.02
PO12,73.5,1.05
SM19,73.0,0.73
