postcode,epc,hpr
CR4 3FJ,78.5,1.06
CR4 2BW,62.4,0.67
SW17 9RG,62.3,0.67
SM4 4RQ,56.7,0.63
CR4 2LT,64.9,0.71
SM4 6DR,69.4,0.9
CR4 2FG,77.4,1.11
CR4 4FN,89.6,1.18
SM4 6NU,65.6,0.92
CR4 3AW,59.6,0.71
SW19 3AU,58.3,0.63
SW19 3ES,86.1,1.09
SW19 1SS,69.8,0.87
SW19 1JU,60.8,0.64
SW19 2FG,85.3,1.07
CR4 1SL,61.7,0.8
CR4 1QS,66.8,0.66
SW19 1TX,62.8,0.95
SW16 5HW,63.1,0.78
SW19 2BD,81.6,1.02
SW19 7QJ,63.1,0.65
SM4 5LT,66.8,0.9
SW20 9HF,53.8,0.61
SW19 1DP,75.6,0.94
SW19 8EA,69.3,1.0
CR4 3RR,70.9,0.9
SW19 5ES,57.5,0.86
SW19 2DF,62.9,0.67
SW19 8RL,84.1,1.02
SW20 9AZ,68.1,0.83
SM4 5ND,66.3,0.9
SW19 1BG,67.3,0.91
CR4 4LW,56.5,0.68
SM4 6DB,68.5,0.95
SM4 5JN,72.7,1.01
SW20 9JB,62.3,0.63
SW19 8GY,77.5,1.08
SW20 0PL,59.8,0.73
SM4 6EJ,64.7,0.78
SM4 5RX,54.1,0.78
SW20 9NQ,61.4,0.65
CR4 1BG,59.6,0.73
SM4 6QF,68.2,0.92
SW19 2JT,63.0,0.79
CR4 3QG,66.7,0.76
SM4 6AG,58.2,0.68
KT3 4LU,54.9,0.68
SW19 8DZ,62.0,0.69
SM4 4JQ,61.0,0.74
SW19 2LJ,80.9,1.02
SW20 8DT,61.6,0.74
SW19 4RZ,55.9,0.79
CR4 1BT,63.8,0.62
SW20 8LX,69.7,0.89
SW19 2AW,63.0,0.61
SW19 4AT,81.6,0.99
SW19 1BX,73.5,0.96
SW20 0NY,78.2,1.07
SW19 7LP,56.3,0.58
SW17 9DN,70.8,0.87
CR4 1ES,61.8,0.79
CR4 3LG,58.8,0.68
SM4 4DG,56.4,0.67
SW19 2EE,61.1,0.64
SM4 6SB,63.7,0.84
CR4 3PX,72.7,0.85
CR4 2JQ,62.2,0.75
SM4 6LB,60.7,0.79
CR4 2ND,64.0,0.64
SW19 2FN,84.4,1.09
SW20 8BQ,62.7,0.65
CR4 1FB,76.7,1.03
CR4 3QE,67.2,0.74
CR4 4EQ,63.7,0.66
SW19 4HU,60.6,0.7
SW19 7BL,57.5,0.86
SW20 9DP,72.9,0.95
SW19 8LY,62.4,0.69
SW20 8DQ,64.6,0.66
SW20 8EH,58.9,0.6
SW19 8LU,58.0,0.62
CR4 2HW,58.3,0.62
CR4 1XH,64.1,0.67
SW20 8ST,54.3,0.62
SW19 2BZ,63.1,0.75
SW20 8JR,62.9,0.66
CR4 1DQ,62.6,0.84
SW20 0BH,53.9,0.65
CR4 1XU,64.0,0.59
SM4 4NW,59.3,0.72
SW20 9DN,60.2,0.64
SW19 7AQ,56.2,0.65
SM4 5HG,63.4,0.66
SW19 5JU,65.2,0.91
SM4 6PP,65.8,0.87
CR4 4FQ,84.5,1.09
SW19 1NY,68.8,0.96
SW17 9ED,66.7,0.76
SW19 1PX,74.8,0.91
SW19 8TR,64.1,0.68
KT3 6QN,56.8,0.69
SW20 8DA,80.4,1.04
SW19 7DP,67.4,0.89
CR4 3DD,74.6,0.98
SW19 8RE,59.5,0.71
CR4 1BF,62.9,0.71
SW20 9NH,69.1,0.85
SW17 9RH,59.5,0.65
SW20 0PS,53.0,0.64
SW20 9AF,56.8,0.66
SW20 0EB,52.7,0.64
CR4 3GE,85.9,1.17
CR4 3AX,62.4,0.83
SW18 4SB,84.6,1.08
SW20 8JY,62.7,0.63
SM4 6PS,66.1,0.88
SW19 2UD,63.8,0.85
CR4 3AG,62.0,0.73
SW20 9AT,52.8,0.59
SW19 8JG,60.5,0.72
CR4 1LD,60.1,0.6
SW20 9ED,53.6,0.65
SW20 9AW,66.3,1.0
SW19 4BJ,70.5,0.96
SW20 0AN,61.8,0.81
CR4 1RL,63.8,0.83
CR4 1NS,68.9,0.97
SW20 9NL,81.9,1.07
SW20 0TL,62.2,0.78
CR4 3FX,84.7,1.12
SW19 8RQ,58.3,0.68
SW20 8BG,69.5,0.82
CR4 4DZ,58.9,0.65
SW19 8JE,59.7,0.66
SW20 8RX,61.7,0.93
SW16 5PN,81.2,1.03
SW19 5NB,60.9,0.72
SM4 6EB,80.2,0.99
CR4 3HY,72.7,1.01
SW19 3LB,56.1,0.69
SW19 3JY,56.2,0.61
SW19 2TA,79.8,1.02
SW16 5FS,84.2,1.1
SW19 1DG,71.8,0.84
SW20 8BN,61.8,0.69
SW20 0DG,58.7,0.63
SM4 6QJ,60.6,0.85
SW19 1EE,64.2,0.72
CR4 4ED,65.0,0.91
CR4 3NG,59.6,0.7
SW20 8TG,71.4,0.87
SM4 5JQ,64.5,0.83
CR4 4BE,70.5,0.89
SW19 8HA,64.5,0.78
CR4 3HL,54.9,0.66
SM4 5RR,58.3,0.66
SM4 6NX,67.2,0.85
CR4 1XE,63.7,0.65
SW19 8HT,66.3,0.82
SW20 0UQ,63.4,0.76
CR4 4DD,55.9,0.69
CR4 3LL,65.4,0.75
CR4 4DU,65.2,0.7
SW19 4EL,66.6,0.86
SW20 9LD,56.9,0.61
SW19 2FF,79.7,1.05
SM4 4NH,75.0,1.0
CR4 3NS,61.5,0.84
SW18 5NN,63.4,0.68
SW19 4BW,79.6,1.07
SM4 4JX,52.2,0.64
CR4 3BU,65.2,0.79
SW19 8SZ,56.0,0.59
SW19 5AS,63.1,0.89
SW19 4QE,57.2,0.65
CR4 3ET,63.2,0.85
SM4 6LH,70.3,0.95
SW20 9NX,62.5,0.87
SM4 4AD,82.0,1.1
SW19 2EB,64.2,0.68
SW20 9NP,63.9,0.77
SW19 5DP,61.3,0.71
SW19 7JJ,57.0,0.59
CR4 3EG,60.4,0.62
SW19 1DA,70.4,0.93
SM4 6BZ,65.5,0.9
CR4 1RH,67.2,0.98
SW20 9HG,53.7,0.61
SM4 6QQ,66.4,0.92
SM4 5AW,69.1,0.86
SM4 6PW,57.6,0.82
CR4 3JY,61.5,0.7
SW19 2RR,60.6,0.7
SM4 5NH,73.8,0.9
KT3 6JP,59.0,0.72
SW19 2EJ,64.5,0.74
CR4 1HL,64.4,0.83
SW19 2NA,61.4,0.64
SM4 4PJ,64.6,0.87
SW20 0BX,68.7,0.78
SW19 1UL,78.5,1.0
SW17 9HU,59.9,0.71
SW19 3PL,58.4,0.68
SW19 8QZ,63.0,0.67
CR4 1XD,63.5,0.63
CR4 2HD,65.0,0.71
SW19 3AX,62.0,0.59
SW19 7HJ,55.3,0.61
SW20 8EJ,60.2,0.62
SW19 1QT,56.3,0.61
CR4 3BB,65.0,0.7
SW19 8TG,69.3,0.99
SM4 4SA,62.2,0.75
SW20 8BA,62.7,0.69
CR4 1FN,74.5,1.04
CR4 1BU,64.2,0.67
SW20 8RP,72.1,0.65
CR4 4DP,53.6,0.78
CR4 2HS,61.5,0.72
SW20 8JX,71.8,0.83
CR4 1XX,61.4,0.62
SW19 1AY,58.3,0.67
CR4 2LL,68.4,0.84
SW20 8JZ,60.2,0.61
SW19 2RX,72.1,0.99
CR4 3FG,73.4,0.93
CR4 2BZ,65.7,0.7
SM4 6ED,54.7,0.69
CR4 3PP,68.7,0.86
CR4 1QR,65.5,0.95
SW19 8QN,67.5,0.74
CR4 1AY,64.0,0.93
SW19 5NQ,66.2,0.92
SW19 1DS,71.9,0.95
KT3 6HY,55.2,0.63
SW19 8BS,68.5,0.95
CR4 4BR,58.3,0.69
SW19 2LL,71.8,0.8
SM4 6HW,62.6,0.82
CR4 3BE,75.4,0.96
SM4 4PL,65.3,0.79
SW19 1TR,64.5,0.93
SW19 2AN,64.3,0.66
