district,epc,hpr
ME7,62.9,0.78
ME1,65.8,0.86
ME4,66.1,0.84
ME3,67.6,0.94
ME2,64.7,0.86
ME8,64.1,0.87
ME5,65.3,0.89
ME9,50.7,0.91
