postcode,epc,hpr
BN2 0BE,84.4,1.09
BN3 1AT,66.2,0.72
BN3 1WQ,77.0,0.97
BN1 4LS,83.8,1.05
BN2 9NN,73.2,0.77
BN2 5PS,69.1,0.92
BN2 5DN,70.4,0.76
BN41 2RR,60.6,0.85
BN1 7FP,65.2,0.95
BN2 9SE,57.9,0.61
BN3 6HF,52.8,0.59
BN41 1SH,57.5,0.72
BN3 1FF,45.4,0.62
BN1 6NE,62.5,0.86
BN1 4EJ,59.6,0.55
BN3 6AJ,86.9,1.09
BN1 5ED,58.3,0.86
BN2 3FD,62.7,0.63
BN1 3FN,58.8,0.67
BN1 6DF,61.2,0.7
BN3 6UL,53.6,0.86
BN3 5AA,54.8,0.59
BN41 2LJ,60.8,0.83
BN3 3WH,62.6,0.68
BN2 1JB,58.6,0.58
BN3 4QD,59.2,0.83
BN3 7QP,66.8,0.82
BN1 8LB,62.9,0.9
BN1 5EF,59.9,0.82
BN2 1JA,63.2,0.66
BN1 1AJ,54.4,0.51
BN2 1PG,64.7,0.66
BN3 6WW,59.0,0.96
BN3 3WP,64.1,0.67
BN2 1AG,56.7,0.61
BN3 4FW,67.6,0.84
BN1 6HR,60.7,0.76
BN2 0AJ,67.5,0.75
BN1 6UJ,62.4,0.82
BN1 8TS,60.2,0.99
BN3 1DH,63.2,0.6
BN3 4LN,60.8,0.8
BN1 3HH,58.3,0.59
BN1 3JH,57.2,0.61
BN1 3BL,71.1,0.87
BN2 6TD,69.6,0.91
BN2 9YB,58.4,0.67
BN2 1QG,69.2,0.88
BN2 3QG,62.7,0.65
BN1 6HA,59.5,0.65
BN2 3LT,64.2,0.77
BN3 4FH,61.6,0.77
BN3 3RX,59.4,0.74
BN2 3FJ,61.5,0.72
BN3 3WJ,62.6,0.69
BN1 3AH,68.9,0.89
BN3 3GR,68.3,0.81
BN41 2FD,63.4,0.86
BN2 4AD,59.5,0.68
BN2 0BR,63.8,0.77
BN2 3RH,57.7,0.62
BN3 2FG,58.5,0.62
BN1 6HG,62.2,0.77
BN3 4HR,54.2,0.7
BN2 5FD,74.0,0.95
BN2 1TN,61.4,0.61
BN2 3DJ,72.1,1.04
BN2 3QD,63.3,0.63
BN2 9QB,61.0,0.61
BN2 4DB,62.9,0.72
BN2 9NY,56.2,0.62
BN2 3QF,67.9,0.8
BN3 3GN,69.0,0.8
BN41 1SX,60.4,0.67
BN2 5ND,60.3,0.81
BN3 7FU,71.5,0.91
BN2 5EQ,66.4,0.86
BN1 3XB,57.7,0.64
BN1 9JR,60.7,0.79
BN1 8QF,58.0,0.73
BN1 6SJ,52.7,0.71
BN2 9NR,70.3,0.93
BN2 6PG,60.4,0.88
BN41 2FH,62.0,0.85
BN2 9TJ,61.1,0.62
BN2 6BE,61.6,0.93
BN2 3BS,85.8,1.14
BN3 2TA,56.9,0.68
BN2 4EL,63.5,0.78
BN2 0DE,72.1,0.75
BN3 3BF,60.4,0.62
BN1 2LE,58.5,0.6
BN1 5ES,63.5,0.73
BN3 7SF,58.5,0.77
BN3 1AQ,64.1,0.61
BN3 1NE,61.5,0.59
BN2 4AQ,73.2,0.93
BN3 2TL,58.3,0.63
BN3 1FB,64.3,0.7
BN2 0AA,54.0,0.66
BN1 3FD,62.0,0.64
BN3 5RF,56.4,0.84
BN2 8FE,61.2,0.87
BN3 6FD,56.0,0.7
BN3 1RB,62.8,0.83
BN3 3BL,50.9,0.59
BN3 7FY,75.5,1.05
BN3 1PJ,59.7,0.72
BN1 5PH,58.6,0.64
BN3 1NJ,65.9,0.65
BN41 2PS,72.7,0.94
BN2 8LD,59.2,0.85
BN2 1DA,63.7,0.61
BN2 9YP,71.2,0.96
BN3 7LP,59.4,0.85
BN2 6LR,61.0,0.87
BN2 1TH,56.8,0.63
BN1 2PB,61.3,0.6
BN3 4LS,62.5,0.79
BN3 3EA,56.8,0.58
BN3 2TN,60.6,0.67
BN2 6DJ,62.3,0.88
BN3 5QH,32.0,0.72
BN3 1WG,78.4,0.98
BN1 7BS,70.6,0.98
BN2 9UX,62.1,0.66
BN1 8DD,59.9,0.82
BN3 3JH,57.4,0.74
BN3 3GF,63.9,0.85
BN1 8GE,62.6,0.88
BN3 5HU,55.2,0.7
BN3 3TJ,64.9,0.72
BN2 0JL,65.9,0.73
BN2 0DD,87.9,1.06
BN1 8QA,65.7,0.87
BN3 3PR,63.3,0.84
BN3 4FU,70.9,0.85
BN1 7GD,61.9,0.82
BN1 9SF,64.2,0.97
BN3 3PS,67.2,0.88
BN2 9XP,60.1,0.64
BN1 6PG,56.9,0.74
BN1 2QB,54.1,0.72
BN3 2PJ,64.2,0.66
BN3 3DE,57.3,0.62
BN2 4JN,74.7,0.97
BN2 5QB,76.5,0.97
BN2 5ZF,86.2,1.11
BN3 1JE,63.9,0.71
BN2 5GE,71.6,0.94
BN1 4GU,60.4,0.61
BN3 1EJ,64.2,0.62
BN2 1AZ,56.7,0.67
BN1 6RX,51.5,0.62
BN3 5RD,55.9,0.82
BN1 6LF,62.4,0.75
BN1 4JN,55.2,0.71
BN3 1JD,59.5,0.72
BN1 8XT,74.1,0.94
BN1 5DB,53.3,0.63
BN2 5HJ,75.2,0.98
BN2 9XW,61.5,0.63
BN3 3ER,63.5,0.71
BN1 3TL,60.1,0.59
BN2 3FB,64.7,0.67
BN1 5PS,59.9,0.66
BN41 2QG,76.4,1.04
BN2 3HE,58.3,0.59
BN2 8BQ,75.6,1.05
BN1 8FF,65.0,0.9
BN2 8GD,69.5,0.76
BN2 3QE,63.9,0.64
BN3 1TD,54.3,0.77
BN3 7AZ,80.4,1.01
BN2 9QA,58.9,0.66
BN3 7GF,51.5,0.79
BN2 1HA,61.9,0.62
BN41 1SE,59.5,0.67
BN3 3GQ,65.9,0.67
BN1 2FR,58.6,0.71
BN3 4FT,70.3,0.83
BN2 7BE,65.9,0.88
BN3 5QB,53.9,0.65
BN1 2LJ,56.1,0.6
BN1 2NE,70.9,0.73
BN1 4SU,67.3,0.93
BN1 7FA,61.9,0.87
BN41 2AF,80.3,1.03
BN2 1AE,60.8,0.62
BN3 1FR,61.2,0.57
BN2 6QJ,54.2,0.8
BN41 2GT,70.3,1.02
BN3 3RG,61.0,0.64
BN3 1HN,68.1,0.62
BN3 3RE,62.0,0.66
BN2 1EL,61.2,0.6
BN3 8GJ,73.4,0.95
BN2 4GB,61.5,0.78
BN3 5SL,50.0,0.63
BN3 5BH,56.3,0.57
BN3 7FN,64.4,0.9
BN3 1FS,58.7,0.58
BN2 4EE,62.9,0.77
BN1 6NA,64.6,0.74
BN2 1GG,61.7,0.73
BN1 8NP,60.6,0.86
BN2 3FP,63.1,0.64
BN3 6JB,73.8,0.87
BN1 3JA,51.0,0.63
BN3 5AG,59.0,0.63
BN41 1AD,52.8,0.62
BN1 8XJ,58.9,0.84
BN2 7BT,60.8,0.91
BN1 2AU,60.7,1.01
BN2 1AQ,60.1,0.63
BN3 5RE,61.0,0.83
BN1 6AF,66.3,0.85
BN1 9GL,67.0,0.93
BN2 4JD,65.5,0.95
BN3 6DS,66.2,1.03
BN3 1PY,76.1,0.98
BN2 5XZ,77.0,0.98
BN2 4RE,61.0,0.81
BN3 3WG,60.4,0.65
BN1 2AD,53.9,0.59
BN2 1NB,60.7,0.61
BN3 1TH,62.6,0.68
BN3 5BG,61.3,0.6
BN3 8BR,69.3,0.91
BN2 1LF,77.0,0.92
BN2 1TS,57.6,0.62
BN1 4NS,63.8,0.6
BN3 3TR,66.9,0.74
BN3 6GE,71.5,0.89
BN2 1QA,65.1,0.64
BN2 6NE,61.0,0.87
BN2 9ZN,63.4,0.88
BN3 6DP,65.1,0.75
BN3 5HA,56.8,0.63
BN3 7LE,56.6,0.79
BN2 4TE,62.4,0.83
BN2 0EN,58.1,0.58
BN3 6FZ,55.6,0.78
BN2 3HY,65.9,0.71
BN3 6NF,59.9,0.79
BN2 1JS,76.8,0.94
BN2 9NE,69.9,0.96
BN2 7BD,60.0,0.87
BN2 5DA,66.2,0.76
BN2 4EJ,64.3,0.77
BN41 2BF,58.3,0.83
BN2 9XH,59.3,0.65
BN3 1PB,66.3,0.71
BN2 5GF,78.0,1.01
BN2 4BS,63.8,0.76
BN3 3PL,66.4,0.83
BN3 6EF,55.5,0.68
BN2 6RA,58.6,0.87
BN1 3BH,56.8,0.61
BN2 1JY,67.3,0.76
BN3 2WJ,65.7,0.72
BN3 3PB,56.8,0.58
BN1 8FN,72.9,0.9
BN2 3HF,68.7,0.89
BN3 2RS,64.2,0.63
BN2 5EL,65.6,0.94
BN3 1DE,64.9,0.62
BN1 1HG,43.0,0.57
BN2 9NA,62.3,0.74
BN3 3PA,61.6,0.71
BN3 8BA,65.8,0.88
BN3 3RW,59.0,0.59
BN3 5NG,56.4,0.87
BN41 2LD,54.7,0.77
BN3 1BA,79.9,1.02
