district,epc,hpr
RH1,66.7,0.89
RH6,68.1,0.94
RH2,63.4,0.85
SM7,62.9,0.85
CR5,70.4,0.96
KT20,65.6,0.9
KT18,64.0,0.89
KT17,61.9,0.88
SM5,46.7,0.69
RH3,41.0,0.67
SM2,38.0,0.69
