outcode,epc,hpr,lat,long
RH1,66.7,0.89,51.2373631,-0.1576051
RH6,68.1,0.94,51.1730206,-0.1641717
RH2,63.4,0.85,51.2351176,-0.2030862
SM7,62.9,0.85,51.3229202,-0.2014229
CR5,70.4,0.96,51.311096,-0.1414477
KT20,65.6,0.9,51.2864936,-0.2311279
KT18,64.0,0.89,51.3160216,-0.2633727
KT17,61.9,0.88,51.3412,-0.2495666
SM5,46.7,0.69,51.3686674,-0.168793
RH3,41.0,0.67,51.2326558,-0.2778643
SM2,38.0,0.69,51.3518298,-0.1987871
