district,epc,hpr
WN8,63.6,0.88
L40,62.5,0.91
L39,61.7,0.88
PR9,65.5,0.95
PR4,62.7,0.93
PR8,67.9,0.97
WN6,58.4,0.85
L37,37.7,0.7
WN5,60.0,0.84
L33,40.2,0.74
PR7,61.4,0.95
L31,44.4,0.81
WA11,21.0,0.65
