sector,epc,hpr,lat,long
WN8 0,64.2,0.91,-2.7311578571428567,53.54335656428573
WN8 6,67.2,0.91,-2.769691441860468,53.555662868217055
L40 5,66.4,0.94,-2.836142896551723,53.59333765517241
L39 3,63.9,0.88,-2.8954265591397843,53.56651536559141
WN8 9,61.4,0.83,-2.763972810810809,53.53754731351349
L40 3,54.4,0.85,-2.7619644285714293,53.619361971428575
PR9 8,65.5,0.95,-2.9341253765690354,53.67173058577404
L39 1,63.1,0.89,-2.8870834683544304,53.5750361772152
PR4 6,62.7,0.93,-2.8424749285714275,53.68738895634922
WN8 8,61.8,0.87,-2.8001500609137064,53.550896345177634
WN8 7,57.5,0.85,-2.7708888032786887,53.58817440983606
L40 7,68.7,0.98,-2.8539656862745084,53.592148852941165
L40 8,49.0,0.78,-2.8878775740740736,53.59263864814817
PR8 5,71.1,1.01,-2.9852085637583885,53.63100980536914
L40 1,60.8,0.92,-2.8291537058823533,53.6353695735294
L39 2,64.3,0.89,-2.87866397761194,53.56860391791045
L39 4,63.6,0.88,-2.8865302575757568,53.561473598484845
L39 6,59.5,0.85,-2.9083662222222237,53.54023433333335
L40 9,58.7,0.87,-2.9203812444444446,53.61130197777777
L39 8,56.4,0.88,-2.95319234,53.58802613999998
L39 5,62.3,0.89,-2.902338912280701,53.55165155263162
L39 0,44.5,0.79,-2.8426901315789466,53.5293292894737
L40 0,53.4,0.82,-2.8524208809523808,53.60740245238096
L40 6,56.1,0.85,-2.84327208,53.56129016
WN6 9,58.4,0.85,-2.7150165266666657,53.59172812
L39 7,57.8,0.89,-2.9531447924528305,53.56216735849056
L39 9,38.4,0.75,-2.866573466666667,53.54754046666667
PR8 4,60.9,0.88,-3.0111522388059697,53.62595375124378
L40 4,56.3,0.83,-2.826460045454545,53.60468886363636
L37 5,36.4,0.7,-3.023720181818182,53.54845836363637
PR8 3,56.7,0.85,-3.032296938016526,53.60195015702478
WN5 8,59.9,0.84,-2.696853545454544,53.53624429752066
WN5 7,60.4,0.83,-2.710464242677825,53.50783486192472
L33 4,37.4,0.72,-2.883196207317074,53.50027012195122
L37 9,44.5,0.71,-3.0037492,53.5511178
PR7 5,61.4,0.95,-2.694253864661656,53.633297511278215
L31 4,44.4,0.81,-2.95280585106383,53.53245771276597
L33 3,50.6,0.78,-2.8424703846153845,53.48023084615386
WA11 7,21.0,0.65,-2.75237501851852,53.484727328703656
