postcode,epc,hpr
LS28 5HX,50.4,0.68
LS7 2AS,67.1,0.7
LS12 4DU,83.0,1.15
LS12 4LP,64.6,0.96
LS8 3EE,64.4,0.99
LS7 2SE,68.2,0.93
LS23 6FU,84.1,1.08
LS6 2AX,60.5,0.6
LS9 8DT,69.1,0.98
LS14 6LB,66.3,0.93
LS9 8BA,68.6,0.96
LS12 1LB,65.6,0.93
LS27 0UB,71.2,0.97
LS17 8BD,59.2,0.93
LS12 3DH,62.8,0.98
WF3 1AF,60.7,0.82
LS6 1PW,58.1,0.55
LS9 7SQ,58.0,0.73
LS29 6BB,59.3,0.86
LS13 2JT,61.0,0.84
LS14 6JB,61.5,0.78
LS5 3QG,65.8,0.88
LS12 3RL,53.8,0.67
LS9 6AL,56.8,0.51
LS9 7BW,52.0,0.55
LS10 2EF,69.1,0.93
LS27 9EJ,75.5,1.02
LS12 5PT,52.1,0.58
LS9 8FS,74.3,1.03
LS13 3DQ,72.8,1.03
LS17 6PH,55.5,0.61
LS11 9EP,82.7,1.05
LS2 8EY,79.6,1.03
LS22 5LP,60.5,0.97
LS3 1HG,68.7,0.78
LS16 5JA,49.4,0.67
LS4 2JL,54.5,0.54
LS9 9DS,50.2,0.5
LS14 1LA,61.8,0.89
LS28 5AZ,56.7,0.65
LS8 1DT,47.3,0.56
LS7 1BE,81.8,1.0
LS13 4TT,77.1,0.98
LS12 3RP,55.4,0.58
LS15 0BL,70.1,1.01
LS16 9EJ,50.8,0.89
LS15 8HU,60.7,0.91
LS16 6BS,56.2,0.74
LS9 7DJ,60.4,0.9
LS19 7LQ,60.4,0.87
LS27 7BY,62.1,0.93
LS6 1LA,54.0,0.54
LS8 5BX,53.8,0.5
WF10 2HP,62.8,0.82
LS13 4RD,70.1,1.0
WF10 2GJ,79.0,1.09
LS7 4ND,74.2,0.98
LS7 1DT,68.3,0.88
LS26 8ER,63.3,0.94
LS4 2RS,57.0,0.56
LS11 8UR,65.3,0.91
LS15 7TA,55.8,0.87
LS12 2RP,62.9,0.87
LS12 2HH,47.4,0.7
LS8 3RX,76.1,1.0
LS18 4AW,58.5,0.64
LS6 1EB,61.5,0.7
LS6 4AQ,70.8,0.94
LS12 1YH,59.3,0.85
LS14 2FP,83.2,1.18
LS14 6QE,51.4,0.73
LS13 4PE,44.1,0.69
