sector,epc,hpr,lat,long
EN9 1,65.2,0.86,0.0013704315352697,51.68616921991703
CM16 7,60.7,0.81,0.1144523850931677,51.68165364596274
IG10 4,60.6,0.8,0.0463140985915493,51.64437092957745
CM17 9,77.9,1.09,0.1387672841726618,51.76445235251799
IG10 1,60.4,0.78,0.0617589532163742,51.65122576023391
IG10 3,64.9,0.84,0.0701378652173913,51.64276234347823
CM19 5,61.1,0.89,0.058739671641791,51.760822855721365
CM17 0,71.4,1.03,0.1549400291666667,51.78378546666666
CM16 6,64.5,0.88,0.138781327014218,51.71756668720379
CM5 9,61.0,0.86,0.2395854512820514,51.7016597128205
CM21 9,70.3,0.94,0.1529676514285713,51.81256053714287
EN9 3,65.8,0.87,0.0234515111940298,51.684758593283576
CM5 0,61.2,0.9,0.255385875,51.73877301666671
EN9 2,59.5,0.84,0.0211955352941176,51.72821474117647
CM16 5,63.8,0.85,0.1034623287671233,51.6992549589041
IG7 6,63.1,0.84,0.0930176891891892,51.62146064189192
IG10 2,63.9,0.85,0.0784866277777777,51.656313694444464
IG7 5,63.4,0.81,0.0802477222222222,51.61125401851852
CM16 4,63.7,0.86,0.1098219710144927,51.695940717391295
IG9 5,61.1,0.79,0.0362668062827225,51.62683314659684
IG9 6,64.7,0.81,0.0483054795918367,51.62372985714286
IG7 4,56.6,0.83,0.1120625376344085,51.6111887688172
RM4 1,60.3,0.87,0.1582260580645161,51.64133891612904
E4 7,67.7,0.92,-0.00332412,51.635928262222215
CM18 7,83.0,1.14,0.1045667733990147,51.75100389655176
CM4 0,56.9,0.84,0.3611082878048782,51.68471011219512
IG8 8,59.9,0.72,0.0545293368983957,51.60217242780751
CM22 7,61.2,0.85,0.2061699180327869,51.82819216393443
EN10 6,61.8,0.86,-0.021290149122807,51.7312477631579
EN11 0,62.2,0.92,0.0003366458333333,51.767217791666674
EN9 6,72.3,0.96,nan,nan
CM1 4,49.0,0.63,0.4268793721682845,51.76146637864076
IG10 7,44.0,0.46,nan,nan
IG10 9,91.0,1.14,0.0868864736842105,51.64648236842105
CM15 0,33.0,0.35,0.299486868995633,51.66627018777293
