district,epc,hpr
OX7,61.6,0.87
GL7,50.3,0.75
OX20,61.6,0.84
OX28,68.5,0.96
OX18,66.6,0.94
OX29,66.0,0.94
OX5,60.7,0.85
GL56,44.5,0.72
OX25,42.0,0.65
SN7,45.0,0.78
OX15,31.0,0.57
OX13,21.0,0.43
OX1,85.0,1.18
OX76,61.0,1.03
