postcode,epc,hpr
HG5 0HN,59.6,0.7
HG1 4FA,84.2,1.13
HG1 4BU,55.8,0.69
HG2 0LE,55.6,0.77
HG5 8PR,55.0,1.0
YO26 7PR,58.4,0.8
HG1 4PL,62.1,0.81
HG1 5EF,66.8,0.83
HG1 2DY,68.4,0.77
HG4 4JA,56.4,0.82
HG1 4BE,58.9,0.65
HG3 3NT,61.5,0.82
HG5 0LJ,65.5,0.95
HG2 8BP,60.7,0.81
HG2 0LP,62.8,0.7
HG1 2AY,60.7,0.91
YO51 9PL,82.5,1.17
HG2 7RR,66.7,0.94
HG2 7RX,75.4,0.98
YO51 9RH,83.6,1.18
HG3 5DU,48.0,0.61
HG1 2LL,62.7,0.88
YO26 8ET,47.1,0.79
HG2 0PS,63.5,0.76
HG5 9BA,84.6,1.18
HG2 8AA,60.6,0.74
HG1 5NR,63.0,0.7
HG4 4HH,66.7,0.76
HG3 1BQ,62.7,0.81
HG3 2UQ,65.9,0.94
HG3 2XD,64.2,0.96
HG3 1EJ,60.4,0.92
HG2 7TA,67.7,1.02
HG1 4HR,60.0,0.7
HG5 0NE,69.1,0.89
HG2 0HG,57.0,0.84
HG5 0LN,64.8,0.91
HG4 2AQ,62.2,0.65
YO26 8EX,59.8,0.91
LS21 2RW,62.9,0.91
YO26 7QN,67.6,1.01
HG3 2EE,66.3,0.96
HG3 2UT,63.6,0.87
HG1 2HT,54.6,0.87
HG3 2WF,62.4,0.93
HG4 1JY,57.9,0.71
HG4 1PL,57.1,0.96
YO26 8DY,38.9,0.72
HG1 2JJ,64.3,0.72
HG5 0LD,67.2,0.94
HG1 2JT,67.1,0.99
HG1 4ES,73.6,0.91
HG3 2HF,66.8,0.99
HG4 1ST,73.3,0.98
HG3 2GL,69.0,1.03
HG1 4RT,57.9,0.84
HG1 5RJ,53.1,0.75
HG3 1HU,43.5,0.81
HG1 4JU,68.0,0.74
HG3 1AP,53.2,0.74
HG4 3ES,35.0,0.69
HG4 2TP,73.5,1.04
YO26 8FG,76.3,1.17
HG2 0HN,57.2,0.79
HG3 2ST,59.4,0.92
HG5 8AX,59.5,0.6
HG2 7NR,63.2,0.71
HG5 8HD,61.6,0.89
HG5 8BH,58.5,0.66
HG5 0JS,59.7,0.85
HG1 4JN,63.2,0.94
HG4 2DY,83.3,1.17
HG1 3JX,55.6,0.93
HG1 2HG,62.2,0.95
HG3 3NR,58.5,0.74
HG3 2YA,68.1,0.98
HG4 1BF,84.9,1.16
HG3 2YN,81.0,1.14
HG1 4TH,70.0,0.97
HG3 4AQ,42.3,0.74
HG2 9BZ,70.9,0.93
HG2 7DS,63.1,0.92
LS17 0AE,50.6,0.86
HG2 0AR,60.8,0.88
HG3 2GB,63.1,0.98
HG1 4NW,75.5,0.98
HG5 0DG,56.9,0.9
HG5 0NB,60.1,0.86
HG1 2PB,66.4,0.9
HG2 0JW,64.9,0.84
HG1 3JW,65.1,0.93
HG3 1RG,65.8,1.0
HG3 2SQ,61.6,0.94
HG5 0TH,65.9,0.96
HG4 1RJ,58.1,0.9
HG2 0EU,63.6,0.72
HG1 2AW,55.0,0.61
YO26 7QS,58.4,0.92
HG4 2SZ,81.8,1.03
YO26 8AP,59.9,0.99
HG2 0DA,60.4,0.85
HG3 5PA,67.4,1.01
HG4 4EN,63.8,0.78
HG5 9EA,63.0,0.87
HG3 1GA,84.6,1.16
HG5 8BD,61.2,0.82
HG2 7RS,67.9,0.97
HG2 0NA,52.1,0.63
HG2 9BA,59.0,0.75
HG3 1FN,84.9,1.17
HG1 3AH,63.4,0.89
HG2 0DB,64.8,0.84
HG4 1QJ,57.9,0.69
HG3 2JL,61.8,0.96
YO51 9DS,60.1,0.9
HG4 2JP,60.9,0.92
HG2 8QR,62.2,0.94
HG2 0DW,54.5,0.86
HG1 5EQ,60.3,0.79
HG2 0DX,63.5,0.92
HG5 9DE,60.7,0.89
YO26 7QT,54.5,0.94
HG2 0NU,58.1,0.64
HG5 9ET,57.5,0.74
YO7 3PN,70.0,1.07
HG4 1JU,62.9,0.94
HG2 0EQ,74.4,0.92
HG4 2TJ,80.2,1.02
HG1 1HL,66.8,0.79
YO26 8DE,54.0,0.93
HG3 2TQ,69.0,0.93
HG3 2TY,71.9,0.94
HG2 7EB,67.1,0.94
HG3 2EP,63.2,0.75
HG3 2YR,82.9,1.16
HG1 2BB,53.9,0.67
HG4 1BY,77.4,1.05
HG1 4ER,61.6,0.84
HG1 4AX,63.8,0.89
YO51 9JS,63.9,0.99
HG2 0FF,88.8,1.09
HG1 1HN,74.6,0.95
HG4 1WB,75.2,1.0
HG2 8PS,61.4,0.91
HG5 0NA,68.3,0.94
HG3 2UF,65.8,0.94
HG1 2JE,61.4,0.77
HG3 3HF,24.0,0.61
HG5 0SY,65.9,1.0
HG1 5DQ,59.2,0.64
YO26 8AL,48.6,0.79
HG5 0LW,62.7,0.88
HG3 5DX,47.7,0.76
HG3 5QX,68.2,0.99
HG3 3EH,44.8,0.78
HG4 1JN,70.0,0.94
HG4 2LH,67.1,0.96
HG5 8NR,50.4,0.85
HG2 0LG,74.1,0.98
