sector,epc,hpr,lat,long
HG5 0,66.1,0.92,-1.4497345,54.015027563380286
HG1 4,63.8,0.84,-1.52044023015873,54.00277645634922
HG2 0,61.7,0.79,-1.5516933351351354,53.98567710270269
HG5 8,59.3,0.83,-1.4556956327683614,54.001485644067785
YO26 7,62.0,0.95,-1.27121275257732,53.95863051546392
HG1 5,61.4,0.74,-1.5342691446540886,53.99612178616351
HG1 2,62.7,0.82,-1.5488047688679256,53.99802236792452
HG4 4,51.7,0.77,-1.6820148472222214,54.23248413194445
HG3 3,57.6,0.87,-1.560090591999999,54.063053012000026
HG2 8,59.4,0.8,-1.5247882455089814,53.98211933532934
YO51 9,67.8,0.98,-1.3945917609561755,54.08991913944223
HG2 7,63.3,0.86,-1.501891357142856,53.99471187946422
HG3 5,56.4,0.82,-1.767646044554456,54.09494441089103
YO26 8,55.4,0.91,-1.2798412109374993,54.00103953906254
HG5 9,61.0,0.88,-1.4759622773722632,54.025959116788336
HG3 1,63.6,0.93,-1.5382138649635038,53.96348598540145
HG3 2,67.1,0.96,-1.6049004914772722,54.01358421875004
HG4 2,65.4,0.92,-1.534450531100479,54.1343443014354
LS21 2,56.1,0.89,-1.695545078947367,53.928591315789525
HG4 1,64.3,0.87,-1.5209259007633584,54.13482659923663
HG4 3,51.3,0.85,-1.6140919652173915,54.14877553043477
HG1 3,61.7,0.88,-1.5401802706766912,54.01023415037591
HG3 4,57.9,0.83,-1.711378224299065,54.05449092523368
HG2 9,63.3,0.88,-1.5444373129251696,53.97565655102043
LS17 0,48.1,0.82,-1.5769564235294116,53.92900982352941
YO7 3,65.2,0.95,-1.3701780183150176,54.18350695970695
HG1 1,65.3,0.81,-1.539349628099174,53.99250576859504
LS29 0,59.3,0.91,-1.864285359375,53.94264621093751
LS17 9,46.1,0.81,-1.4694584036144582,53.88629409638553
YO26 9,53.0,0.89,-1.3189809107142856,54.04888919642857
LS22 4,54.9,0.83,-1.427126279569892,53.93350006451611
LS22 5,57.4,0.88,-1.389603743589744,53.928227647435904
HG4 5,54.8,0.89,-1.5045717785234902,54.165986637583885
YO7 4,48.0,0.82,-1.403782752380953,54.24908140476189
YO61 2,47.4,0.82,-1.3317480533333328,54.12560935999999
LS24 8,54.2,0.87,-1.245796220183486,53.898098605504586
LS22 6,46.9,0.67,-1.39136521875,53.930851869791645
YO23 3,55.5,0.86,-1.1552856825396816,53.923067941798976
HG22 8,80.0,1.11,nan,nan
HG3 9,87.0,1.15,nan,nan
