outcode,epc,hpr,lat,long
CB1,65.5,0.84,52.1953297,0.1420534
CB4,66.3,0.86,52.2229046,0.1298349
CB3,70.3,0.89,52.212482,0.0981705
CB2,75.7,0.99,52.1858693,0.1231567
CB5,66.1,0.86,52.2123417,0.1539646
CB23,69.8,0.96,52.2151042,-0.0318968
CB22,45.2,0.68,52.1284294,0.1354878
CB24,81.0,1.13,52.2782051,0.0817273
MK10,83.0,1.16,52.0410506,-0.6982522
CB21,69.0,0.81,52.128038,0.2815412
CV1,60.0,1.07,52.4094028,-1.5065272
YO1,62.0,1.06,53.9586237,-1.0828142
