district,epc,hpr
ST20,59.6,0.91
ST12,63.5,0.91
ST15,65.7,0.93
ST16,67.1,0.92
ST17,63.8,0.89
ST18,61.7,0.93
ST3,62.1,0.92
ST11,62.2,0.91
ST4,69.3,1.01
ST21,58.9,0.9
TF10,47.6,0.84
ST5,56.8,0.88
WS15,53.4,0.91
TF9,31.2,0.65
ST19,79.0,1.12
ST14,37.0,0.81
ST10,38.3,0.72
