postcode,epc,hpr
EX16 7NJ,32.8,0.56
EX15 2DW,78.1,0.99
EX15 1PW,51.9,0.76
EX16 7UA,70.3,1.01
EX17 4QE,46.0,0.8
EX18 7DY,83.3,1.14
EX15 3RD,48.1,0.98
EX15 1AX,61.2,0.87
EX17 1HW,68.5,0.97
EX5 4HF,72.0,0.97
EX16 5AJ,59.5,0.93
EX15 3XY,69.8,1.01
EX15 1FD,73.7,1.04
EX16 4BE,63.0,0.86
EX16 9NT,39.8,0.67
EX16 5BB,62.1,0.92
EX16 7AU,58.5,0.83
EX17 3NT,64.2,0.9
EX17 4JA,49.6,0.82
EX16 8NA,46.3,0.76
EX17 2HA,78.1,1.01
EX15 1UH,83.4,1.14
EX16 6TH,69.7,0.97
EX15 1FY,84.2,1.11
EX15 1UW,83.8,1.16
EX16 9RY,51.8,0.97
EX15 1LG,64.0,0.92
EX16 5DJ,72.0,0.97
EX15 1SB,59.8,0.86
EX15 2SL,60.6,0.95
EX16 4LS,70.0,0.94
EX16 5AR,59.5,0.9
EX17 6PA,53.2,0.9
EX15 3RX,46.3,0.86
EX15 1GZ,84.0,1.18
EX16 9ES,41.9,0.62
EX16 7AZ,64.2,0.93
EX15 1GQ,82.4,1.14
EX16 5DE,80.2,1.1
EX18 7HH,53.1,0.93
EX16 6LQ,51.1,0.62
EX16 5JL,65.6,0.85
EX15 3HH,64.0,0.98
EX16 6FB,80.3,1.09
EX17 6PW,69.3,1.09
EX17 3BL,55.7,0.81
EX15 1FQ,72.1,0.98
EX15 1ES,65.4,0.88
EX16 9AJ,51.2,0.94
EX17 1FE,83.2,1.16
EX17 1EN,64.8,0.95
EX16 4BD,63.6,0.86
EX5 4JZ,66.4,0.92
EX17 5PH,77.9,1.06
EX16 6RW,55.3,0.81
EX17 3PZ,28.5,0.57
EX17 6AL,60.0,0.88
EX16 6EE,61.6,0.92
EX16 9LJ,48.1,0.79
EX15 1XH,68.3,1.0
EX6 6HH,59.9,0.94
EX5 5NW,67.8,0.97
EX16 6GW,83.2,1.18
EX17 1BS,47.2,0.89
EX16 5PG,59.6,0.85
EX17 3DS,78.8,1.1
EX16 5EJ,71.8,0.97
EX15 1JF,58.0,0.9
EX17 1BE,26.0,0.63
EX17 4NN,54.3,0.91
EX5 4NJ,59.2,0.76
EX16 9PL,44.4,0.84
EX16 6SX,66.2,0.98
EX16 6UN,60.6,0.94
EX16 9NN,52.8,0.86
EX17 6PL,46.5,0.77
EX16 9ND,43.9,0.7
EX16 9GA,84.9,1.17
EX17 6FH,79.0,1.17
EX15 2SJ,64.4,1.0
EX15 1RB,73.5,1.06
EX15 3AA,55.0,0.68
EX5 4HH,68.2,1.0
EX15 1RT,68.1,0.98
EX17 6RA,64.2,1.02
EX16 5FA,85.1,1.18
EX16 6FJ,83.0,1.09
EX15 2RR,48.9,0.9
EX15 1PB,63.7,0.94
EX16 7DS,48.4,0.86
EX17 4JB,41.4,0.77
EX17 6BY,68.5,1.01
EX16 7HP,54.0,0.84
EX17 4LL,47.7,0.98
EX5 4NQ,74.1,0.98
EX16 6XF,75.7,1.04
EX16 5NG,39.7,0.59
EX17 3RD,62.6,0.7
EX5 5BT,37.4,0.67
EX16 6PS,56.5,0.68
EX17 3HR,73.2,1.0
EX16 6UH,70.0,0.98
EX17 3JN,67.0,0.85
EX16 6FG,80.0,1.06
EX15 1UJ,67.5,0.99
EX16 5BQ,85.5,1.17
EX17 5BZ,46.5,0.85
EX16 6BU,58.8,0.76
EX15 2SH,62.5,0.96
EX16 4QR,74.5,1.05
EX16 9LS,40.2,0.65
EX15 3QW,55.1,0.86
EX17 3AA,65.8,0.85
EX15 2SW,64.1,0.99
EX17 3JB,69.8,0.95
EX16 5ET,63.1,0.91
EX15 3TJ,53.6,0.83
EX16 9AG,47.8,0.91
EX17 4PJ,62.3,0.91
EX16 6SY,65.5,0.98
EX15 2HG,56.3,0.81
EX15 1HA,62.0,0.81
EX17 2DB,53.1,0.71
EX17 3EJ,76.9,0.93
EX17 1AX,61.8,0.96
EX16 6RE,53.3,0.59
EX16 8LN,37.9,0.77
EX16 7EN,72.4,1.03
EX16 6FH,76.9,1.05
EX15 1TT,84.9,1.18
EX15 1GH,81.1,1.09
EX17 4EW,42.5,0.74
EX17 6PR,56.4,0.93
EX16 7BH,62.8,0.9
EX18 7JZ,43.2,0.8
