67,1.04
63,0.98
69,0.96
70,0.96
45,0.46
58,0.71
83,1.18
74,1.05
69,1.07
73,1.02
31,0.54
84,1.18
74,0.99
73,0.9
68,0.93
96,1.19
84,1.18
53,0.8
65,0.86
83,1.18
83,1.18
72,1.02
78,1.05
84,1.18
85,1.18
70,1.01
66,1.04
62,0.97
4,0.48
66,0.95
69,1.01
69,1.01
74,0.91
65,0.95
60,0.89
63,0.72
65,0.69
79,1.03
66,0.87
87,1.07
84,1.18
75,1.05
62,0.76
40,0.8
53,0.68
74,0.99
85,1.18
77,1.05
58,0.85
83,1.09
73,0.9
78,1.05
79,1.03
64,0.92
58,0.6
74,0.99
71,0.82
73,0.96
72,1.05
54,0.93
71,0.93
71,0.99
85,1.14
55,0.99
57,0.64
54,1.02
70,1.01
76,1.08
63,0.98
59,1.0
66,0.78
54,0.68
69,1.01
66,0.69
79,0.67
39,0.71
70,0.99
82,0.8
65,1.01
57,0.74
68,0.95
52,0.73
70,0.76
74,1.05
74,1.05
68,1.01
69,1.01
61,1.03
84,1.18
81,0.97
75,0.96
76,0.97
82,1.03
66,0.75
69,1.01
30,0.64
79,1.08
64,0.86
66,0.75
84,1.16
61,0.8
61,0.9
76,1.05
65,0.78
73,0.96
72,0.99
83,1.18
85,1.15
69,0.98
16,0.88
78,1.05
72,0.9
71,1.04
66,0.69
68,1.01
64,0.89
59,1.0
72,0.96
69,0.9
27,0.95
56,0.55
72,0.96
71,1.02
70,0.96
72,1.05
39,0.46
65,1.04
69,0.98
62,1.0
72,0.87
71,0.99
52,0.67
60,0.91
71,1.02
63,0.59
70,0.96
76,1.02
60,0.74
65,1.04
72,0.85
74,1.02
79,1.0
60,0.71
43,0.92
82,1.0
64,0.75
70,1.01
68,1.01
81,1.14
41,0.83
86,1.18
53,0.79
68,0.98
85,1.18
66,1.04
51,0.54
73,0.96
72,0.99
71,0.96
75,0.96
62,0.95
68,0.93
77,1.0
36,0.71
65,1.01
84,1.18
53,0.88
73,1.02
63,0.52
85,1.18
83,1.18
58,0.5
39,0.64
73,1.05
79,1.06
62,1.0
72,1.05
57,0.8
69,0.93
49,0.67
84,1.15
67,1.07
59,0.68
59,0.8
65,0.92
70,0.7
47,0.92
72,0.9
75,1.02
55,0.48
73,0.82
48,0.87
83,1.05
70,1.04
70,1.04
84,1.18
75,0.96
84,1.05
41,0.72
70,0.87
68,1.01
83,1.13
84,1.18
70,0.9
71,1.04
73,0.99
53,0.68
64,1.03
71,0.99
79,1.08
68,0.91
70,0.99
78,1.0
32,0.93
55,0.85
63,0.8
40,0.76
60,1.0
68,1.01
71,0.96
77,0.97
63,0.75
62,0.92
79,1.0
62,0.85
75,1.02
83,1.18
73,0.82
60,0.97
61,0.89
70,1.01
63,1.0
60,0.83
28,0.64
59,0.74
75,0.99
56,0.49
59,1.0
56,0.88
62,1.0
83,1.15
58,0.77
84,1.18
65,1.01
42,1.0
67,0.75
85,1.18
48,0.81
81,1.03
83,1.15
70,0.99
49,0.76
80,1.09
71,0.96
77,1.05
58,0.94
83,1.18
62,0.65
72,0.99
81,1.06
70,1.01
77,1.14
56,0.99
59,0.48
76,1.08
79,1.0
86,1.15
70,0.99
70,0.9
72,0.99
73,0.96
83,1.18
72,1.05
84,1.15
43,0.69
85,1.18
46,0.72
82,1.17
45,0.72
62,0.95
77,1.05
59,0.77
41,0.6
63,0.89
75,0.91
75,0.85
52,0.93
65,0.78
75,1.05
85,1.18
86,1.15
65,1.04
69,0.81
46,0.98
53,0.68
66,0.98
69,0.7
71,0.99
83,1.13
62,1.0
54,0.88
71,0.93
71,0.53
83,1.18
33,0.9
68,0.7
85,1.15
68,0.93
84,1.18
66,0.89
77,0.97
84,1.18
73,0.99
68,1.04
68,1.04
84,1.13
73,1.05
57,0.91
74,1.08
44,0.92
71,1.02
66,0.69
64,0.86
79,0.97
73,1.05
34,0.61
23,0.33
72,0.9
67,1.04
26,0.64
84,1.18
78,1.05
85,1.14
84,1.18
65,1.04
84,1.18
63,0.89
83,1.16
77,1.0
67,0.87
33,0.82
63,0.95
64,0.98
1,0.5
59,0.88
69,0.76
85,1.18
69,1.04
80,1.06
77,1.05
82,1.0
62,0.97
63,0.98
73,0.99
70,0.9
29,0.4
69,0.78
11,0.32
80,1.06
77,1.05
72,0.96
70,1.01
82,1.13
66,0.87
64,0.78
65,0.78
75,0.99
84,1.18
61,0.72
62,1.0
69,0.93
75,1.05
76,1.05
69,1.04
66,1.01
67,0.75
84,1.18
64,0.89
57,0.97
79,1.06
70,0.93
79,1.08
55,0.59
85,1.18
70,1.01
69,0.9
67,0.98
70,0.9
84,1.18
74,1.02
47,0.5
79,1.11
70,1.01
78,1.05
70,0.99
62,1.0
69,0.9
76,0.99
64,0.75
64,0.98
69,0.7
65,0.89
84,1.18
69,0.98
84,1.18
74,1.05
73,1.05
85,1.15
78,1.0
71,1.04
68,0.75
70,0.96
61,1.0
83,1.18
72,0.99
84,1.18
83,1.18
83,1.18
69,0.96
83,0.86
47,0.48
60,0.86
79,1.08
62,1.0
73,1.02
72,0.82
73,0.96
67,0.81
67,0.98
63,0.86
81,1.03
70,1.04
71,0.87
84,1.18
69,0.98
58,0.71
65,0.95
88,1.18
60,0.89
71,0.84
62,0.69
84,1.18
84,1.18
68,1.01
83,1.15
68,0.87
69,1.01
48,0.68
79,1.06
75,1.05
84,1.18
51,0.96
41,0.69
72,0.96
70,0.96
79,0.97
69,0.98
41,1.0
82,1.15
68,0.95
61,0.86
40,0.86
87,1.18
85,1.18
73,1.05
85,1.18
52,0.5
73,0.93
71,0.93
74,0.99
84,1.18
51,0.99
70,0.76
75,0.88
45,0.98
66,1.01
69,0.96
84,1.18
56,0.99
84,1.18
63,0.75
55,0.96
67,0.75
74,0.88
85,1.15
63,0.95
75,1.14
61,1.03
70,1.01
67,0.78
61,0.69
70,0.93
75,1.05
69,0.87
69,0.9
43,0.69
69,0.98
70,0.9
76,0.99
81,1.0
78,1.15
61,0.6
64,0.89
66,0.75
74,1.05
65,0.59
56,0.59
68,0.95
70,1.04
72,1.05
80,1.06
84,1.01
51,0.93
75,1.05
76,0.99
55,0.88
56,0.64
62,0.69
68,0.95
44,0.72
71,0.9
67,0.95
64,0.95
75,0.96
56,0.89
69,0.96
64,0.78
83,1.18
58,0.85
83,1.18
43,0.58
83,1.18
59,0.86
69,0.76
66,0.89
72,1.02
49,0.47
64,0.78
73,1.02
45,0.89
68,0.78
55,0.99
84,1.18
74,0.99
69,1.04
56,0.71
85,1.05
71,0.96
83,1.18
84,1.18
73,0.99
64,0.95
84,1.18
59,0.83
68,0.81
39,0.77
77,1.08
70,1.01
85,1.18
67,0.95
67,1.01
84,1.18
85,1.01
51,0.87
68,0.78
68,0.98
66,0.95
68,0.75
83,1.18
75,1.05
83,1.13
74,0.96
64,1.01
70,1.04
75,1.05
82,1.1
61,0.86
85,1.18
67,0.98
51,0.67
39,0.71
68,1.01
72,0.99
68,0.95
63,0.5
85,1.18
62,0.77
56,0.94
76,0.99
65,1.11
59,0.6
70,0.93
65,0.81
53,0.85
81,1.0
73,0.99
83,1.09
79,1.0
44,0.95
63,0.45
63,1.0
63,0.75
78,0.97
69,1.04
66,0.75
40,1.03
84,1.18
84,1.18
84,1.18
67,1.01
50,0.87
59,1.03
80,1.0
64,0.95
73,1.02
71,0.96
76,0.87
43,0.56
69,0.81
84,1.18
77,0.97
52,0.67
70,0.81
71,1.02
79,1.06
79,1.08
63,0.86
69,1.01
72,0.96
68,0.98
85,1.18
59,0.94
76,1.05
60,0.97
65,1.04
74,1.05
69,0.96
82,1.17
19,0.83
48,0.58
74,1.02
65,0.95
74,1.08
73,1.08
56,0.68
83,1.18
66,0.75
83,1.03
71,0.9
73,0.9
83,1.18
66,0.98
64,0.89
85,1.18
82,1.17
66,0.95
82,1.0
76,0.97
76,0.91
67,0.98
65,0.95
75,0.99
64,0.78
51,0.73
74,0.96
84,1.16
66,0.98
73,0.99
67,0.95
65,0.98
83,1.1
86,1.01
66,0.95
77,1.02
71,1.02
61,0.52
64,0.52
60,0.89
64,0.81
45,0.46
75,1.05
84,1.18
67,0.95
63,0.95
83,1.18
72,0.99
63,1.0
74,1.02
73,1.08
49,0.58
72,1.02
85,1.18
80,1.09
72,0.79
86,1.07
66,0.87
70,0.96
80,1.0
45,0.68
73,0.93
70,1.04
59,1.1
83,1.18
38,0.61
65,0.78
81,1.17
71,0.7
70,1.04
85,1.18
63,0.95
73,1.02
83,1.18
65,0.95
69,0.96
65,1.11
58,0.71
64,0.56
67,0.75
73,1.02
84,1.18
47,0.58
70,0.96
68,0.95
83,1.18
69,0.96
83,1.18
73,0.96
84,1.18
83,1.18
68,0.93
61,0.74
84,1.18
68,0.81
73,1.05
83,1.15
55,0.74
67,1.04
50,0.87
85,1.18
54,0.93
82,1.17
55,0.99
60,0.8
85,1.04
76,1.05
72,0.99
74,1.05
66,0.69
68,0.9
58,1.0
50,0.7
78,0.97
69,0.9
82,1.17
85,1.14
67,0.98
68,0.95
60,1.03
67,1.04
81,1.0
72,0.93
70,0.93
46,1.01
53,1.02
58,0.88
63,0.89
77,0.97
64,0.81
63,0.83
83,1.13
64,0.95
52,0.67
85,1.15
84,1.18
65,0.95
75,1.05
81,1.06
77,0.91
58,0.75
76,0.99
68,1.04
70,0.96
66,0.72
73,0.82
78,1.05
68,1.04
59,1.03
68,1.01
78,1.0
66,0.95
55,1.02
75,1.05
61,1.0
64,1.11
79,1.06
70,0.96
74,0.96
58,0.74
70,0.87
70,0.81
72,1.07
73,1.08
67,1.04
74,1.05
85,1.18
69,0.78
77,1.07
73,1.02
72,0.96
53,0.73
66,0.89
1,0.3
76,1.05
64,0.95
70,0.96
85,1.18
62,0.89
63,0.98
73,1.02
72,0.96
72,1.02
84,1.18
84,1.18
68,0.98
66,0.95
73,0.82
71,0.96
63,0.75
50,0.47
36,0.68
73,1.05
68,0.78
83,1.18
72,1.05
79,1.0
57,0.6
57,1.02
83,1.18
85,1.18
64,0.86
70,0.9
73,0.99
80,1.09
56,0.94
70,0.96
83,1.18
77,1.05
49,0.7
69,0.98
62,0.86
67,0.95
70,0.96
86,1.18
52,0.99
59,0.86
72,1.02
85,1.18
56,0.99
63,0.6
69,0.76
77,1.14
74,0.99
84,1.18
52,0.9
60,1.0
65,0.95
85,1.15
78,1.08
81,1.0
85,1.15
85,1.18
45,0.42
68,0.93
71,0.7
57,0.94
57,0.68
84,1.18
47,0.81
85,1.18
80,1.0
67,0.92
66,1.01
85,1.18
84,1.15
73,1.02
62,0.89
74,0.91
81,1.0
81,0.97
70,0.84
53,0.93
58,0.71
84,1.18
61,0.74
56,0.74
58,0.88
84,1.09
67,0.81
83,1.18
63,0.69
71,0.87
59,0.94
67,0.95
77,1.05
49,0.87
75,0.96
76,0.97
79,1.06
69,1.01
67,1.01
85,1.18
66,0.84
84,1.18
73,0.96
57,0.48
68,0.95
85,1.18
77,1.05
81,1.09
62,1.0
69,0.98
61,0.97
68,0.95
56,0.64
70,1.07
61,0.86
81,1.14
71,1.04
82,1.13
91,1.02
75,1.05
69,0.93
63,0.8
48,0.93
36,0.57
61,0.49
72,1.05
56,0.94
63,0.69
65,0.95
84,1.18
57,0.62
61,0.6
77,1.02
54,0.73
84,1.18
55,0.74
59,0.48
79,1.06
85,1.18
57,0.74
65,0.86
84,1.18
72,0.9
80,1.06
71,0.96
46,0.92
83,1.18
86,1.18
71,0.92
66,0.69
78,0.97
18,0.33
43,0.83
14,0.62
72,0.9
55,0.96
67,1.04
80,1.06
57,0.94
67,1.0
83,1.0
81,1.0
67,0.9
76,1.05
73,1.05
67,0.95
67,1.07
74,0.96
81,1.06
60,0.83
44,0.66
74,1.05
68,0.81
78,1.08
78,1.05
84,1.18
70,0.99
72,0.93
71,1.04
68,0.81
65,0.92
72,0.79
83,1.18
51,0.82
70,0.96
67,1.01
71,0.9
65,0.56
62,0.6
69,1.04
65,0.69
47,0.84
76,0.85
70,0.93
62,0.86
69,0.78
83,1.18
43,0.72
29,0.76
65,0.89
84,1.09
84,1.18
83,1.18
68,0.87
83,1.18
72,0.85
59,1.03
56,0.97
84,1.15
66,1.01
67,0.64
82,1.17
32,0.9
80,1.03
76,1.05
29,0.76
70,0.96
71,0.96
48,0.78
71,1.04
63,1.0
73,0.96
68,0.95
84,1.18
72,0.93
86,1.18
83,1.16
40,0.56
51,0.84
70,1.04
74,0.96
70,1.04
74,1.05
83,1.15
71,0.9
70,1.01
64,0.81
71,1.02
69,0.96
67,0.95
68,1.01
65,1.01
66,0.95
85,1.05
67,1.11
84,1.18
84,1.18
49,0.93
61,1.03
56,0.44
64,0.75
85,1.18
75,0.79
63,1.0
69,1.01
53,0.88
84,1.18
66,0.92
75,0.85
62,0.95
64,1.01
86,1.15
68,0.87
81,1.0
62,0.97
57,0.71
67,0.81
61,0.94
71,0.99
43,0.83
65,0.98
17,0.38
73,0.96
39,0.61
76,1.05
66,0.95
60,0.76
54,0.49
73,0.99
85,1.18
79,1.0
82,1.0
84,1.18
47,0.84
83,1.18
74,0.99
68,0.81
51,0.5
72,1.02
69,0.98
70,1.01
69,1.01
85,1.06
78,1.0
78,1.05
72,1.02
64,1.01
83,1.16
71,1.04
55,0.64
72,0.96
69,0.81
72,0.93
81,0.97
67,0.81
63,0.89
55,0.99
26,0.67
57,0.82
85,1.18
72,1.02
72,1.05
77,1.08
69,0.84
68,0.95
83,1.15
86,1.15
69,1.01
65,0.78
71,1.04
59,0.94
71,0.96
57,0.67
70,1.01
86,1.15
84,1.18
71,1.07
62,0.89
68,0.93
60,1.0
51,0.63
68,1.04
70,1.01
76,1.05
75,0.96
84,1.18
57,0.48
84,1.18
83,1.18
66,0.95
69,0.87
60,0.94
72,0.87
68,0.9
64,1.03
70,0.87
74,1.05
84,1.13
84,1.18
71,0.87
84,1.13
69,0.96
66,1.01
75,1.05
71,0.9
71,0.99
67,0.9
66,0.98
68,0.73
69,0.96
83,0.98
85,1.15
69,0.76
66,0.98
67,0.98
78,1.08
74,1.05
76,1.05
69,0.9
60,0.69
70,1.01
38,0.74
66,0.95
77,0.97
74,1.05
69,0.96
71,1.04
85,1.15
84,1.18
75,0.96
62,1.03
83,1.18
57,0.74
75,1.02
59,0.88
33,0.6
67,0.64
56,0.97
69,0.96
71,0.99
59,0.97
57,0.68
84,1.13
85,1.18
62,1.03
70,1.01
84,1.18
56,0.55
84,1.18
36,0.91
62,1.03
70,0.99
71,0.96
41,0.46
79,1.06
77,1.02
76,1.02
84,1.18
1,0.4
64,0.69
65,0.98
84,1.18
62,0.69
61,0.94
73,1.06
74,0.88
68,0.84
70,0.84
76,1.02
52,0.7
70,1.01
70,0.87
67,0.81
76,0.88
68,1.01
84,1.16
72,0.96
78,0.97
70,0.96
43,0.93
71,0.96
70,1.01
86,1.18
66,0.75
63,0.98
58,0.94
62,0.95
76,1.08
83,1.18
53,0.89
82,1.09
84,1.18
81,1.0
66,0.75
70,0.99
69,0.96
85,1.15
84,1.18
81,1.06
68,0.9
74,0.99
69,0.53
28,0.64
77,0.97
57,1.0
61,1.03
63,0.9
53,0.48
83,1.09
72,1.02
82,1.1
41,0.66
80,1.0
60,1.14
1,0.4
76,1.05
66,0.89
61,1.0
67,1.04
80,1.06
69,0.9
62,0.69
76,1.08
74,1.08
77,1.05
73,1.02
58,0.68
63,0.95
74,0.99
58,0.68
64,0.69
69,0.73
78,1.0
72,0.82
68,0.98
46,0.42
71,1.04
80,1.0
72,0.96
42,0.6
63,0.49
66,1.04
53,0.93
70,1.01
69,1.04
60,0.83
82,1.17
35,0.56
72,1.05
72,0.86
39,0.61
76,1.11
72,0.96
87,1.04
71,0.79
83,1.18
85,1.18
64,0.78
84,1.16
60,0.69
68,1.01
76,1.05
73,1.05
77,1.05
81,1.14
71,1.04
62,0.95
71,1.02
60,1.0
70,1.01
46,1.01
63,0.98
71,0.76
64,0.52
65,0.72
69,1.04
85,1.16
63,0.75
79,1.0
68,0.75
76,1.05
61,0.89
62,0.95
75,0.99
66,0.95
84,1.13
84,1.18
83,1.18
72,1.05
85,1.18
68,0.95
73,0.99
69,1.01
70,1.07
63,0.6
76,1.05
84,1.18
83,1.0
68,0.84
85,1.18
83,1.18
77,1.05
71,1.02
70,0.99
49,0.7
83,1.18
66,0.98
70,0.99
35,0.35
66,0.49
55,0.99
85,1.18
85,1.15
59,1.03
75,0.99
61,0.74
60,1.0
64,1.03
72,1.02
68,0.81
68,1.04
84,1.18
84,1.18
71,0.96
64,1.03
71,0.93
65,0.89
86,1.18
77,1.1
80,1.0
61,0.8
83,1.13
69,0.96
76,1.05
59,0.8
76,0.97
68,1.04
78,1.03
61,0.94
1,0.3
75,0.99
71,1.02
65,0.89
73,1.08
64,0.89
78,1.11
70,0.9
65,0.92
62,0.69
69,0.96
38,0.71
64,0.73
86,1.18
68,0.71
66,0.92
56,0.51
65,0.75
60,1.0
60,0.76
73,1.05
55,0.99
75,1.05
85,1.18
60,0.77
62,0.77
73,0.99
69,0.84
61,0.83
64,0.92
65,0.78
26,0.84
78,1.0
41,0.79
59,1.0
82,1.0
62,0.95
75,1.02
41,0.86
76,1.02
75,1.05
47,0.9
65,1.06
33,0.55
73,1.02
65,0.75
70,1.07
64,0.98
72,1.02
54,0.88
78,1.0
83,1.0
75,1.05
65,0.89
79,1.06
76,1.02
59,0.68
80,1.06
77,1.08
60,0.94
79,1.0
66,0.92
69,0.96
67,0.91
83,1.18
70,1.04
75,0.96
63,1.0
57,0.38
72,1.09
61,0.77
76,1.08
73,0.99
78,1.0
71,0.96
61,0.49
64,1.03
71,1.02
49,0.78
76,1.05
85,1.15
79,1.0
73,1.02
68,1.01
62,0.95
68,1.04
83,1.18
65,0.49
83,1.18
70,0.84
66,1.01
63,0.89
56,0.97
57,0.62
75,1.05
14,0.38
68,0.84
62,0.95
83,1.0
65,1.01
77,0.97
43,0.88
69,0.7
57,0.94
70,0.73
59,0.94
71,0.96
56,0.74
60,0.8
74,0.96
61,0.83
85,1.15
77,1.05
62,0.69
58,0.64
78,1.05
73,1.02
66,0.91
84,1.18
85,1.15
68,0.98
73,1.05
75,0.85
62,0.49
86,1.07
58,0.94
85,1.16
54,0.68
55,0.96
83,1.09
85,1.01
69,1.04
67,0.75
67,0.95
68,0.74
84,1.18
71,0.96
85,1.18
72,1.02
50,0.63
85,1.15
79,0.97
61,0.69
76,0.97
77,1.17
68,0.95
64,0.95
85,1.15
76,1.05
79,1.06
70,0.96
65,0.69
76,1.08
82,1.17
83,1.18
47,0.67
76,0.97
73,0.65
66,0.95
75,0.96
65,0.72
54,0.73
68,0.98
69,0.83
67,0.75
57,0.74
88,1.17
76,1.02
62,0.49
70,0.96
48,0.67
74,1.02
66,0.95
60,0.51
65,0.95
60,1.0
73,0.96
68,0.95
78,1.0
84,1.18
49,0.58
85,1.15
86,1.18
63,0.75
55,0.96
44,0.62
78,1.0
79,1.06
76,1.02
85,1.05
81,1.09
71,0.93
76,1.05
83,1.18
26,0.64
69,0.76
73,0.88
84,1.18
80,0.97
56,0.99
67,0.78
58,0.97
63,0.86
72,0.96
71,0.96
67,0.81
52,0.79
83,0.98
62,0.89
57,0.97
56,0.97
83,1.18
74,1.02
74,0.99
88,1.18
77,0.82
82,0.97
75,0.96
73,1.05
83,1.18
62,0.89
64,0.86
69,1.04
72,0.93
76,1.17
55,0.59
54,0.93
84,1.18
84,1.18
60,0.89
68,0.95
63,0.95
82,1.09
68,0.73
54,1.02
59,1.0
77,1.12
78,1.13
85,1.05
74,1.05
69,0.78
85,1.18
47,0.5
36,0.35
84,1.18
85,1.16
74,1.05
71,1.04
84,1.16
77,1.15
67,1.01
85,1.15
24,0.65
65,0.95
75,0.99
76,0.99
79,1.04
69,1.04
88,1.01
72,0.96
57,0.68
79,1.08
72,0.99
71,1.04
71,0.99
76,0.94
65,0.75
84,1.18
76,1.12
58,0.74
52,0.96
91,1.19
70,1.01
79,1.0
72,1.05
83,1.18
66,0.84
69,0.98
76,0.99
39,0.6
75,1.08
84,1.18
68,0.9
80,0.97
72,1.05
61,0.72
66,0.98
73,0.99
6,0.31
82,1.16
83,1.15
71,1.04
70,1.07
73,1.05
60,0.49
60,0.97
63,0.69
69,0.98
82,1.09
84,1.16
84,1.16
73,0.96
31,0.76
84,1.18
83,1.16
66,1.04
67,0.87
52,0.67
58,0.68
73,1.08
76,1.05
76,1.05
69,0.98
65,0.69
76,1.11
83,1.18
86,0.98
85,1.18
56,0.69
84,1.18
69,0.98
67,0.95
39,0.56
55,0.58
62,0.79
67,0.95
84,1.18
75,1.05
85,1.15
87,1.18
75,1.05
57,0.68
78,1.0
76,1.02
70,1.04
85,1.18
49,0.76
