postcode,epc,hpr
BB11 4RN,71.0,0.98
BB12 8JU,57.5,0.85
BB11 1ER,80.2,1.06
BB12 7HA,54.6,0.62
BB10 1BA,54.0,0.67
BB12 0TP,62.1,0.96
BB11 4QD,50.4,0.56
BB10 4PT,63.7,0.82
BB12 8SP,56.6,0.65
BB10 3DS,74.9,0.9
BB10 3BA,58.2,0.65
BB12 0LA,78.4,0.98
BB11 2NZ,61.1,0.92
BB11 4BJ,67.8,0.92
BB11 4PL,59.5,0.66
BB10 4PY,68.3,0.88
BB11 3DE,52.7,0.66
BB10 4BJ,62.2,0.82
BB12 6LP,62.6,0.75
BB12 6HY,59.7,0.65
BB10 4LJ,58.3,0.83
BB10 1ER,56.0,0.7
BB12 0AJ,54.6,0.7
BB12 0LE,49.7,0.67
BB10 4LR,60.7,1.0
BB11 4JY,52.3,0.68
BB10 2DQ,58.2,0.74
BB12 6HN,59.3,0.66
BB10 1RW,52.3,0.7
BB11 5RG,63.0,0.91
BB10 2NP,58.3,0.89
BB10 1ND,68.9,0.93
BB11 5BG,56.9,0.64
BB11 3LP,57.2,0.65
BB12 6HB,57.1,0.7
BB10 1PU,54.0,0.64
BB10 4LS,50.7,0.71
BB11 2HR,52.6,0.62
BB12 6AQ,62.7,0.9
BB11 5HS,54.3,0.88
BB10 4NG,65.9,0.9
BB11 1LT,73.9,1.02
BB11 1HG,72.8,1.02
BB12 6AA,57.1,0.83
BB12 6RQ,57.0,0.66
BB12 6NY,51.6,0.59
BB12 7BZ,63.2,0.99
BB10 4NL,69.1,0.92
BB10 3HH,58.0,0.82
BB11 3LH,55.1,0.71
BB11 5QU,56.8,0.87
BB12 0PN,56.9,0.67
BB10 3EP,51.6,0.63
BB11 4SA,70.1,0.99
BB12 7EX,58.4,0.65
BB12 0JG,59.1,0.92
BB11 2LG,51.3,0.6
BB12 6QB,73.5,1.02
BB10 1HL,54.8,0.64
BB11 5RJ,77.7,1.04
BB10 1NF,51.3,0.59
BB11 4AH,64.0,1.06
BB10 1SW,50.0,0.59
BB10 1LD,50.0,0.57
BB12 6BF,77.5,1.1
BB11 4HZ,45.6,0.8
BB11 3AH,78.4,1.07
BB11 2SQ,60.5,0.74
BB12 6HS,56.8,0.73
BB11 5HR,62.7,0.87
BB10 2AE,61.0,0.88
BB11 5PW,56.7,0.63
BB10 3QU,50.2,0.61
BB10 1HZ,59.8,0.91
BB10 2QF,70.3,0.99
BB11 4EG,76.3,1.07
BB11 4NX,57.2,0.69
BB11 2NX,60.4,0.88
BB10 1DP,83.0,1.18
BB12 8UY,63.5,0.94
BB11 3QE,63.5,0.89
BB10 4EF,56.0,0.65
BB12 6DZ,54.7,0.71
BB11 4BP,54.7,0.67
BB10 1LT,48.3,0.61
BB11 4NU,57.9,0.67
BB12 0TE,69.3,1.0
BB10 3JT,61.7,0.9
BB10 4SP,54.9,0.72
BB12 0AP,69.1,0.91
BB12 6EF,77.0,1.01
BB11 4DP,69.3,1.02
BB10 3BD,55.6,0.67
BB10 4AX,75.1,0.97
BB12 6NS,54.1,0.64
BB12 6RE,52.8,0.7
BB12 8QB,74.0,0.91
BB11 3ND,82.5,1.16
BB11 3PT,58.2,0.66
BB12 8ES,83.3,1.18
BB10 2JF,53.9,0.64
BB12 7BA,56.5,0.67
BB11 3LB,57.9,0.66
BB11 4JE,52.8,0.57
BB12 8PX,69.2,0.93
BB11 4EU,53.1,0.71
BB11 5EL,53.8,0.63
BB10 4QN,66.6,0.87
BB11 4QF,50.9,0.53
BB10 4LB,63.5,0.86
BB12 6EN,83.9,1.18
BB12 0BB,58.1,0.66
BB12 6EB,56.0,0.68
BB10 1RL,49.7,0.6
BB11 4QB,54.1,0.59
BB11 3HS,84.2,1.17
BB12 6QD,57.2,0.68
BB10 4QJ,67.9,0.91
BB10 3RS,76.0,1.02
BB11 2JH,56.0,0.69
BB10 3EW,55.7,0.69
BB10 2RH,63.4,0.8
BB10 1PZ,50.3,0.6
BB12 6DX,63.3,0.87
BB10 3HD,63.9,0.85
BB11 4NW,53.8,0.65
BB10 1NG,63.2,0.8
BB10 1SS,51.8,0.62
BB10 2JX,63.5,0.9
BB10 1AT,52.4,0.66
BB11 5LG,65.6,0.98
BB11 4JG,50.4,0.63
BB10 2DS,62.2,0.9
BB11 4BS,56.1,0.66
BB12 8RG,57.0,0.69
BB12 7EE,58.3,0.69
BB12 0DB,54.9,0.67
BB10 2SP,63.1,0.87
BB12 6RH,59.3,0.69
BB11 2RF,54.6,0.87
BB11 4BD,80.4,1.12
BB11 5DP,49.7,0.6
BB11 3QH,57.7,0.66
BB10 2SU,65.8,0.99
BB12 8TE,67.2,0.91
BB11 4JZ,49.4,0.66
BB11 4NS,47.2,0.65
BB10 3QN,56.9,0.64
BB10 2JL,51.2,0.67
BB10 1UJ,56.7,0.62
BB11 4LJ,58.3,0.59
BB10 2HW,55.4,0.66
BB12 7LW,44.4,0.6
BB11 4AW,53.8,0.62
BB12 8SX,57.5,0.78
BB11 3LR,54.9,0.77
BB12 8SD,41.0,0.48
BB10 1SD,55.2,0.64
BB10 2JW,55.8,0.67
BB10 3BT,50.3,0.66
BB12 8QX,57.5,0.66
BB10 2DY,66.0,0.98
BB11 2HT,53.2,0.63
BB11 3DU,73.0,1.0
BB10 3DG,46.5,0.58
BB11 3BH,54.9,0.82
BB12 7DA,63.8,0.94
BB11 4LP,54.9,0.61
BB10 2DT,58.3,0.85
BB11 2SA,52.8,0.63
BB11 5BS,58.2,0.78
BB11 4JQ,43.2,0.53
BB11 3LW,54.5,0.6
BB11 2SF,53.3,0.6
BB10 3EL,56.3,0.62
BB10 1RP,56.2,0.63
BB11 2NW,56.7,0.86
BB10 4BN,64.1,0.89
BB10 4NS,63.8,0.86
BB10 4QD,64.1,0.87
BB11 3NB,64.5,0.76
BB10 2NS,62.2,0.84
BB11 4LF,46.9,0.61
BB10 1QU,59.6,0.78
BB12 6PW,67.9,1.02
BB10 4ET,54.9,0.68
BB11 5JN,60.3,0.87
BB11 4DL,54.9,0.7
BB12 8EW,81.3,1.0
BB10 2EF,63.0,0.89
BB10 3FH,79.4,1.12
BB11 5RD,62.0,0.98
BB11 3DN,56.6,0.65
