sector,epc,hpr,lat,long
BB11 4,56.6,0.74,-2.2581749360465118,53.78393804069769
BB12 8,61.1,0.81,-2.306295256410257,53.80037238461538
BB11 1,64.3,0.89,-2.2457066,53.78947296190475
BB12 7,60.3,0.78,-2.3302208047619035,53.79890905714287
BB10 1,55.0,0.68,-2.236555913242008,53.80360289041092
BB12 0,60.3,0.81,-2.257681946428571,53.79702575000002
BB10 4,61.0,0.81,-2.214623492822966,53.78144162679424
BB10 3,57.7,0.75,-2.207589835680751,53.799501309859146
BB11 2,55.9,0.74,-2.245079344827587,53.78237815862069
BB11 3,59.4,0.75,-2.2344065290322592,53.781563509677405
BB12 6,61.9,0.82,-2.28189463546798,53.79228878325125
BB10 2,61.6,0.84,-2.2185356596638663,53.81188030672268
BB11 5,60.9,0.85,-2.277335314009662,53.77802479710145
BB12 9,57.4,0.86,-2.273574191082804,53.83471987898093
BB9 5,58.5,0.82,-2.232320037914692,53.82371387677723
OL14 8,36.3,0.58,-2.112777816326531,53.72756700000001
OL13 8,41.5,0.73,-2.204478567961165,53.70878498058251
OL14 7,46.0,0.92,-2.1123830331491704,53.7077090276243
