postcode,epc,hpr
PE1 2SH,54.8,0.72
PE3 8LA,57.6,0.89
PE4 6HD,62.8,0.83
PE2 8WX,82.9,1.16
PE1 4JY,72.7,1.02
PE1 4DR,54.6,0.76
PE4 6HE,54.2,0.71
PE1 3EH,62.2,0.76
PE2 8FT,83.0,1.16
PE3 8RA,70.0,0.91
PE4 7AZ,76.0,1.1
PE2 8BE,56.5,0.69
PE8 6HH,66.2,1.03
PE4 6BS,53.2,0.74
PE2 8QA,66.3,0.94
PE4 5DH,63.7,0.97
PE3 6LG,52.8,0.79
PE2 5SH,73.8,0.99
PE3 9PZ,59.9,0.92
PE1 3RX,81.4,1.08
PE3 7DD,66.4,0.95
PE1 2EU,57.0,0.72
PE4 6WD,78.7,1.0
PE4 5BG,66.8,0.97
PE1 1UN,72.4,0.94
PE2 5QB,67.5,0.89
PE3 7EE,74.1,0.97
PE7 8NA,82.0,0.99
PE2 9QF,84.7,1.18
PE6 0SE,50.8,0.58
PE3 8EE,62.8,0.87
PE2 6YZ,65.8,1.01
PE3 7DS,70.4,0.97
PE3 8QH,62.1,0.84
PE4 6DD,67.7,0.97
PE1 2LQ,55.4,0.64
PE8 6AZ,67.3,0.97
PE2 5FW,64.4,0.95
PE4 6AL,75.9,0.97
PE1 5DS,73.4,0.95
PE2 9AS,74.8,0.93
PE4 7YN,69.3,0.97
PE3 7BN,70.0,0.96
PE3 6EX,56.9,0.69
PE1 4EH,65.6,0.9
PE6 0TA,64.0,0.9
PE2 8GA,80.7,1.12
PE1 5PH,52.2,0.98
PE4 7DF,83.4,1.18
PE3 8HU,63.0,0.91
PE6 7TF,67.1,0.95
PE9 3BB,61.8,0.98
PE6 7QN,67.2,1.02
PE1 4DL,60.4,0.69
PE5 7AX,58.0,0.81
PE2 8RU,57.6,0.88
PE2 9HY,57.2,0.64
PE7 8GB,76.8,1.05
PE3 8JR,66.9,0.95
PE3 9FR,76.8,1.05
PE3 9UF,66.5,0.87
PE2 8QT,70.7,0.97
PE7 8QX,82.9,1.16
PE4 7EZ,83.0,1.18
PE2 6DT,80.6,1.03
PE4 6SP,46.8,0.68
PE2 8UR,65.5,0.95
PE2 9QD,69.3,0.94
PE3 7BW,76.6,0.97
PE1 5AE,82.8,1.03
PE1 3YA,63.7,0.99
PE1 4EU,47.8,0.66
PE7 8EL,73.7,1.03
PE4 6HZ,73.4,0.96
PE3 8EH,63.3,0.91
PE1 4EX,50.9,0.74
PE1 4YG,64.9,0.98
PE1 3DB,67.3,0.93
PE4 7BE,68.2,0.92
PE2 5NS,66.2,0.94
PE3 8ND,68.6,0.94
PE2 8HF,63.5,0.83
PE3 8EJ,63.2,0.88
PE4 6FW,86.7,1.17
PE1 4EN,52.9,0.68
PE1 5AL,65.4,0.86
PE8 6DX,77.9,1.06
PE6 0AD,39.4,0.79
PE4 7TN,64.8,0.93
PE4 7EL,71.4,0.96
PE1 4UQ,75.5,1.02
PE2 9AW,57.0,0.77
PE2 5SB,70.6,0.96
PE1 4QD,73.2,0.97
PE7 8QL,84.3,1.16
PE6 7TA,67.6,0.95
PE1 2RL,59.5,0.93
PE4 7UG,65.1,0.97
PE1 2BY,55.2,0.61
PE2 6DL,79.3,1.09
PE1 2BQ,69.8,0.86
PE4 7EE,82.9,1.16
PE2 8GR,78.5,1.14
PE4 5BQ,59.8,0.98
PE3 7JQ,76.2,0.93
PE3 8HT,68.6,0.9
