district,epc,hpr
PO3,64.5,0.87
PO5,62.9,0.79
PO2,62.5,0.81
PO4,62.7,0.82
PO1,68.5,0.87
PO6,63.8,0.87
PO7,59.4,0.9
TR1,82.0,1.16
PO16,68.0,1.01
