sector,epc,hpr,lat,long
PO3 5,63.6,0.86,-1.05902567578125,50.82367025390624
PO5 2,60.1,0.76,-1.0831020660377355,50.78438873113208
PO2 0,60.4,0.8,-1.0718282900000002,50.818984570000005
PO4 0,61.7,0.79,-1.074351257142857,50.78696903333334
PO4 9,61.8,0.82,-1.0585038531746027,50.78721489682541
PO2 7,63.1,0.8,-1.077061603773584,50.81045815566039
PO1 5,63.1,0.82,-1.0740894293785317,50.80249502824858
PO4 8,65.0,0.85,-1.0559266751824816,50.7953770839416
PO1 4,70.8,0.85,-1.0840306083916085,50.8047835034965
PO1 2,66.8,0.87,-1.0986140913978488,50.79330640860213
PO5 4,69.0,0.84,-1.0887356223776228,50.794027013986
PO5 1,62.1,0.79,-1.0821940993377483,50.79121029801325
PO1 3,74.0,0.95,-1.102814397058823,50.79868359313728
PO6 2,65.1,0.87,-1.058234737991266,50.84347177729259
PO2 8,61.6,0.8,-1.0855144770114948,50.8179980229885
PO5 3,62.2,0.77,-1.0915826062500005,50.78683055
PO6 1,62.2,0.88,-1.0387358516746414,50.84509745933014
PO6 4,63.6,0.88,-1.1020389206349213,50.84986411507936
PO1 1,69.7,0.86,-1.084562902777777,50.80001152083333
PO3 6,65.2,0.88,-1.059439005494505,50.80566811538464
PO6 3,63.6,0.87,-1.0747932747747744,50.84743272072069
PO2 9,64.7,0.85,-1.0760952916666662,50.825837892857145
PO2 1,80.0,0.91,nan,nan
PO7 5,59.4,0.9,-1.0401216048951043,50.864959863636365
TR1 3,82.0,1.16,-5.070286295918367,50.26454334013608
PO16 8,68.0,1.01,-1.1444340208333328,50.85227610416669
