sector,epc,hpr,lat,long
WV6 9,56.9,0.78,-2.16095950310559,52.60672749068322
WV10 6,63.4,0.88,-2.130541498141265,52.61968340520443
WV10 9,64.4,0.89,-2.1158630536398477,52.60837970881227
WV1 2,65.2,0.9,-2.097218112970709,52.58399327615063
WV12 5,64.1,0.91,-2.0393506344827586,52.61107812758623
WV14 0,69.9,0.97,-2.080097368131868,52.56201324725274
WV11 3,65.8,0.91,-2.069388102564103,52.60363744871791
WV4 6,61.1,0.86,-2.1107453162790697,52.56000926511626
WV14 9,63.5,0.9,-2.0969190080645164,52.54500107258067
WV6 0,60.5,0.8,-2.1466696129032257,52.59621364516129
WV13 3,60.7,0.83,-2.0724411160220995,52.58380085082874
WV4 4,60.9,0.83,-2.171472363970588,52.56375072426469
WV3 9,56.9,0.77,-2.158817380208334,52.584032437500014
WV2 3,60.5,0.76,-2.125502814432989,52.57165150515465
WV11 1,61.1,0.81,-2.089275206278027,52.606559035874426
WV4 5,58.2,0.79,-2.144957215139444,52.559970366533896
WV14 7,64.9,0.88,-2.0640680545454546,52.56802006363638
WV2 2,70.4,0.97,-2.106062099447514,52.57168930939229
WV9 5,65.5,0.94,-2.14346956756757,52.637645427027
WV11 2,64.9,0.92,-2.0572982342342336,52.62200158108109
WV10 0,65.8,0.86,-2.1081002666666664,52.59615613333332
WV3 8,57.6,0.81,-2.177810111111111,52.57738884615384
WV8 1,70.8,0.94,-2.1844576934984525,52.62739914551089
WV14 8,69.8,0.97,-2.0690734222973,52.550848915540506
WV3 7,57.4,0.78,-2.155602459259258,52.5730720814815
WV14 6,61.9,0.85,-2.07836738121547,52.572896337016566
WV6 8,59.9,0.86,-2.1813560211267595,52.593658130281696
WV10 8,64.2,0.91,-2.107530442477876,52.62161996460175
WV1 4,60.2,0.77,-2.135872351562499,52.58918624218752
WV3 0,59.0,0.75,-2.1402076608187133,52.57923913450295
WV2 1,66.0,0.87,-2.120537816901409,52.5778945915493
WV1 1,65.0,0.88,-2.1262884901960786,52.5887822843137
WV2 4,61.6,0.84,-2.131860115384616,52.57623740384612
WV1 3,67.0,0.96,-2.122084931034482,52.584300160919554
WV12 4,57.6,0.85,-2.041549114285714,52.59857526190477
DY3 1,61.6,0.85,-2.115326604347827,52.53873773913045
WV6 7,59.0,0.82,-2.2277113311475416,52.59231478032785
WV13 2,54.7,0.76,-2.0495525032679724,52.58277646405227
HP19 9,80.5,1.1,-0.8254358938053105,51.82835630088495
WV10 7,80.2,1.11,-2.099669123762377,52.65199782673268
WV6 4,85.0,1.18,nan,nan
TS3 6,83.0,1.13,-1.21151256097561,54.57115788617888
WS10 8,70.0,1.01,-2.0393529852398515,52.56968628044281
WV14 1,55.0,0.48,nan,nan
