postcode,epc,hpr
WV6 9HU,71.4,0.97
WV10 6QW,64.4,0.91
WV10 9AZ,92.5,1.18
WV1 2PU,66.0,0.91
WV12 5UG,55.6,0.79
WV6 9DE,64.7,0.93
WV14 0JR,74.5,1.02
WV11 3JQ,62.2,0.87
WV1 2QQ,66.3,0.93
WV4 6QH,54.6,0.87
WV14 9BL,60.6,0.82
WV6 0EG,52.5,0.77
WV13 3QN,60.0,0.9
WV4 4AD,64.8,0.87
WV11 3BU,68.2,0.92
WV3 9HE,47.8,0.77
WV2 3DJ,56.4,0.64
WV4 6LT,62.3,0.87
WV11 1NE,69.7,0.89
WV11 1UA,57.9,0.71
WV4 6HS,59.6,0.82
WV4 4AN,50.4,0.67
WV3 9AY,63.5,0.86
WV4 5HU,47.0,0.75
WV14 7HA,61.2,0.86
WV2 2QX,59.4,0.87
WV10 9PD,60.5,0.83
WV10 6GF,83.5,1.18
WV10 9ND,67.4,0.93
WV9 5PA,72.8,0.95
WV13 3TJ,57.3,0.76
WV10 9SH,79.9,1.07
WV11 2QW,55.1,0.79
WV10 0HD,70.7,0.85
WV6 9LZ,52.0,0.71
WV2 3JZ,53.7,0.6
WV10 9DN,64.1,0.93
WV3 8HN,57.9,0.75
WV6 0JW,55.0,0.62
WV9 5RZ,75.5,0.92
WV8 1TG,73.6,0.96
WV6 9NR,50.1,0.61
WV3 9SG,74.4,0.94
WV6 0HJ,49.1,0.59
WV10 6BW,63.2,0.89
WV10 6GE,84.2,1.18
WV10 6XL,64.0,0.93
WV14 8GY,62.5,0.92
WV3 7EU,55.4,0.7
WV10 0JH,71.0,0.99
WV11 3TU,62.6,0.85
WV14 6JB,56.8,0.79
WV4 6EQ,53.9,0.91
WV4 5TH,58.3,0.65
WV14 8GR,79.2,1.08
WV14 6QF,57.6,0.83
WV1 2UE,64.5,0.92
WV10 0BA,75.4,1.02
WV4 4AY,48.4,0.68
WV2 2HN,62.1,0.95
WV11 1QR,76.4,0.93
WV6 8RX,55.9,0.83
WV3 9JY,61.9,0.94
WV10 8RJ,60.0,0.86
WV1 4SY,67.1,0.93
WV6 0EE,51.5,0.62
WV6 8TG,55.0,0.87
WV6 0BG,50.8,0.82
WV11 3QL,57.0,0.62
WV3 0AB,52.4,0.69
WV2 1BF,83.2,1.09
WV1 1QG,67.5,0.9
WV3 8LX,59.9,0.82
WV4 5NS,60.5,0.88
WV11 3HE,84.4,1.03
WV3 9LD,66.6,0.75
WV6 8JW,65.5,0.92
WV6 9HX,56.1,0.77
WV6 9PS,89.1,1.13
WV1 4QZ,41.5,0.68
WV2 3DW,58.3,0.74
WV10 9PA,66.7,0.84
WV13 3LH,66.4,0.9
WV10 0AG,57.8,0.83
WV14 6RL,51.3,0.61
WV10 0AX,75.1,1.03
WV13 3JA,67.9,0.98
WV6 8TU,51.1,0.68
WV10 8PW,51.2,0.71
WV2 1DJ,57.7,0.72
WV6 8UZ,62.5,0.9
WV1 2ND,71.9,0.99
WV3 0BY,93.2,1.18
WV13 3EZ,52.0,0.66
WV11 1AA,57.1,0.88
WV13 3UH,59.7,0.78
WV10 0BN,54.9,0.65
WV6 0PB,58.3,0.7
WV14 6BD,59.0,0.64
WV14 8AU,66.5,0.93
WV6 9NA,62.1,0.85
WV14 8ND,82.4,1.17
WV10 9NB,77.9,1.11
WV3 9QY,51.6,0.63
WV8 1YB,74.1,0.99
WV10 8SL,68.5,0.97
WV10 0SH,56.0,0.81
WV10 6JH,55.7,0.64
WV2 2PB,61.1,0.9
WV6 0NT,62.0,0.77
WV3 0HJ,57.0,0.65
WV11 3QR,61.5,0.83
WV6 0DS,45.2,0.66
WV6 0QL,65.1,0.89
WV2 2FB,86.8,1.18
WV10 9LT,58.4,0.75
WV14 8RX,63.8,0.87
WV3 8HP,62.0,0.88
WV10 6GB,75.4,1.09
WV1 4LP,68.0,0.94
WV2 2EP,58.5,0.78
WV1 4QG,66.2,0.94
WV3 9RF,55.3,0.7
WV6 0QP,65.0,0.8
WV10 0LG,59.8,0.87
WV3 0AE,60.4,0.86
WV14 6JG,55.3,0.77
WV14 7NZ,65.6,0.99
WV10 0EE,61.0,0.84
WV3 9EP,48.2,0.74
WV10 6JA,62.9,0.93
WV6 8NZ,54.3,0.84
WV2 1AA,73.4,1.03
WV2 4NU,66.5,0.86
WV1 4RG,55.9,0.62
WV2 3DF,64.1,0.89
WV10 8LR,73.7,0.99
WV4 5SP,48.1,0.64
WV3 0HD,52.9,0.65
WV3 0AD,66.5,0.97
WV11 3RA,67.8,0.94
WV6 0PX,68.7,0.97
WV4 6DB,68.8,0.93
WV6 9DQ,64.5,0.88
WV4 6QY,51.2,0.84
WV3 9JE,42.2,0.82
WV10 8AD,61.5,0.89
WV10 0HJ,40.7,0.83
WV6 0RR,53.6,0.72
WV1 2AL,61.1,0.93
WV14 9UJ,64.6,0.87
WV4 6BJ,80.2,1.09
WV14 7EW,70.3,0.94
WV4 5DR,63.8,0.93
WV9 5SD,66.9,1.0
WV3 7DH,68.6,0.89
WV2 2HB,63.2,0.91
WV3 9BY,51.7,0.7
WV6 0PR,60.0,0.68
WV10 6GY,85.1,1.18
WV6 9JQ,55.3,0.7
WV14 8QH,82.7,1.18
WV6 9LB,52.5,0.64
WV10 0BT,55.5,0.62
WV2 1AZ,80.4,1.02
WV14 7QZ,65.6,1.0
WV10 0BB,56.9,0.65
WV6 8UP,59.2,0.88
WV1 2UJ,69.3,0.99
WV10 9LR,55.9,0.79
WV6 8QW,84.5,1.11
WV3 8AN,54.9,0.74
WV14 8NX,65.8,0.95
WV11 1TP,55.5,0.76
WV1 2HY,62.4,0.81
WV11 1DA,55.2,0.85
WV10 9HD,52.6,0.68
WV11 1DE,57.4,0.8
WV1 4AR,52.6,0.64
WV11 1XG,62.4,0.72
WV14 6EF,64.9,0.92
WV4 6EA,54.9,0.91
WV10 9QX,52.0,0.67
WV1 2JN,80.2,1.03
WV8 1UQ,73.1,0.99
WV3 9LR,51.2,0.64
WV1 4QU,75.4,0.98
WV11 2EN,61.8,0.87
WV6 8TR,56.0,0.85
WV10 0LJ,54.8,0.66
WV6 0RS,55.5,0.75
WV14 9UP,60.3,0.77
WV4 6QL,62.3,0.92
WV11 2LG,65.4,0.9
WV14 0TW,82.1,1.17
