district,epc,hpr
WV6,59.7,0.81
WV10,64.6,0.88
WV1,63.5,0.85
WV12,62.4,0.9
WV14,66.3,0.92
WV11,63.7,0.87
WV4,60.2,0.83
WV13,60.6,0.83
WV3,57.8,0.77
WV2,65.5,0.87
WV9,65.5,0.94
WV8,70.8,0.94
DY3,61.6,0.85
HP19,80.5,1.1
TS3,83.0,1.13
WS10,70.0,1.01
