postcode,epc,hpr
CT11 7PL,72.5,0.96
CT9 5HG,57.7,0.89
CT10 3HB,79.0,1.0
CT8 8TP,71.7,0.96
CT11 8EQ,51.5,0.6
CT7 0AD,65.4,0.95
CT11 0ET,33.7,0.67
CT10 1NQ,59.8,0.69
CT10 2EZ,63.1,0.92
CT9 2SQ,62.6,0.8
CT12 6LS,70.5,0.93
CT9 5RH,56.2,0.79
CT10 1SX,63.3,0.92
CT9 5AQ,58.1,0.67
CT12 6RY,70.8,0.81
CT11 7HY,56.9,0.63
CT9 5TS,67.9,0.95
CT9 5AU,59.3,0.71
CT10 2BH,55.3,0.69
CT10 2BX,58.2,0.84
CT9 3HL,62.5,0.91
CT10 2SS,63.7,0.98
CT9 2NP,54.2,0.59
CT12 6TX,64.5,0.88
CT7 0EH,62.0,0.85
CT9 4DJ,59.5,0.76
CT9 2HG,61.5,0.73
CT10 2JY,66.1,0.97
CT10 2FE,83.5,1.04
CT9 1UW,65.3,0.72
CT11 7PG,56.9,0.7
CT9 4EA,58.9,0.76
CT8 8HA,65.6,0.88
CT11 9QD,59.2,0.66
CT12 6EL,63.1,0.83
CT8 8FJ,81.0,1.11
CT11 0HR,66.3,1.01
CT9 1HS,49.7,0.67
CT9 3RJ,71.5,0.89
CT10 2AH,56.4,0.77
CT12 5BE,60.9,0.93
CT12 6DZ,60.2,0.88
CT7 0DL,59.2,0.85
CT11 8BL,53.6,0.79
CT11 0AL,49.1,0.6
CT11 9NS,57.6,0.7
CT9 2AP,60.2,0.72
CT12 6EH,58.9,0.76
CT9 2UF,59.4,0.85
CT10 2JR,61.2,0.91
CT9 5NW,74.1,0.88
CT8 8AD,69.8,0.92
CT9 5NG,65.2,0.88
CT9 3NA,52.0,0.71
CT10 2TR,68.6,0.94
CT11 7NL,63.8,0.76
CT9 5HT,55.6,0.81
CT9 3JE,66.0,0.93
CT8 8PA,61.5,0.76
CT9 2DN,57.3,0.68
CT8 8QU,58.2,0.8
CT9 4DP,71.1,1.03
CT12 5JH,64.4,0.83
CT11 9NE,57.8,0.68
CT12 5EN,57.4,0.9
CT9 3BJ,54.0,0.8
CT10 1EB,57.6,0.8
CT11 8EG,56.5,0.68
CT11 8DB,49.0,0.5
CT9 3QL,56.8,0.78
CT7 9BA,67.2,0.98
CT9 3BL,51.5,0.9
CT10 1BN,61.4,0.91
CT8 8HN,73.2,1.01
CT10 1NT,53.0,0.7
CT9 2EB,43.8,0.67
CT12 6RT,61.4,0.94
CT11 7DT,67.0,0.87
CT9 5FD,81.7,1.04
CT9 1HT,64.4,0.84
CT8 8ST,62.1,0.61
CT11 8DE,52.2,0.67
CT11 8DA,70.5,0.82
CT9 5LY,59.5,0.74
CT9 2QN,50.3,0.63
CT7 9DQ,56.4,0.73
CT9 1JX,68.6,0.84
CT11 0EQ,68.4,0.89
CT10 2RR,56.8,0.89
CT10 1QD,62.2,0.7
CT11 7JU,58.8,0.75
CT7 9LB,60.9,0.9
CT11 8BN,70.8,1.03
CT8 8EX,58.3,0.78
CT7 0ED,59.3,0.85
CT9 5NT,71.8,0.82
CT9 3PN,64.4,0.96
CT11 8NX,56.3,0.78
CT10 1QZ,56.1,0.62
CT9 2RR,75.8,1.02
CT9 4DR,81.8,1.05
CT10 1EA,60.8,0.81
CT11 9JL,60.4,0.65
CT9 3YL,65.3,0.94
CT9 4BP,83.1,1.06
CT10 2XF,61.0,0.89
CT9 2HE,61.4,0.67
CT7 0AJ,74.1,0.97
CT9 3NR,62.7,0.86
CT12 4EL,56.9,0.77
CT11 9SP,54.0,0.59
CT9 2TD,68.6,0.82
CT11 9QH,59.6,0.7
CT8 8BJ,55.8,0.75
CT12 6AP,61.3,0.83
CT11 0PR,55.3,0.86
CT9 1AF,65.1,1.0
CT11 7BN,69.6,0.94
CT10 2QH,77.8,0.99
CT11 0LR,53.6,0.93
CT9 2FR,71.3,0.89
CT11 7QR,57.6,0.8
CT9 5HY,57.5,0.79
CT9 2BL,55.2,0.66
CT8 8BW,82.6,1.07
CT12 4JX,62.0,0.99
CT11 7NG,63.4,0.73
CT11 7SP,50.5,0.66
CT9 3AP,58.4,0.84
CT12 6RZ,62.5,0.87
CT11 8EN,62.9,0.72
CT9 1SB,60.4,0.65
CT11 7SU,58.5,0.72
CT11 9NH,58.3,0.72
CT11 8PF,60.9,0.87
CT9 2FF,69.4,1.04
CT7 9UQ,63.2,0.94
CT10 2UW,57.2,0.76
CT8 8RB,47.0,0.59
CT12 5GH,84.1,1.17
CT9 5HP,64.7,0.9
CT9 4FF,83.0,1.18
CT10 1QP,55.6,0.65
CT12 4JQ,61.2,0.83
CT9 4BT,66.6,0.93
CT11 7ST,54.1,0.65
CT9 4DG,60.9,0.85
CT12 4BG,79.4,1.1
CT12 5AS,37.0,0.94
CT9 3HG,61.3,0.92
CT10 2DJ,63.7,0.88
CT11 7PE,62.4,0.71
CT9 5PW,65.7,0.93
CT12 6BZ,59.0,0.85
CT11 9NA,52.7,0.61
CT10 2HB,64.1,0.97
CT12 6NY,73.2,0.96
CT11 8DJ,58.1,0.75
CT10 1BX,60.6,0.9
CT11 7LP,69.1,0.84
CT11 8JQ,55.5,0.65
CT9 2DF,50.4,0.77
CT10 1BS,60.9,0.94
CT11 9PN,51.0,0.79
CT10 2ND,60.6,0.84
CT11 0AJ,53.1,0.66
CT9 2BX,61.4,0.81
CT9 1RU,50.9,0.7
CT10 1NS,54.1,0.63
CT8 8DA,57.2,0.77
CT11 7PA,55.6,0.67
CT9 2AY,66.1,0.76
CT12 6BJ,65.2,0.86
CT12 6AE,66.1,0.91
CT7 0AW,60.0,0.78
CT10 2DY,77.2,1.01
CT9 5HN,58.2,0.8
CT8 8HR,70.4,0.91
CT9 5AW,54.3,0.71
CT12 4DA,62.0,0.91
CT7 9RL,69.4,1.02
CT11 9TX,76.3,1.0
CT7 9QA,59.5,0.93
CT9 1SD,52.9,0.72
CT9 2NY,69.4,0.81
CT9 2RJ,51.9,0.67
CT9 2BF,67.7,0.75
CT12 6HA,63.1,0.89
CT7 9XE,68.4,0.95
CT10 2HL,65.9,0.98
CT9 3QE,70.0,1.01
CT12 6UH,63.6,0.74
CT10 1RW,72.8,1.05
CT9 5QA,64.5,0.86
CT12 6HE,68.0,0.89
CT11 0EE,63.6,0.88
CT11 7EP,60.5,0.71
CT9 1UJ,53.9,0.65
CT9 3JJ,64.5,0.97
CT9 1LY,55.6,0.64
CT10 2RX,75.6,0.96
CT9 1JU,75.2,0.87
CT12 6DX,57.7,0.87
CT8 8BE,80.4,1.01
CT11 7BJ,63.4,0.88
CT11 0PQ,59.0,0.93
CT12 6EG,63.9,0.79
CT9 2HY,60.2,0.7
CT11 0RH,65.1,0.85
CT12 6JU,68.4,0.96
CT11 0EU,57.7,0.85
CT7 9XF,68.7,0.97
CT7 9DR,66.4,0.84
CT9 3XU,73.6,0.89
CT7 0QW,47.0,0.85
CT12 6QQ,58.4,0.89
CT9 2SS,64.0,0.68
CT10 3DL,62.5,0.89
CT9 2SH,57.3,0.71
CT9 2PR,52.0,0.61
CT7 9UB,61.0,0.92
CT8 8AR,50.7,0.58
CT12 6NQ,65.3,0.96
CT11 7NJ,59.4,0.69
CT9 3XN,70.4,0.97
CT10 3QJ,43.6,0.85
CT12 6AS,56.7,0.83
CT9 5JW,54.0,0.84
CT11 0BG,61.7,0.88
CT7 0BN,69.5,0.99
CT11 9YF,69.3,0.94
CT9 1JG,51.5,0.54
CT7 9EZ,63.7,0.93
CT10 3QT,73.1,1.0
CT11 8QF,62.3,0.71
CT7 9NA,59.8,0.85
CT12 6HQ,66.3,0.9
CT9 2HU,55.9,0.66
CT9 5RT,57.5,0.71
CT11 8JF,46.5,0.57
CT9 3YH,66.9,0.97
CT9 3JQ,60.3,0.93
CT11 9ER,63.7,0.82
CT9 3SH,66.7,0.9
CT9 4AE,67.5,0.83
CT9 5NB,67.2,1.06
CT12 5LQ,65.4,0.93
CT9 5TN,58.7,0.77
CT9 3QW,63.5,0.96
CT9 1HJ,67.3,0.95
CT12 6QW,62.5,0.94
CT9 2JB,74.0,0.89
CT9 4AF,67.2,0.9
CT9 2DH,59.2,0.71
CT9 2QF,68.7,0.9
CT11 9LU,56.8,0.68
CT9 1QB,69.9,0.89
CT10 2NL,58.7,0.78
CT10 1HR,56.7,0.78
CT7 9SF,68.6,0.99
CT11 7DG,58.5,0.84
CT9 2LA,58.3,0.7
CT9 2AJ,57.3,0.64
CT12 4BU,56.2,0.74
CT10 1PH,51.5,0.71
CT9 3TA,63.7,0.91
CT10 3BU,60.0,0.88
CT10 2HX,61.9,0.88
CT9 5PL,69.5,1.02
CT12 6QE,63.9,0.92
CT10 2DF,60.2,0.86
CT10 2DH,58.0,0.8
CT10 3HA,69.6,0.99
CT11 8HY,62.5,0.84
CT11 0RN,62.7,0.92
CT7 9AH,64.0,0.78
CT9 1QW,58.8,0.75
CT7 0AH,69.7,0.91
CT8 8SH,66.3,0.81
CT9 2SN,60.6,0.76
CT9 3NX,68.2,0.98
CT10 1AY,61.6,0.86
CT11 8PA,55.0,0.78
CT10 1LD,62.6,0.83
CT10 1NG,47.6,0.61
CT9 3AN,59.4,0.85
CT9 2NJ,53.9,0.7
CT11 7DD,69.7,0.9
CT9 5NX,61.8,0.82
CT9 3XT,70.5,0.95
CT9 3RX,69.2,0.92
CT9 3SA,67.9,0.88
CT9 3XD,70.8,0.97
CT9 1RP,66.1,0.73
CT12 4DX,68.7,1.0
CT11 0JB,58.9,0.78
CT9 2SX,70.3,1.0
CT9 3LX,65.3,0.96
CT11 8RD,63.7,0.94
CT10 2DP,58.1,0.77
CT9 5RX,62.2,0.86
CT9 3TN,57.2,0.91
CT10 3QR,62.6,0.77
CT11 8QP,65.1,0.75
CT12 6AZ,77.2,1.08
CT7 9JG,60.5,0.84
CT9 2HF,61.7,0.76
CT11 7QG,62.7,0.79
CT9 2HT,68.1,0.82
CT10 3HY,58.3,0.79
CT11 7DE,62.4,0.91
CT11 8PQ,57.9,0.86
CT12 6UD,71.2,0.88
CT11 8QY,56.8,0.74
CT9 1AE,79.3,1.04
CT11 8PN,62.0,0.74
CT11 8DW,56.3,0.68
CT10 3HS,74.2,0.95
CT11 0PE,60.0,0.8
CT11 8PZ,75.9,1.04
CT9 4AL,63.3,0.86
CT10 3SE,61.9,0.88
CT9 3LJ,56.1,0.83
CT7 9EL,72.8,0.98
CT9 3RW,60.9,0.88
CT10 2LY,61.5,0.85
CT9 1SP,63.7,0.8
CT9 5AJ,50.6,0.67
CT12 6PQ,74.1,0.97
CT8 8BN,80.3,1.03
CT10 2LL,63.3,0.85
CT9 1HN,59.7,0.61
CT9 2BE,54.7,0.71
CT7 0PU,69.2,0.98
CT9 1RX,52.6,0.72
CT9 5NH,70.8,0.95
CT12 6HG,65.2,0.89
CT9 3EN,66.4,0.97
CT11 8FQ,83.2,1.1
CT10 2LN,62.4,0.89
CT9 1DT,51.0,0.61
CT8 8QW,73.1,0.91
CT10 1AF,78.2,1.05
CT9 2HX,66.3,0.76
CT7 9EQ,57.9,0.85
CT9 3AE,60.4,0.81
CT10 1QT,60.2,0.73
CT12 6DQ,57.3,0.76
CT11 9JU,59.9,0.71
CT7 0AG,60.3,0.8
CT8 8RX,57.2,0.61
CT8 8TE,58.8,0.57
CT10 2HE,63.6,0.9
CT11 0JN,69.8,1.03
CT7 0BP,63.5,0.88
CT7 9NN,52.3,0.8
CT7 0EQ,61.1,0.91
CT11 9HJ,57.4,0.73
CT9 2UE,60.9,0.68
CT11 8JD,57.3,0.63
CT10 3HD,64.9,0.87
CT9 1TL,66.0,0.85
CT11 7DY,58.4,0.71
CT10 1ED,59.2,0.8
CT9 4FN,83.3,1.16
CT10 1PU,57.4,0.72
CT9 5QL,59.3,0.84
CT11 0RP,61.5,0.87
CT11 9QT,75.0,0.84
CT10 1RQ,58.4,0.81
