district,epc,hpr
TN23,70.4,0.95
TN24,67.6,0.93
TN25,66.3,0.97
TN17,59.2,0.84
TN30,62.1,0.89
TN27,60.4,0.9
TN26,57.8,0.9
CT4,59.1,0.86
ME17,51.5,0.82
TN18,49.6,0.83
ME13,43.6,0.79
