postcode,epc,hpr
TN23 4RA,65.2,0.9
TN24 0UX,65.7,0.99
TN23 4HG,63.6,0.89
TN23 3EL,59.6,0.92
TN24 8FH,81.9,1.12
TN23 3RX,84.0,1.13
TN23 5SL,65.8,0.73
TN25 7LF,84.7,1.15
TN25 4QN,65.9,0.98
TN23 4XE,70.9,0.89
TN24 0SX,76.8,1.02
TN24 8TP,85.1,1.1
TN23 5FR,66.3,0.93
TN24 9PY,68.5,1.0
TN23 5HT,75.5,1.04
TN17 4LN,54.6,0.59
TN23 3LN,68.0,0.99
TN23 5SP,65.9,0.77
TN30 7PH,47.7,0.82
TN30 6TU,61.6,0.92
TN24 0LF,62.9,0.9
TN24 0YU,84.8,1.18
TN24 0AW,60.3,0.85
TN23 3SY,84.6,1.14
TN25 4GB,70.5,1.02
TN23 4HF,70.2,0.96
TN23 4XR,65.7,0.98
TN27 8HJ,59.5,0.96
TN24 0TE,62.8,0.91
TN23 3PD,66.9,0.99
TN24 9PS,66.8,0.92
TN26 3NE,60.0,0.94
TN30 6HN,56.9,0.84
TN23 4AE,83.8,1.17
TN24 9JG,71.2,0.87
TN23 7SE,53.5,0.7
TN23 4EX,68.3,0.96
TN24 8NF,69.1,0.99
TN26 3ND,66.5,0.92
TN30 6EW,68.3,0.99
TN24 0UB,69.4,0.92
TN23 1FA,83.4,1.08
TN25 7GQ,82.5,1.17
TN30 6RY,60.1,0.77
TN23 5LS,80.4,1.02
TN23 1PJ,81.5,1.08
TN30 7HS,41.0,0.84
TN23 3FH,81.3,1.1
TN23 5JH,77.7,1.06
TN25 7DS,54.9,0.92
TN24 8DN,72.1,1.02
TN25 5EY,52.0,0.85
TN26 1EA,69.7,0.97
TN23 3QJ,71.8,1.0
TN23 5DB,58.7,0.8
TN23 3TD,83.8,1.08
TN25 6NU,52.6,0.85
TN23 5FE,81.4,1.08
TN23 4XL,68.4,0.96
TN23 5FJ,64.2,0.88
TN25 7EY,49.5,0.89
TN24 8DF,71.8,1.04
TN23 6JN,68.4,0.94
TN24 0RN,47.4,0.72
TN23 5GN,84.0,1.09
TN30 6NQ,59.2,0.86
TN27 9DH,57.8,0.84
TN23 5YP,63.5,0.95
TN27 8RT,62.1,0.97
TN23 3FS,80.9,1.11
TN24 9FX,84.2,1.18
TN26 3JW,38.4,0.83
TN24 9LT,65.4,0.86
TN24 9RG,74.7,0.9
TN26 2EF,59.1,0.99
TN24 0LG,55.7,0.87
TN24 8ET,51.3,0.49
TN23 5SQ,68.5,0.73
TN23 5SN,68.2,0.78
TN26 1EQ,72.2,0.99
TN25 4PB,65.9,0.98
TN24 0RP,76.7,1.04
TN27 0HP,47.6,0.9
TN25 6QB,68.2,0.98
TN30 6QQ,73.5,0.97
TN23 3HA,66.3,0.98
TN23 5UH,66.4,0.91
TN24 0DS,71.2,0.95
TN30 6QW,66.0,0.95
TN23 3BG,67.6,0.92
TN24 0DA,61.7,0.82
CT4 8HU,47.9,0.7
TN27 8QW,40.4,0.87
TN24 0RH,59.2,0.85
TN25 7FB,83.7,1.17
TN25 7FD,81.8,1.12
TN23 5PH,67.1,0.73
TN23 3HN,69.2,0.92
TN23 3NG,65.7,0.97
TN26 1AJ,59.9,0.73
TN24 0PJ,73.5,0.92
TN23 4XH,70.4,0.87
TN23 3FY,84.8,1.15
TN23 6LP,68.0,0.93
TN24 9SE,72.2,1.01
TN27 0RS,37.3,0.71
TN23 5DY,57.9,0.77
TN23 3DQ,66.7,0.91
TN26 1DX,64.7,0.97
TN26 2NY,59.3,0.87
TN23 3AZ,69.5,0.9
TN25 7GL,80.8,1.14
TN23 4PY,64.5,0.95
TN24 9LW,72.3,1.02
TN25 7GF,76.3,1.16
TN24 8EJ,63.7,0.74
TN23 5HR,76.1,1.04
TN24 0FW,83.9,1.14
TN23 4PX,65.2,0.96
TN26 1HR,57.2,0.99
TN23 5DP,57.8,0.79
TN30 6EL,61.3,0.9
TN27 0AG,59.7,0.8
TN23 5LR,77.8,1.04
TN23 3ED,55.8,0.88
TN23 5GA,63.7,0.97
TN23 6JH,66.2,0.9
TN25 4NP,60.4,0.85
TN23 3LU,68.0,1.02
TN23 5YA,66.5,0.94
TN24 0HL,50.9,0.72
TN26 2NB,55.8,0.92
TN23 3RG,81.2,1.02
TN24 0FX,85.2,1.11
TN25 7AB,81.4,1.11
TN27 0BD,55.6,0.85
TN26 2AT,56.3,0.94
TN23 3BD,67.7,0.99
TN26 1AY,79.8,1.17
TN24 8BL,61.1,0.9
TN25 5DT,66.5,0.98
TN25 6QG,62.4,0.92
TN27 8NN,39.0,0.75
TN30 7PU,35.0,0.54
TN27 8JE,45.7,0.85
TN24 0AE,62.2,0.91
TN23 3GG,77.9,1.02
TN25 4NS,55.7,0.87
TN24 8QP,64.2,0.91
TN23 7UZ,56.9,0.7
TN23 3EJ,57.8,0.91
TN30 7DJ,54.1,0.93
TN23 5TR,67.2,0.74
TN26 3SF,63.6,0.93
TN24 9BP,57.4,0.86
TN25 7DW,54.4,0.93
TN23 1AW,74.7,1.03
TN24 0PZ,75.3,1.01
TN24 0HH,53.5,0.75
TN23 3GN,78.0,1.05
TN23 3GE,74.5,1.05
TN26 3LX,57.9,0.89
TN25 5PL,43.0,0.96
TN27 9DR,61.7,0.81
TN30 6DD,65.2,0.84
TN23 1NZ,71.0,0.99
TN24 8NH,55.0,0.8
TN24 9JR,57.1,0.76
TN23 5RX,67.0,0.76
TN25 4EW,47.4,0.65
TN24 0BY,60.0,0.75
TN30 7NP,51.4,0.84
TN25 6SX,65.4,0.89
TN24 9FD,84.5,1.18
TN25 5LW,47.0,0.77
TN24 9JE,64.7,0.79
TN24 9RN,79.6,1.01
TN23 5HU,76.2,1.04
TN26 3LR,63.7,0.94
TN26 2AE,52.2,0.8
TN23 4QG,61.4,0.82
TN23 3LT,65.7,0.98
TN25 7LL,85.0,1.18
TN23 5JF,75.9,1.03
TN24 9PU,68.7,0.92
TN25 4QF,67.8,1.0
TN27 0NG,58.4,0.91
TN23 3ES,48.4,0.85
TN23 5UU,73.5,0.98
TN17 4NT,60.2,0.79
TN24 9TA,65.8,0.95
TN25 6RA,57.7,0.86
TN23 5DF,67.5,0.89
TN30 7PA,50.0,0.81
TN23 6JQ,66.0,0.95
TN23 5PD,65.7,0.91
TN27 8JG,52.1,0.87
TN26 1NA,54.3,0.9
TN23 5ER,66.4,0.62
TN24 0JL,64.5,0.92
TN26 3NG,64.1,0.99
TN24 9RH,66.5,0.91
TN24 9LL,53.9,0.86
TN30 7PD,67.5,0.96
TN23 3RH,75.7,1.05
TN24 9HL,63.4,0.91
TN24 9ED,63.6,0.89
TN24 0HA,59.7,0.86
TN24 0DZ,71.6,0.99
CT4 7DX,56.8,0.89
TN24 9PQ,70.3,1.04
TN24 8AX,64.1,0.65
TN24 8PY,73.3,0.99
TN27 0GY,71.9,1.03
TN23 3GX,79.5,1.13
TN26 3BJ,46.9,0.79
TN27 8PS,32.0,0.73
TN24 0RZ,58.8,0.77
TN24 9AN,55.9,0.86
TN23 3DD,59.1,0.9
TN23 6LR,63.1,0.93
TN25 7DB,39.5,0.6
TN23 7AF,82.0,1.07
TN24 0DT,72.8,1.01
TN24 8NQ,54.4,0.7
TN23 3GL,79.7,1.02
TN23 5BS,63.4,0.86
TN23 3FP,81.5,1.09
TN24 8TT,65.6,0.83
TN24 9JN,63.0,0.79
TN23 5HX,77.3,1.05
TN23 3RN,75.1,1.05
TN23 5EP,82.2,1.05
TN24 9LR,66.0,0.88
TN23 5SD,76.4,0.93
TN25 4HY,53.5,0.81
TN23 5TF,66.9,0.76
TN27 0GZ,81.0,1.13
TN27 0AQ,58.2,0.9
TN23 4EY,66.8,0.93
TN24 0UF,64.6,0.91
TN24 0RJ,62.4,0.84
TN23 5XW,67.8,0.95
TN17 4NF,64.7,0.89
TN24 0BE,56.4,0.82
TN24 9PB,69.3,0.94
TN23 5AY,83.6,1.14
TN23 5YE,64.5,0.89
TN23 5BE,59.7,0.83
TN24 9JX,67.9,0.91
TN24 0FY,85.2,1.1
TN25 5BE,58.0,0.89
TN27 8QS,69.0,0.98
TN30 6NG,58.0,0.86
TN25 6SD,59.0,0.77
TN27 0NL,51.6,0.79
TN24 0JY,58.0,0.71
TN25 5DJ,39.0,0.56
TN23 5RP,66.3,0.73
TN25 7BJ,79.5,1.09
TN24 0US,83.2,1.06
TN23 3QL,67.6,1.0
TN24 0UY,51.7,0.91
TN24 9QB,59.5,0.89
TN23 3BU,43.6,0.73
TN23 7TX,63.9,0.8
TN23 5SX,66.5,0.76
TN24 9HW,78.9,1.01
TN25 7LS,83.7,1.18
TN26 1LT,44.4,0.89
TN24 8BG,72.6,0.85
TN24 9LE,68.8,1.02
TN23 7TW,59.8,0.67
TN24 9LH,63.0,0.88
TN23 3LF,64.2,0.89
TN25 5BU,57.5,0.73
TN23 7AG,82.2,1.05
TN24 9FN,83.6,1.18
TN26 3AH,60.4,0.92
TN23 6LU,58.4,0.75
TN24 0QZ,76.9,1.04
TN23 1DS,84.4,1.15
TN23 3NU,69.3,1.01
TN24 0DE,55.0,0.76
TN24 8BT,57.2,0.64
TN24 0NF,84.9,1.18
TN23 3HE,80.4,1.02
TN26 2AQ,77.4,1.15
TN23 4HA,68.1,0.93
TN24 0EF,63.1,0.81
TN24 9EH,65.0,0.92
TN27 0LL,68.7,1.0
TN23 3HW,62.7,0.87
TN23 4QH,65.6,0.86
TN24 0UE,69.2,0.95
TN30 7JS,54.0,0.86
TN23 5FH,80.7,1.1
TN23 5DZ,58.2,0.75
TN25 4DY,45.0,0.64
TN27 0HZ,69.5,0.95
TN25 7BS,82.8,1.16
TN30 7AH,49.6,0.82
TN24 0PB,66.6,0.89
TN26 1ED,69.3,0.98
TN24 9DN,63.4,0.95
TN25 7EB,61.4,1.0
TN30 7AU,60.0,0.92
TN30 6JB,45.3,0.58
TN23 5FT,78.1,1.08
CT4 8HH,41.8,0.64
TN30 7PE,54.9,0.95
TN23 7UN,67.8,0.88
TN23 1RA,65.0,0.89
TN30 7NX,51.7,0.83
TN23 1JP,60.8,0.8
TN26 1LU,51.6,0.78
TN30 6PS,62.6,0.84
TN24 0JP,65.0,0.89
TN23 5LL,76.6,1.05
TN23 3GA,79.2,1.04
TN23 5LH,77.8,1.08
TN26 3NL,73.9,1.05
TN26 2BD,17.4,0.43
TN27 0DG,83.8,1.11
TN25 6PY,64.2,0.9
TN25 5ES,63.4,0.93
TN23 5NX,66.8,0.98
TN23 3QZ,81.6,1.11
TN30 7EA,45.5,0.74
TN26 1HJ,44.2,0.81
TN25 6QT,59.0,0.77
TN30 6AZ,66.3,0.97
TN25 4LQ,54.0,0.85
TN24 9JH,69.8,0.85
TN24 0RD,63.3,0.89
TN23 3GU,78.9,1.03
TN27 0JA,56.8,0.75
TN23 4NP,72.0,1.01
CT4 8BJ,54.9,0.79
TN30 6JL,60.6,0.69
TN25 4DN,49.1,0.75
TN25 6SU,64.0,1.01
TN24 0UP,64.2,0.94
TN23 5DH,60.5,0.78
TN25 7DP,45.7,0.86
TN23 3QD,71.2,1.01
TN23 5LD,77.0,1.08
TN25 5AD,84.8,1.18
TN27 8AP,64.8,0.94
TN30 7EZ,84.1,1.15
TN23 3PE,66.6,1.0
TN23 3JQ,81.2,1.11
TN23 4QR,69.1,0.96
TN23 1LF,58.6,0.66
TN25 6SQ,45.1,0.64
TN24 0YB,66.4,0.96
TN24 0EE,59.4,0.83
TN23 3PH,70.8,1.02
TN23 5PF,66.9,0.93
TN23 5HL,75.7,1.03
TN30 6RD,54.2,0.64
TN23 4AJ,81.7,1.07
TN26 2EG,59.8,0.98
TN24 8RD,66.1,0.9
TN23 7SB,57.9,0.7
TN27 0ST,67.5,1.04
TN24 0QS,66.9,0.86
TN23 4YR,63.8,0.93
TN23 3ST,83.5,1.16
TN23 5HN,75.9,1.05
TN30 6AH,63.6,0.77
TN24 8NB,54.0,0.65
TN26 3RF,51.6,0.74
TN30 6BA,81.6,1.09
TN23 4YX,65.8,0.95
TN26 3SG,58.8,0.84
TN23 5AP,48.7,0.73
TN23 3LH,63.6,0.94
TN24 0SB,75.4,1.02
TN25 5BT,70.8,0.99
TN26 2HB,61.0,0.99
TN23 5LN,80.8,1.11
TN23 6SL,66.4,0.92
TN24 9PF,68.9,1.01
TN24 0QT,76.0,1.02
TN25 4EL,46.3,0.74
TN23 3GW,82.0,1.11
CT4 7EF,43.6,0.74
TN24 0BB,60.3,0.85
TN25 6QD,68.2,0.95
TN23 5JP,76.8,1.06
TN24 9RF,75.5,1.02
CT4 8JD,52.3,0.78
TN23 7SF,58.3,0.65
TN17 4LS,38.2,0.7
TN25 5GJ,80.8,1.11
TN23 6JE,67.7,0.95
TN23 3GQ,81.2,1.1
TN24 0DU,67.4,0.98
TN23 5TA,65.1,0.73
TN23 5PB,65.2,0.84
TN23 3PZ,70.9,1.02
TN30 6JH,67.4,0.98
TN23 5WD,67.0,1.0
TN23 3SH,82.6,1.18
TN23 3GY,78.7,1.12
TN25 6PX,58.8,0.95
TN26 3EQ,46.4,0.91
TN23 4AD,83.7,1.18
TN26 3AF,60.9,0.97
TN24 8AZ,70.0,0.91
TN25 4AX,57.5,0.92
TN23 3BE,64.3,0.97
TN26 2JL,57.6,0.9
TN30 7HA,50.5,0.83
TN23 4XX,66.0,0.97
TN23 7AH,82.0,1.08
TN30 6LB,42.3,0.48
TN23 4HQ,70.0,0.9
TN27 8NY,64.1,0.99
TN23 8AZ,84.8,1.18
TN30 6NE,50.6,0.62
TN30 6EA,72.4,0.99
TN25 6QP,58.4,0.9
TN24 9ET,59.9,0.86
TN30 6RW,62.8,1.03
TN24 9LX,62.0,0.89
TN30 7AQ,83.6,1.16
TN24 9BH,64.5,0.8
TN25 7DL,58.2,0.95
TN17 4JS,52.9,0.81
TN30 6DZ,57.3,0.82
TN26 3AW,71.7,1.02
TN23 5NH,64.4,0.83
TN23 7AE,85.4,1.08
