district,epc,hpr
WS14,64.6,0.93
WS7,64.0,0.91
WS13,68.0,0.95
B78,62.8,0.88
WS15,60.8,0.9
B79,52.1,0.86
DE13,62.4,0.9
B74,62.0,0.88
WS9,58.3,0.87
B75,65.6,1.0
WS8,48.2,0.88
WS11,45.0,0.72
