sector,epc,hpr,lat,long
GU47 0,64.7,0.92,-0.7802736599999995,51.349281315
SL5 8,64.3,0.89,-0.6962436666666667,51.41658615740741
RG12 1,75.0,1.03,-0.7571001346153848,51.41605169230767
RG42 1,66.9,0.94,-0.7681980236220476,51.42051825196848
RG12 9,71.1,0.96,-0.7353299033457247,51.40836348698882
RG12 8,71.0,0.95,-0.7772876633663358,51.40414071287126
GU47 8,64.0,0.9,-0.8075935,51.35177118852459
RG12 7,65.4,0.9,-0.7546141476014757,51.40026217343173
RG45 6,72.9,0.99,-0.8029301962264153,51.37437681886793
RG42 6,68.6,0.94,-0.7321426992481204,51.43932069924813
RG42 2,67.3,0.94,-0.7530961549295773,51.42475166901407
RG42 4,73.6,1.02,-0.782679523316062,51.42577918134717
SL4 2,61.6,0.84,-0.6037571342592595,51.455308412037056
RG42 5,71.6,1.0,-0.7774520833333339,51.43863076515152
RG45 7,66.7,0.93,-0.7933733272727269,51.367564321212136
RG12 0,65.7,0.93,-0.7336009411764707,51.39736532941176
GU47 9,64.8,0.89,-0.7955603780487801,51.34718426829267
RG42 3,63.8,0.96,-0.7288055447154476,51.4247026097561
SL5 7,59.7,0.82,-0.6630115545454541,51.4128342727272
RG12 2,71.6,0.96,-0.7357079733333334,51.41825083999999
SL4 4,63.1,0.88,-0.65576669047619,51.46855576530611
GU15 4,68.9,0.95,-0.7364579857142857,51.346694485714295
RG42 7,63.0,0.93,-0.7106743809523811,51.42745747619048
SL5 9,53.9,0.75,-0.6598634403292184,51.39642225514402
RG10 0,37.0,0.71,-0.8399708683127571,51.46517141563782
RG40 3,52.7,0.8,-0.8315396590909092,51.38326054090909
GU19 5,51.6,0.85,-0.6919011098265898,51.3598608150289
RG45 0,79.0,1.0,nan,nan
TF4 3,82.0,1.12,-2.470034805280529,52.65551778877885
