district,epc,hpr
GU47,64.5,0.91
SL5,64.1,0.89
RG12,69.0,0.94
RG42,68.5,0.97
RG45,68.5,0.95
SL4,62.6,0.86
GU15,68.9,0.95
RG10,37.0,0.71
RG40,52.7,0.8
GU19,51.6,0.85
TF4,82.0,1.12
